candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,211.839391265,107.899488864,0.296422052616,0.415340399685,211.839391265,107.899488864,0.296422052616,0.415340399685,0.52532341172,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,208.513229438,115.272980469,0.305513413329,0.410897338792,208.513229438,115.272980469,0.305513413329,0.410897338792,0.51803559669,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,192.17682786,95.9861255831,0.27901187826,0.394792571179,192.17682786,95.9861255831,0.27901187826,0.394792571179,0.501301337705,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,184.158124356,96.3502358955,0.280337474172,0.387570047719,184.158124356,96.3502358955,0.280337474172,0.387570047719,0.492414113713,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,208.124665034,116.993804603,0.308285008241,0.411180726436,208.124665034,116.993804603,0.308285008241,0.411180726436,0.524718812464,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,207.230560767,115.63972631,0.306994960403,0.410964794799,207.230560767,115.63972631,0.306994960403,0.410964794799,0.523716103419,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,262.171834204,179.393226755,0.381745559797,0.46149180116,262.171834204,179.393226755,0.381745559797,0.46149180116,0.584714323856,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,289.136091603,245.125542506,0.445874613234,0.484249983705,289.136091603,245.125542506,0.445874613234,0.484249983705,0.615764594786,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,266.425575673,183.623374609,0.385906811288,0.464843131388,266.425575673,183.623374609,0.385906811288,0.464843131388,0.592611207836,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,255.765292377,186.916186936,0.389509543146,0.455633293733,255.765292377,186.916186936,0.389509543146,0.455633293733,0.580988480003,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,303.877809718,265.585996296,0.464110129958,0.496441358551,303.877809718,265.585996296,0.464110129958,0.496441358551,0.632474928289,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,338.018694118,287.169404113,0.48260025295,0.52358695957,338.018694118,287.169404113,0.48260025295,0.52358695957,0.664220606365,5
candidate_3_load_sensitive,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,286.981557044,231.770999849,0.434440558909,0.483423557923,286.981557044,231.770999849,0.434440558909,0.483423557923,0.62194155134,5
