group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_corrected_rmse_nm,median_support_nm,rmse_improvement_pct,run_id,present,dataset_split
2026-05-04_20-35-47,3456,1,0.035845955637305665,0.03472584141595433,0.028876796463541667,0.027393849272993584,0.025485003,0.023774395815244452,0.0093600005,0.007301186502002594,0.03472584141595432,0.008649386285521393,3.1247994409322186,2026-05-04_20-35-47,True,open_floor_fit_downweighted
2026-05-04_16-57-53,1761,1,0.023277853453219116,0.028458908411240394,0.017940518580919933,0.020440926487748225,0.013238941,0.013980753006343879,-0.000686103,6.6843130664069e-05,0.028458908411240387,0.010305442884306196,-22.257442974428493,2026-05-04_16-57-53,True,open_floor_validation_only
2026-04-22_12-10-34,2187,1,0.016217132966177106,0.01680673994095223,0.013081637973022406,0.013624198399738328,0.011327229,0.012033393434638927,-0.003115615,-0.0009663484998825154,0.01680673994095223,0.0012322246686269395,-3.635704140829486,2026-04-22_12-10-34,True,open_floor_fit_downweighted
2026-04-22_01-06-32,1031,1,0.04497527944035794,0.044546694581026114,0.033356145290009694,0.03240002947426956,0.026813516,0.02516853417870836,0.009991152,0.00870442971840866,0.0445466945810261,0.0012075232702164545,0.9529342889357104,2026-04-22_01-06-32,True,primary_open_floor_fit_authoritative
2026-04-21_05-32-06,8880,1,0.04258417382836224,0.04116193602527465,0.0365598928268018,0.03527760864694597,0.034704941,0.0334868762458712,0.0121550075,0.012553027919815826,0.04116193602527465,0.002606658808036879,3.3398271593104063,2026-04-21_05-32-06,True,primary_open_floor_fit_authoritative
2026-04-21_00-16-10,3757,1,0.039823975586254654,0.04033704428388562,0.02832533189938781,0.028807834649595094,0.019252263,0.019564389918106138,0.008941154,0.00948939716348711,0.04033704428388561,0.00045661573045247553,-1.288341231828327,2026-04-21_00-16-10,True,primary_open_floor_fit_authoritative
2026-04-20_12-10-58,2925,1,0.04035482301988178,0.04128124287627741,0.027066004325470086,0.027737138982120907,0.015359407,0.01543996859116099,0.003674954,0.0036443984596911485,0.04128124287627741,0.000570290973406771,-2.2956855886574017,2026-04-20_12-10-58,True,primary_open_floor_fit_authoritative
2026-04-20_08-38-39,7284,1,0.05622535775152191,0.058452922254651145,0.04229161872130697,0.04373123134918292,0.036814327499999994,0.036479549751305414,0.0001673695,0.000266565653321512,0.05845292225465114,0.0021667496454013157,-3.961850297108938,2026-04-20_08-38-39,True,open_floor_fit_downweighted
diag003,5580,1,0.08523812922205401,0.09831546850012221,0.07495094215232975,0.08694174917008789,0.085086003,0.09683691962365779,-0.0124400895,-0.01561608108970446,0.09831546850012221,0.012495883002874528,-15.342123762477705,diag003,True,diag_validation_only
