variant,interpretation,k1,delta_k,k3_radps,stribeck_speed_mps,speed_fade_mps,rel_weight,load_exponent,k2,coarse_exact_launch_rmse_nm,peak_nm,launch_max_abs_command,gate_pass,round_index
standard,reach_x2,0.0009746904128111827,0.3211022658547,0.018679781544181564,0.0009731462885971764,0.6509169491145169,0.006408230678003335,1.0,0.32207695626751115,0.03822164411389022,0.06615167919202507,0.6459999999999998,True,2
standard,reach_x2,0.00045340354155651747,0.0220710121922473,0.5795480938438461,0.17923090229340677,0.017610137659230394,-0.9563113505726673,1.0,0.022524415733803815,0.038291803305571394,0.10830239597924937,0.6459999999999998,True,2
standard,reach_x2,0.001235763877837329,3.9257215208319627,0.7458180241671288,0.050596877850988695,0.10887921830118728,1.6805372196607298,1.0,3.9269572847098,0.03834866688841059,0.08551922824677663,0.6459999999999998,True,2
standard,reach_x2,0.08861979171775312,1.6665563584305314,0.17022361690927815,0.004668975784087037,0.01134794374159675,-0.3093263729434983,1.0,1.7551761501482845,0.038415635535067535,0.0761672528305914,0.6459999999999998,True,2
standard,reach_x2,0.8323973562708059,3.7251217684068023,0.4184361428280389,0.23200837615322614,0.027529009998655075,-0.4581686451396574,1.0,4.557519124677608,0.03844791234494125,0.06957832788550726,0.6459999999999998,True,2
standard,reach_x2,0.7632397000399512,0.17653410179738827,0.8210170294402489,0.04623022339136091,3.1906253063863277,1.4246366796809236,1.0,0.9397738018373395,0.038454552166153476,0.07911808480420705,0.6459999999999998,True,2
standard,reach_x2,5.618274111600992e-05,3.047596724011756,0.9648301019488972,0.33538791510902816,0.06096573900295988,1.5804714955748072,1.0,3.0476529067528717,0.038471173530245706,0.07551797534135159,0.6459999999999998,True,2
standard,reach_x2,1.3913934801491812,0.0005316686232128696,0.6670862181094405,0.03741235601978445,1.2585156537134607,-1.550673966517608,1.0,1.391925148772394,0.038543662159488644,0.09010455754411788,0.6459999999999998,True,2
standard,reach_x2,0.00011795733297249759,0.0006275078352193324,1.654713419817531,0.21065512089308855,0.06745766255440662,-1.7963551207191237,1.0,0.00074546516819183,0.038573664836623354,0.09691814861227557,0.6459999999999998,True,2
standard,reach_x2,0.00014085813063856618,0.009292070962341841,0.11599920951383033,0.003687868741789577,2.1661586264759434,-0.2092897431927856,1.0,0.009432929092980408,0.03857769265402745,0.10958250710754623,0.6459999999999998,True,2
standard,reach_x2,0.0005709737770435827,3.93586265694665e-05,0.6640847935375505,0.1422648159505987,0.054059928243953295,-1.475259352133522,1.0,0.0006103324036130492,0.03865577509017992,0.07797385872004817,0.6459999999999998,True,2
standard,reach_x2,0.0005488829878372737,5.947791827296188e-05,1.1210878625957115,0.061520226863474525,2.6748978059003705,1.1666465128373185,1.0,0.0006083609061102355,0.03870582235267929,0.07166335127364659,0.6459999999999998,True,2
standard,meet_x1,0.00019306379625352938,0.026311335643762042,0.3053265733229932,0.005130863527251277,0.019758126895684333,0.1237467379565178,1.0,0.02650439944001557,0.038840585438435826,0.07318401854018239,0.6459999999999998,True,2
standard,reach_x2,0.06281393449192976,4.4185179717347684e-05,0.08731101199957492,0.010270558386242301,0.05506962770365269,-0.3765753614342833,1.0,0.06285811967164712,0.03892745522278937,0.08383685577664629,0.6459999999999998,True,2
standard,meet_x1,0.00022502219365885936,0.00014259225086854816,0.027744670832910785,0.005220945198726209,2.325241724155611,0.1548405074897108,1.0,0.00036761444452740755,0.03896296294728121,0.07786199160138556,0.6459999999999998,True,2
standard,reach_x2,0.0007353370619635395,0.3469397400985114,0.006084086318060737,0.007645965997054128,0.023447458002019674,0.17848982487974485,1.0,0.34767507716047497,0.03900391618791083,0.07333506895412692,0.6459999999999998,True,2
standard,meet_x1,0.009886644925939297,0.0005339829289465513,0.010198522983770945,0.0026914834541053095,4.437945758497847,-0.11585834194967326,1.0,0.010420627854885848,0.03901229620423649,0.09107846375200224,0.6459999999999998,True,2
standard,reach_x2,0.004510569910255582,0.17999525261839416,0.16620405242102204,0.2014639787606941,0.013518435351442057,0.6015865018555502,1.0,0.18450582252864975,0.039028487566084756,0.0938180459967197,0.6459999999999998,True,2
standard,meet_x1,0.0002368762292605892,0.0007353626885800733,0.1972735722584088,0.006175022186698596,4.653571797172085,0.1828235630239501,1.0,0.0009722389178406625,0.03907082403786488,0.07788349620391823,0.646,True,2
standard,reach_x2,0.8566101773973236,0.008201494665080912,0.4728894370508213,0.03486272703910724,0.0427630510441313,-1.610169082953387,1.0,0.8648116720624045,0.03908565972231407,0.09671750841273072,0.6459999999999998,True,2
standard,reach_x2,0.09049126599220425,2.2091969674935426,1.010288519557962,0.07748027504449859,3.5190935094363294,1.2567069434914817,1.0,2.299688233485747,0.03910694527501787,0.0693307437101462,0.6459999999999998,True,2
standard,meet_x1,0.00018407045243399534,0.01933607145650813,0.5153636753356078,0.009736605234011658,1.4734520803410414,0.15274272690948187,1.0,0.019520141908942124,0.03913893191059054,0.06907876011811451,0.6459999999999998,True,2
standard,meet_x1,0.2945863506147749,0.038655944418708676,0.16205685267071207,0.004495419835855648,0.11198983784208788,-0.18656226586201896,1.0,0.33324229503348357,0.03915638706506209,0.08802274990518183,0.6459999999999998,True,2
standard,meet_x1,0.3757770849429084,0.9045961923080346,0.011429843777412357,0.010246348427229903,0.6381489103394051,0.07585176939288332,1.0,1.280373277250943,0.03918066106971564,0.06634995038246176,0.6459999999999998,True,2
standard,meet_x1,1.0514945754160014,2.5135100857679404,0.2738118652468952,0.010156730757508307,4.662573080124716,0.2016962426687785,1.0,3.565004661183942,0.03919525077791439,0.07119355616665822,0.6459999999999998,True,2
standard,reach_x2,5.6530336886666407e-05,0.022020168455375345,0.03717497241480417,0.0512010021841151,0.015921619610515556,0.19273597182442703,1.0,0.02207669879226201,0.039203675701401285,0.06786696348283716,0.6459999999999998,True,2
standard,reach_x2,0.29941427337709126,0.0015772811069542268,1.2846069956191324,0.04688103541895175,0.0564367125454306,-0.02420167921635752,1.0,0.30099155448404546,0.039211538439091406,0.06896009722865613,0.6459999999999998,True,2
standard,reach_x2,0.00754788420792324,0.0013201012882562361,0.12696600571236,0.2039857227208821,0.01810683054644551,0.5892712067854369,1.0,0.008867985496179476,0.03922303907850212,0.08082297416848054,0.6459999999999998,True,2
standard,meet_x1,0.7204235550868902,0.07150260659312482,0.026871466216220854,0.010440347893586322,0.43333981349631673,0.03388860001664056,1.0,0.791926161680015,0.03926593929908127,0.06571837966466744,0.6459999999999998,True,2
standard,reach_x2,0.0005554413715466981,0.01154042477463191,0.01668201150502023,0.014158606129663558,0.7616784195416675,0.2503493238658834,1.0,0.012095866146178608,0.039396235953461256,0.07002956745144756,0.6459999999999998,True,2
standard,reach_x2,0.007098282108587282,7.25811002413212e-05,0.11118926513629922,0.02185419631814029,0.06570891103135418,0.6383283805871893,1.0,0.007170863208828603,0.03946892902105754,0.07933419739563298,0.6459999999999998,True,2
standard,meet_x1,0.4882984303171173,0.17819722688762013,1.759043123400336,0.01402868543838166,0.04182544892750422,0.3791954484191029,1.0,0.6664956572047374,0.0394869762046711,0.07178363972289765,0.6459999999999998,True,2
standard,reach_x2,0.00015332763412369437,0.006302979236852369,0.5729436247265279,0.056904290515976876,0.0574839270436481,-0.05889094605435652,1.0,0.006456306870976063,0.03950640796731227,0.06559824828381118,0.6459999999999998,True,2
standard,reach_x2,0.866464572170768,0.06490362480737334,0.2009569815919623,0.03624723702675128,0.23761316888700196,-0.8959270348588779,1.0,0.9313681969781413,0.039514447069555064,0.07451283677458524,0.6459999999999998,True,2
standard,meet_x1,0.4476251953602799,0.010673830809426486,1.4429831059142406,0.029784152578463556,0.010648526303748344,0.40605853030145234,1.0,0.45829902616970636,0.039570654107083554,0.07894902169938678,0.6459999999999998,True,2
standard,reach_x2,0.005598917560689918,0.0024912617671499072,0.014301242236590253,0.015324925199009826,0.06672181763409936,0.06008855055143503,1.0,0.008090179327839826,0.03957950147335883,0.06579891478243764,0.6459999999999998,True,2
standard,meet_x1,0.14042856826145028,0.0019844595976955606,0.008961055262238981,0.09224491851332452,0.014728910549451484,-0.2659411203051576,1.0,0.14241302785914584,0.03964438326330423,0.07034553487801366,0.6459999999999998,True,2
standard,reach_x2,0.003536370960161787,0.05762046010084933,0.29988587410132866,0.020781481199433682,1.3698293224928377,1.211662836250726,1.0,0.061156831061011115,0.039652940408408485,0.11408124346431282,0.6459999999999998,True,2
standard,reach_x2,0.0005681138070911482,0.00013955208792380111,0.535619383433584,0.0005911455070738997,0.06768149428397291,-1.7581228445064994,1.0,0.0007076658950149493,0.03965650009377069,0.07519374238592719,0.6459999999999998,True,2
standard,meet_x1,0.00016582190615236134,0.00033326231109908884,1.9538926195498547,0.028486950597876867,0.021848016126592824,-0.26324006439726766,1.0,0.0004990842172514502,0.03966781504391573,0.06722981785286045,0.6459999999999998,True,2
standard,meet_x1,0.0161151620126585,0.0007244546856513302,0.027715916741563335,0.014062204100453663,4.07764971926125,-0.34468157788310627,1.0,0.016839616698309832,0.03978933874922962,0.07413859229442187,0.6459999999999998,True,2
standard,meet_x1,0.8856547639934577,0.2947493946591689,0.14764976260222362,0.01542500831984608,0.1412184553064735,-0.39056930194947403,1.0,1.1804041586526266,0.03987838176516102,0.07483812288266542,0.6459999999999998,True,2
standard,reach_x2,0.5052109800346464,0.0005944299651708911,0.0057414739954173444,0.0002184178391733698,0.017874993640518703,-0.39447399491437807,1.0,0.5058054099998173,0.040011277046093266,0.07251537179794347,0.6459999999999998,True,2
standard,reach_x2,1.0935104662561788,0.3158909886814867,0.07330274217404754,0.06491401428482273,0.03928035813592432,0.5198754520376694,1.0,1.4094014549376654,0.04002517564032615,0.069016567997229,0.6459999999999998,True,2
standard,reach_x2,0.12107903522048045,0.04532630428774435,0.027548812791249957,0.006532599688614308,2.2888343079569102,-0.3840541891184346,1.0,0.1664053395082248,0.04005063272750805,0.11328119844905854,0.6459999999999998,True,2
standard,meet_x1,0.08142219528010926,0.026430329196669183,0.08250902249588192,0.005441827404250045,0.22991021837045464,0.2958716514734778,1.0,0.10785252447677844,0.04005839672863929,0.10519639851391137,0.6459999999999998,True,2
standard,reach_x2,0.024378979312698834,0.008579833070185706,1.7028924175099431,0.18755840124698872,0.13987132728507312,1.533893929124833,1.0,0.03295881238288454,0.040060978573711145,0.08403682558171284,0.6459999999999998,True,2
standard,reach_x2,0.0014888012570512812,0.0516331784775684,0.07350460151242778,0.0103362382196712,0.12309038198086356,0.618531992449789,1.0,0.053121979734619684,0.04029595569586888,0.11301892757655385,0.6459999999999998,True,2
standard,meet_x1,1.4642765618225635,0.00018561952917694804,0.010533374891237648,0.018140110523087744,0.06793660360355032,-0.5489260434143719,1.0,1.4644621813517404,0.04033135541212192,0.07974726695342713,0.6459999999999998,True,2
standard,meet_x1,8.927522919669449e-05,0.006773193978457107,0.012105738726910523,0.019706899900384784,0.08208012414644891,0.017519312700153833,1.0,0.006862469207653802,0.040357728283207495,0.0655799180785669,0.6459999999999998,True,2
standard,reach_x2,0.7951399729273618,9.15016046880885e-05,0.15919650203320831,0.211451462659621,0.05030805009517577,-1.0092052640179556,1.0,0.7952314745320499,0.04041019347555796,0.07166202758956167,0.6459999999999998,True,2
standard,meet_x1,8.271849011568025e-05,0.0002279121465733901,0.8118224633699811,0.0010932036887059168,0.014961627709560422,0.5079583249490902,1.0,0.00031063063668907033,0.04041584635516832,0.08201074276795968,0.6459999999999998,True,2
standard,meet_x1,2.6441406392696943e-05,0.007729917469614283,1.242204982203259,0.013909135872145933,0.05632253337624063,-0.5955633436768144,1.0,0.007756358876006979,0.040438801507409375,0.08590785604530303,0.646,True,2
standard,reach_x2,0.08,0.45,0.06,0.025,0.64,0.75,1.0,0.53,0.04044372324238167,0.07843004333431068,0.6459999999999998,True,2
standard,meet_x1,0.00175043185306504,0.11757219494717572,0.04214047889476318,0.15315770313823568,0.011506832004171531,-0.4895696936596754,1.0,0.11932262680024076,0.04044946368782706,0.09139020633567588,0.6459999999999998,True,2
standard,meet_x1,0.7029998150807357,0.013267046560674414,0.24729366026594268,0.0002632048499661209,0.012115240316740754,-0.5115220081846381,1.0,0.7162668616414102,0.04046980769132078,0.090997652263386,0.6459999999999998,True,2
standard,meet_x1,0.0014389738887004174,0.006139383118154642,0.026848238315045944,0.0002843434050040304,0.02174725963015992,0.31958819505359504,1.0,0.00757835700685506,0.04047643597792979,0.068648686470056,0.6459999999999998,True,2
standard,meet_x1,0.015606898626715824,0.17648488066078055,0.052814295746630026,0.006084811625265344,0.020757810860709134,0.4317706673927004,1.0,0.19209177928749638,0.040493700396966516,0.07848772596780526,0.6459999999999998,True,2
standard,meet_x1,2.8843945441866277e-05,0.00039471797692701215,0.06541053086920778,0.09713405211117813,0.02151364586082251,0.5458426359862552,1.0,0.0004235619223688784,0.0407054124223746,0.07526451866549036,0.6459999999999998,True,2
standard,reach_x2,0.00227789646072214,0.19276104925370358,0.29749993000859914,0.025711846583189753,0.045396645214299564,-2.031042946887758,1.0,0.1950389457144257,0.04072109723165379,0.09412197299673679,0.6459999999999998,True,2
standard,meet_x1,0.026401201000009495,0.3817431283051758,0.03411707201986127,0.0017184656416065675,0.01285911927128045,-0.5520185579773074,1.0,0.4081443293051853,0.04072512861078507,0.09185619397645789,0.6459999999999998,True,2
standard,meet_x1,7.009313961231103e-05,0.0056859029476895116,0.7425301386645434,0.021996221324522405,0.6721602021268557,0.0056974825781410665,1.0,0.005755996087301822,0.04082652264420375,0.06556895230404304,0.6459999999999998,True,2
standard,reach_x2,0.15,0.45,0.1,0.04,0.64,0.35,1.0,0.6,0.040857515113222956,0.06666450610727083,0.6459999999999998,True,2
standard,meet_x1,1.353010630496955,0.003162249763998788,0.07948883882787187,0.08786347953486869,0.03169845880187914,0.5002784957011293,1.0,1.3561728802609536,0.04090920767194331,0.06960875527774285,0.6459999999999998,True,2
standard,reach_x2,0.0484763156999716,0.00010586858497101573,0.037900587800923695,0.001381804653625756,0.01528025788638895,0.749035260357819,1.0,0.04858218428494262,0.040933848659849024,0.09984628002683106,0.6459999999999998,True,2
standard,reach_x2,0.22372406577557494,0.0014461495226092964,0.005785473083507715,0.07086879322208621,0.026881620045119476,0.014118908307255928,1.0,0.22517021529818423,0.040954799404159234,0.06557249564060137,0.6459999999999998,True,2
standard,reach_x2,1.0941849022041004,4.228050802862021,0.48534066938991904,0.26376537999554023,0.2953857761690349,2.9067659690785312,1.0,5.322235705066121,0.04102042914991439,0.06871833463682332,0.6459999999999998,True,2
standard,reach_x2,0.21768059974562154,4.579997073208764e-05,0.009015381941706525,0.02817887129960431,0.41828830754408786,0.3435312242839421,1.0,0.21772639971635363,0.041044891288072295,0.06769805076491721,0.6459999999999998,True,2
standard,reach_x2,0.008212142814108857,0.0002673015240674172,0.18758627770277897,0.0008825784908815406,0.0549207879153887,0.6274456070204764,1.0,0.008479444338176274,0.041047430201468546,0.06742988663621674,0.6459999999999998,True,2
standard,reach_x2,0.002691589932350295,0.08615342156507533,0.010822390117271147,0.010995036642727692,0.018885506499493988,0.6986004950574887,1.0,0.08884501149742562,0.041060631421695346,0.08508784273589415,0.6459999999999998,True,2
standard,meet_x1,0.0005129934993947069,0.00415988191700038,1.2912127629763237,0.02628578808914554,4.935393362007426,-0.19884844030357174,1.0,0.004672875416395087,0.04108703460328017,0.06619847976396351,0.6459999999999998,True,2
standard,meet_x1,0.00020470005625884135,4.211228244577388e-05,0.12327421033797083,0.00031178818767310825,0.02549430276301145,-0.5751084140057108,1.0,0.00024681233870461525,0.041273739216928555,0.07282719991968735,0.6459999999999998,True,2
standard,reach_x2,0.0002012682830329805,0.2564129301892078,0.005306202370723614,0.00053241369582667,0.022411724840260834,-0.7693228711165792,1.0,0.25661419847224076,0.04152576236246363,0.08237702461276662,0.6459999999999998,True,2
standard,reach_x2,0.0012309825188197177,0.00014877846028931216,0.35873687851045766,0.09505531371096747,1.3534478811252568,1.270511287072936,1.0,0.0013797609791090298,0.041566704149004,0.06812952714104369,0.6459999999999998,True,2
standard,reach_x2,0.006508806390035147,0.008052564696537447,0.06304394450374337,0.005238324108881724,0.025838868424666123,-1.0630323132355481,1.0,0.014561371086572595,0.041620144156115396,0.08971269846222152,0.6459999999999998,True,2
standard,meet_x1,0.08,0.45,0.06,0.025,0.64,0.75,1.0,0.53,0.04170654560027856,0.07843004333431068,0.6459999999999998,True,2
standard,meet_x1,0.011374282348288781,0.0014211091957278296,0.41066132263821026,0.0326196953204674,0.13524310632842781,-0.5621135936601389,1.0,0.012795391544016611,0.04175824443076932,0.07006642677595255,0.6459999999999998,True,2
standard,reach_x2,0.42864649688100165,0.021082900255116097,0.09224654508845845,0.05285517468538131,0.16468261249545518,1.1484916200794117,1.0,0.44972939713611776,0.04175841696021545,0.07306836038828637,0.6459999999999998,True,2
standard,meet_x1,0.0255111121060902,0.003340115639754579,1.683305297009091,0.029877269079068736,0.07557333469621473,1.1067508735375355,1.0,0.028851227745844782,0.04177152091665351,0.07777694876773904,0.6459999999999998,True,2
standard,reach_x2,0.014884394973848188,0.00036642476175434814,0.5879753660013415,0.3897545694666754,0.1841571709292454,2.2815283462390763,1.0,0.015250819735602536,0.04182628519523973,0.06826266067540557,0.6459999999999998,True,2
standard,meet_x1,0.4704448168828832,0.0007654275097182337,0.08454818516230002,0.022882907498550913,0.5342132049306355,-0.8365638163045688,1.0,0.47121024439260145,0.04185311450372854,0.08467880104504502,0.6459999999999998,True,2
standard,meet_x1,1.8636941254311261,0.0004401806144817105,0.11649767958319503,0.000610460778060839,0.036956277737494214,-0.09528379656716668,1.0,1.864134306045608,0.041856405275120655,0.09542150533808721,0.6459999999999998,True,2
standard,reach_x2,0.13484516283875175,2.9529786311983237,0.02248284558451985,0.03122381203365915,0.06466549358857085,1.1688023746862521,1.0,3.0878237940370754,0.041867317523779986,0.08872434412070708,0.6459999999999998,True,2
standard,reach_x2,0.0001844641260577617,0.011241557610835068,0.467889899560739,0.13656082021106647,1.1205889169476027,-2.652305044190725,1.0,0.01142602173689283,0.04191710517082645,0.07103556299074158,0.6459999999999998,True,2
standard,meet_x1,0.007773852358342378,0.1678729967532436,0.029700713913692837,0.00030927616303357474,0.03238373975540357,-0.4655660631399563,1.0,0.17564684911158598,0.041938954980031314,0.06851638175262106,0.6459999999999998,True,2
standard,reach_x2,0.8860368898015962,0.11107986345889098,0.2241834410680691,0.006806853968789454,0.09708395699506076,-1.5267385574318284,1.0,0.9971167532604872,0.041981926084923626,0.06909584612857264,0.6459999999999998,True,2
standard,reach_x2,1.9614000256696134,0.308670402811993,0.18001230939574922,0.0016247388866651726,0.09507225282426171,-2.818610253335105,1.0,2.2700704284816062,0.04199817021566879,0.07810628747509218,0.6459999999999998,True,2
standard,reach_x2,0.00023853526253390388,1.0694068191919834,0.3190582627787092,0.11757495464835024,3.683187455669868,-1.9570435766464283,1.0,1.0696453544545172,0.04216083440585511,0.06952454064771031,0.6459999999999998,True,2
standard,meet_x1,0.12412616364453663,0.00013472812002043245,0.07166027488267271,0.0624734799675403,0.043309740238851126,-0.7855045120458577,1.0,0.12426089176455707,0.042172968571039346,0.07267705057311599,0.6459999999999998,True,2
standard,meet_x1,0.007095645128761446,0.00040389489656598765,0.005249424309753454,0.03266089951561991,0.16074923477128833,0.020327449952950438,1.0,0.007499540025327434,0.04217881276609869,0.06557374801002039,0.6459999999999998,True,2
standard,reach_x2,0.00017097228115587482,0.00543305215310151,0.024898241378057892,0.000163876991624718,0.03756845791090118,-0.2551623875006612,1.0,0.005604024434257384,0.042184128021223885,0.06622604969293105,0.6459999999999998,True,2
standard,reach_x2,4.8391619263313166e-05,5.503466252394986e-05,0.038780700754632566,0.03441434359673409,0.22130108696445472,-1.0374801165068244,1.0,0.00010342628178726303,0.04220428719772151,0.07890803050930599,0.6459999999999998,True,2
standard,reach_x2,5.055689294046766e-05,0.00011623938903774432,0.015336980965632773,0.01096357106884171,0.02216948630551469,0.9497643210328803,1.0,0.00016679628197821197,0.04222720180219371,0.09174960607468068,0.6459999999999998,True,2
standard,reach_x2,0.04157637813688049,0.0031195902492037494,0.21310227666215753,0.0024037689928732313,0.08016675460244045,-1.6088498235634323,1.0,0.04469596838608424,0.04223543148446416,0.07131336878579332,0.6459999999999998,True,2
standard,reach_x2,0.03510262305402237,0.000289514825436411,0.12596899994260635,0.05242606995514716,0.02294815613548939,1.3893332663268136,1.0,0.03539213787945878,0.04228463170357178,0.11785493297338388,0.6459999999999998,True,2
standard,reach_x2,3.012272819177747e-05,0.0008469957722114914,0.737986265000011,0.25187278572071303,0.33387412359276614,-1.6474541714451814,1.0,0.0008771185004032688,0.04232575538519419,0.06652884834896952,0.6459999999999998,True,2
standard,meet_x1,0.0002482985666779369,0.001281051308291377,0.020132776207361185,0.03429707295257425,0.6350886176139162,-0.6908731717113374,1.0,0.001529349874969314,0.0424397733411163,0.0713747650015905,0.6459999999999998,True,2
standard,meet_x1,0.1156206446487503,0.019897908710043197,0.9650304805649169,0.009769144036697942,0.08322361381014452,-0.647487235749209,1.0,0.13551855335879348,0.04245900319540642,0.11754784048673228,0.6459999999999998,True,2
standard,reach_x2,0.0008050163742045504,0.041928886445488055,0.7840400676639008,0.3356744210839712,0.1343227885690809,0.19978779323297058,1.0,0.0427339028196926,0.042476712294821924,0.06560460832402196,0.6459999999999998,True,2
standard,reach_x2,0.0012235187879413461,0.0014837825905111414,0.23006109741004707,0.08933936964592828,1.1602504604843789,-1.1232118151304669,1.0,0.0027073013784524877,0.04251795248033781,0.06783665125967946,0.6459999999999998,True,2
standard,reach_x2,0.03622681666091108,0.00368760397739341,0.22381289014084568,0.11551367837840823,0.17970965854268806,-2.12705798566867,1.0,0.039914420638304485,0.042524982723371255,0.07255076835716441,0.6459999999999998,True,2
standard,reach_x2,0.0012634840578040678,8.775792438791286e-05,0.00405009714230128,0.0158497242127284,0.025032828045266787,0.9543552111568365,1.0,0.0013512419821919807,0.04254736586321174,0.08630166531546879,0.6459999999999998,True,2
standard,meet_x1,0.05544452676957264,0.025239906115656196,0.3835091616273482,0.017829979464805336,0.034958494660015695,-0.8945117796582083,1.0,0.08068443288522884,0.042576392738865494,0.09298574059729961,0.6459999999999998,True,2
standard,reach_x2,0.00021087344575285014,0.07704802864543384,0.07217162039800575,0.2854694836228612,0.04271947784980078,1.3121097994100879,1.0,0.07725890209118669,0.04262389342673221,0.07938871743365548,0.6459999999999998,True,2
standard,meet_x1,0.004469917779121044,0.386968626659747,0.42093517859728286,0.09938343909023252,0.028202752523523247,-0.9964907742078113,1.0,0.39143854443886805,0.0426667852824642,0.08520067389888664,0.6459999999999998,True,2
standard,reach_x2,2.2819872266293095,0.16897890920085823,0.02255128289216675,0.000593569798893271,0.0650826622168067,0.6213892555659601,1.0,2.4509661358301678,0.042738468924431804,0.06686838174330476,0.6459999999999998,True,2
standard,meet_x1,0.15,0.45,0.1,0.04,0.64,0.35,1.0,0.6,0.042894071409960564,0.06666450610727083,0.6459999999999998,True,2
standard,meet_x1,0.00010907911381486887,0.04820961807676193,0.6061336856536533,0.21342448388185073,0.04108565113110099,0.3302802317855589,1.0,0.048318697190576805,0.04291438618815926,0.0665244882929835,0.6459999999999998,True,2
standard,meet_x1,0.00014434285469969358,0.06400560297743965,1.8450257049667338,0.012869188576280246,4.43860520249941,-1.9170853764120188,1.0,0.06414994583213934,0.04292743176946695,0.11826445948493103,0.6459999999999998,True,2
standard,meet_x1,0.00018767243414779153,4.032039158961924,0.23100235208610093,0.04277793574909729,0.045581046217556334,1.1258367931608717,1.0,4.032226831396072,0.04306783678621481,0.08546292171837108,0.6459999999999998,True,2
standard,meet_x1,0.00023183541699359369,0.004409066384349012,0.009495336597048445,0.019500426316286897,0.023564997347285246,-1.0576958896703208,1.0,0.004640901801342606,0.04326815738164743,0.09430640721006134,0.6459999999999998,True,2
standard,reach_x2,0.00019678117377716818,0.00016050756332981533,0.9921828910511561,0.4549058030305926,0.5377672559924217,2.3432701867528998,1.0,0.0003572887371069835,0.043271685828810094,0.06621892003886025,0.6459999999999998,True,2
standard,meet_x1,1.5049103122360543,0.00110104926611202,0.12790500713615385,0.003081397053380407,0.053516782217094196,0.7920445820708402,1.0,1.5060113615021664,0.04329625493105024,0.06869259981534351,0.6459999999999998,True,2
standard,reach_x2,0.0006,0.0006,1.2556479123954565,0.0007593924270789436,0.04975416899692402,-0.023863804533446446,1.0,0.0012,0.03753433691219837,0.08118151213152362,0.6459999999999998,True,3
standard,reach_x2,0.0797242652536661,0.016945406519203506,1.6541558125856057,0.0004916871801571473,0.24793200962169215,-0.010345278211839393,1.0,0.09666967177286961,0.037639062819759476,0.08771362090118465,0.6459999999999998,True,3
standard,reach_x2,4.0835063638147436e-05,0.12333750086942634,0.6517783811475744,0.002240194727197884,1.3112849117898338,0.049010271887679036,1.0,0.12337833593306449,0.03766943144749382,0.07213919750420279,0.6459999999999998,True,3
standard,reach_x2,0.02901478887722129,0.3369867997674675,0.5787173039690325,0.00917122218897803,0.016577511031396996,0.14423912434198183,1.0,0.3660015886446888,0.03778191239191461,0.06954722232594976,0.6459999999999998,True,3
standard,reach_x2,0.003190191555549181,0.9709941999181836,0.4407262812393936,0.005845981513526132,0.04764135695048909,0.34170235039681707,1.0,0.9741843914737328,0.03783460732990759,0.10577702694937692,0.6459999999999998,True,3
standard,reach_x2,0.0003091230245112599,0.0028337767451155657,0.3553630021005688,0.006168215413623508,0.07221153604746725,-0.3164829631947472,1.0,0.0031428997696268256,0.037890323661296625,0.09856589757787379,0.6459999999999998,True,3
standard,reach_x2,0.0025573151899657364,3.5133103932216156e-05,0.7947461833784546,0.012849157780238176,0.03510626676917211,-0.055807587830213556,1.0,0.0025924482938979527,0.037989419782139856,0.06586876585918493,0.6459999999999998,True,3
standard,reach_x2,0.01024246401367798,0.14167260172615653,0.5116552836731869,0.011130298140274143,0.1476219376609227,0.6487077863792692,1.0,0.15191506573983452,0.03804237628604388,0.11246508914625951,0.6459999999999998,True,3
standard,reach_x2,8.946651326130691e-05,0.009705184388564,0.36174208925889667,0.028453404909098323,0.010728905244370208,0.027312104054195707,1.0,0.009794650901825307,0.03814284818403766,0.06566983368844664,0.6459999999999998,True,3
standard,reach_x2,0.001349122558462597,8.609149318510147e-05,0.931935607683729,0.34513672299662623,0.03224965831603448,-0.39006807712715386,1.0,0.0014352140516476985,0.03816766966141132,0.06767371871152973,0.6459999999999998,True,3
standard,reach_x2,1.9496153072671025e-05,0.006549531940024263,0.6028899582392279,0.4073689861620976,0.022942588998623628,-0.22312112212298452,1.0,0.006569028093096934,0.03820537665888902,0.06692154961469919,0.6459999999999998,True,3
standard,reach_x2,0.0011983417037199342,0.08922039596849259,1.196208486145497,0.03270852074293986,0.5473936746710324,-0.32482973434324247,1.0,0.09041873767221252,0.038244961269412035,0.06891934637774969,0.6459999999999998,True,3
standard,reach_x2,4.792264895748442e-05,6.617211321060773e-06,0.7946023339825079,0.034125257156854424,4.810850498797927,-1.7117597557701647,1.0,5.453986027854519e-05,0.03826097356938146,0.10146378370676148,0.6459999999999998,True,3
standard,reach_x2,0.10112329875877664,0.00010262349560515354,0.007918011500596083,0.00261370462173673,0.5546113983417842,-0.03519389237704473,1.0,0.10122592225438179,0.03830292234838556,0.06805136902748171,0.6459999999999998,True,3
standard,reach_x2,0.3986422236055505,0.16993034466320328,0.6063682644480911,0.004535353394598882,0.03567384614028454,1.2305156961421684,1.0,0.5685725682687538,0.03838595794704123,0.08254067270543274,0.6459999999999998,True,3
standard,reach_x2,1.1648874916745826e-05,1.4388929577796743,0.14915194736236542,0.01319002596482194,0.03344361175552426,0.2938871311104405,1.0,1.438904606654591,0.03841162156006676,0.07355438539637237,0.6459999999999998,True,3
