group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_corrected_rmse_nm,median_support_nm,rmse_improvement_pct
primary_open_floor_fit_authoritative,47317,15,0.036866176895009706,0.0362961405283782,0.025480195736437217,0.025003146493696688,0.016044602,0.015813346470234777,0.001648731,0.0019046876847438332,0.03587112537602628,0.0012923613393686665,1.5462313009968423
open_floor_fit_downweighted,31165,9,0.043194073119807955,0.04446505403665134,0.027849684910123535,0.028493703939620346,0.013314394,0.013552211397506677,0.000637863,0.0007453536866901863,0.04235175627199699,0.0012650700516874918,-2.9424891542829217
open_floor_validation_only,14542,9,0.01693070910006944,0.0205883307513501,0.010368821404827396,0.012328637996571542,0.005201232,0.006388449541452323,-0.000858939,-0.00042232986021860494,0.0212742004728091,0.0021723819337678436,-21.603475847716595
diag_validation_only,11108,3,0.0846209251204878,0.09673665222180257,0.0738060716588945,0.08479926826665343,0.082360023,0.09332677494267086,-0.006359523000000001,-0.007567090306692253,0.09617587636595615,0.01187085327361052,-14.317649073280336
aux_downweighted_validation,14448,13,0.05126637392308135,0.05615818855117706,0.03305637759772979,0.037015642633598314,0.016359514999999998,0.019035810922954713,-0.0012553224999999999,-0.0016516342672008109,0.06256859110595377,0.0015062486524599298,-9.54195558171376
validation_non_authoritative,71263,34,0.05023383204822011,0.055219589871545405,0.032501511564374225,0.03569933364720298,0.014290832,0.015369184785959463,-0.000435785,-0.0003403297092243371,0.053922202967846264,0.0019225722282367936,-9.92509951966118
