candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,segment_count
baseline/current_holdover,all,150,6.76050288031,1.27681675072,0.0922611059517,0.212297007049,150,0,1
baseline/current_holdover,train,150,6.76050288031,1.27681675072,0.0922611059517,0.212297007049,150,0,1
candidate_1_algebraic_envelope,all,150,6.77130158742,1.28209316816,0.0924515429171,0.212466492847,150,0,1
candidate_1_algebraic_envelope,train,150,6.77130158742,1.28209316816,0.0924515429171,0.212466492847,150,0,1
candidate_2_stribeck,all,150,6.45937641249,1.13652101897,0.0870448550643,0.207515082383,150,0,1
candidate_2_stribeck,train,150,6.45937641249,1.13652101897,0.0870448550643,0.207515082383,150,0,1
candidate_3_load_sensitive,all,150,8.08932397318,1.57660169447,0.102521597545,0.232225809263,150,0,1
candidate_3_load_sensitive,train,150,8.08932397318,1.57660169447,0.102521597545,0.232225809263,150,0,1
