candidate_id,trial_id,train_score,validation_score,is_nominal,is_fixed,parameter_json
baseline/current_holdover,baseline/current_holdover:fixed,18.3712837132,18.6829077019,true,true,"{""combined_slip_envelope_exponent"": 2.0, ""lateral_slip_gain_n_per_mps"": 16.0, ""longitudinal_slip_gain_n_per_mps"": 16.0, ""low_speed_blend_mps"": 0.07, ""peak_friction_coefficient_at_80pct_fan"": 1.65}"
candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,23.429934285,23.8471405433,true,false,"{""combined_slip_envelope_exponent"": 4.216717639670732, ""lateral_slip_gain_n_per_mps"": 77.6395662049545, ""longitudinal_slip_gain_n_per_mps"": 37.6557580061233, ""low_speed_blend_mps"": 0.14653387648696253, ""peak_friction_coefficient_at_80pct_fan"": 1.3625872629399782}"
candidate_2_stribeck,candidate_2_stribeck:nominal,52.2549156518,53.1079147861,true,false,"{""dynamic_to_static_grip_ratio"": 0.6926173326748132, ""low_speed_blend_mps"": 0.0990294086294857, ""peak_friction_coefficient_at_80pct_fan"": 2.972842950453141, ""stribeck_velocity_mps"": 0.012622831231122924, ""viscous_slip_damping_n_per_mps"": 20.96035308082628}"
candidate_3_load_sensitive,candidate_3_load_sensitive:nominal,102.162138829,103.528509633,true,false,"{""lateral_load_sensitivity"": 0.2684740122442779, ""lateral_slip_gain_n_per_mps"": 87.4803281356859, ""longitudinal_load_sensitivity"": 0.27105040516827994, ""longitudinal_slip_gain_n_per_mps"": 15.052454404267207, ""low_speed_blend_mps"": 0.040922999764289245, ""peak_friction_coefficient_at_80pct_fan"": 2.8877814093733036, ""yaw_coupling_gain"": 0.2403158545759395}"
