candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,284.595795504,232.982089423,0.435574136652,0.481409943601,284.595795504,232.982089423,0.435574136652,0.481409943601,0.960941808745,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,302.416953949,285.910415023,0.481151128987,0.494845458188,302.416953949,285.910415023,0.481151128987,0.494845458188,0.985612024329,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,59.6162125677,28.741181416,0.152675998759,0.219887556179,59.6162125677,28.741181416,0.152675998759,0.219887556179,0.519334259723,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,58.3166558617,27.807585913,0.150603966011,0.218097692505,58.3166558617,27.807585913,0.150603966011,0.218097692505,0.503862741316,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,75.1540310361,43.7997536316,0.188628281172,0.24708541664,75.1540310361,43.7997536316,0.188628281172,0.24708541664,0.522494004906,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,70.2309032692,39.1791620566,0.178692074312,0.23924443562,70.2309032692,39.1791620566,0.178692074312,0.23924443562,0.471692467209,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,236.991269422,183.932401229,0.386545030106,0.438770223506,236.991269422,183.932401229,0.386545030106,0.438770223506,0.8030815681,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,290.886139374,387.573166985,0.560654500351,0.485713277537,290.886139374,387.573166985,0.560654500351,0.485713277537,0.913245749016,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,136.239078875,88.4387304688,0.267817968571,0.332406349586,136.239078875,88.4387304688,0.267817968571,0.332406349586,0.704013401593,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,114.295626318,78.6175068368,0.252612175862,0.304585659477,114.295626318,78.6175068368,0.252612175862,0.304585659477,0.658789422471,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,256.334604409,255.258862683,0.454997359852,0.455955103374,256.334604409,255.258862683,0.454997359852,0.455955103374,0.953022583776,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,264.874285786,278.249715112,0.475046175339,0.463487857607,264.874285786,278.249715112,0.475046175339,0.463487857607,0.924799989857,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,52.9912478019,25.9634994471,0.145406034466,0.20773175473,52.9912478019,25.9634994471,0.145406034466,0.20773175473,0.509059856869,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1236,0,0,0,1236,0,48.8113105031,21.1171194618,0.130709785817,0.198724310389,48.8113105031,21.1171194618,0.130709785817,0.198724310389,0.527484828083,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1233,0,0,0,1233,0,64.5925970582,35.3929700363,0.169424793863,0.228881048835,64.5925970582,35.3929700363,0.169424793863,0.228881048835,0.566054095476,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1229,0,0,0,1229,0,57.5649421136,39.7444875375,0.179830151168,0.216422841468,57.5649421136,39.7444875375,0.179830151168,0.216422841468,0.508403406014,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6225,11,0.0017639512508,0.0035279025016,6236,0,8214.79665632,361966.188894,7.61870134273,1.1477448575,6426.97768464,25902.9331518,2.03988081988,1.01609360514,2.28404429869,25
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6228,2,0.000321027287319,0.000642054574639,6230,0,5904.28459646,24606.4712064,1.98737876384,0.973508209406,5844.80346627,22816.7421674,1.91404663714,0.96874763275,2.08270456553,25
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0",5000,4991,9,0.0018,0.0036,5000,0,10036.2436992,240909.916315,6.94132431623,1.41677406097,8956.84300575,46187.3714352,3.04206044058,1.33962639536,3.09874503476,20
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0",5000,4996,4,0.0008,0.0016,5000,0,9324.02820296,109386.549273,4.67731866079,1.36557886649,8862.83417581,47715.6559722,3.09043230178,1.33191066667,3.09259519503,20
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0",5000,4937,63,0.0126,0.0252,5000,0,20686.6567961,1945843.76424,19.7273605139,2.03404310653,10533.7138933,60888.2483159,3.51184368151,1.46069383247,3.86315657891,20
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0",5000,4975,25,0.005,0.01,5000,0,14754.5117931,644591.133672,11.3542162536,1.71781907039,11339.840842,66439.0136789,3.65439127815,1.50975660071,3.59441215443,20
candidate_2_stribeck,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,143.673913617,73.9243754993,0.245354850878,0.342050143971,143.673913617,73.9243754993,0.245354850878,0.342050143971,0.451612550438,5
candidate_2_stribeck,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,165.587768492,89.7988990147,0.269650995031,0.366168219225,165.587768492,89.7988990147,0.269650995031,0.366168219225,0.485097490923,5
candidate_2_stribeck,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,62.8013750201,13.6608146269,0.105258399179,0.225685178272,62.8013750201,13.6608146269,0.105258399179,0.225685178272,0.300887935874,5
candidate_2_stribeck,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,61.9280244259,9.41176504117,0.08761738824,0.224749315535,61.9280244259,9.41176504117,0.08761738824,0.224749315535,0.298443412473,5
candidate_2_stribeck,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,65.8049955366,16.8485988112,0.116991111784,0.231206694914,65.8049955366,16.8485988112,0.116991111784,0.231206694914,0.307768631867,5
