candidate_id,split,stage,log_parameter,measurement_dimension,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,segment_count,score_partition,rms_nis,sqrt_mean_nis,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,physical_residual_rms,parameter_field,parameter_value_kind,parameter_value,launch_command_signature
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,0.435574136652,0.481409943601,0.435574136652,0.481409943601,1.73205080757,1.73205080757,1.29647667092,true,0.960941808745,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1235,1235,0,0,0,1235,0,5,active_traction,0.481151128987,0.494845458188,0.481151128987,0.494845458188,1.73205080757,1.73205080757,1.25089967858,true,0.985612024329,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.152675998759,0.219887556179,0.152675998759,0.219887556179,1.73205080757,1.73205080757,1.57937480881,true,0.519334259723,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1226,1226,0,0,0,1226,0,5,active_traction,0.150603966011,0.218097692505,0.150603966011,0.218097692505,1.73205080757,1.73205080757,1.58144684156,true,0.503862741316,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,0.188628281172,0.24708541664,0.188628281172,0.24708541664,1.73205080757,1.73205080757,1.5434225264,true,0.522494004906,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1227,1227,0,0,0,1227,0,5,active_traction,0.178692074312,0.23924443562,0.178692074312,0.23924443562,1.73205080757,1.73205080757,1.55335873326,true,0.471692467209,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,0.386545030106,0.438770223506,0.386545030106,0.438770223506,1.73205080757,1.73205080757,1.34550577746,true,0.8030815681,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.560654500351,0.485713277537,0.560654500351,0.485713277537,1.73205080757,1.73205080757,1.17139630722,true,0.913245749016,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.267817968571,0.332406349586,0.267817968571,0.332406349586,1.73205080757,1.73205080757,1.464232839,true,0.704013401593,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1232,1232,0,0,0,1232,0,5,active_traction,0.252612175862,0.304585659477,0.252612175862,0.304585659477,1.73205080757,1.73205080757,1.47943863171,true,0.658789422471,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.454997359852,0.455955103374,0.454997359852,0.455955103374,1.73205080757,1.73205080757,1.27705344772,true,0.953022583776,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.475046175339,0.463487857607,0.475046175339,0.463487857607,1.73205080757,1.73205080757,1.25700463223,true,0.924799989857,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,0.145406034466,0.20773175473,0.145406034466,0.20773175473,1.73205080757,1.73205080757,1.5866447731,true,0.509059856869,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1236,1236,0,0,0,1236,0,5,active_traction,0.130709785817,0.198724310389,0.130709785817,0.198724310389,1.73205080757,1.73205080757,1.60134102175,true,0.527484828083,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.169424793863,0.228881048835,0.169424793863,0.228881048835,1.73205080757,1.73205080757,1.56262601371,true,0.566054095476,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1229,1229,0,0,0,1229,0,5,active_traction,0.179830151168,0.216422841468,0.179830151168,0.216422841468,1.73205080757,1.73205080757,1.5522206564,true,0.508403406014,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,6236,6225,11,0.0017639512508,0.0035279025016,6236,0,25,active_traction,7.61870134273,1.1477448575,2.03988081988,1.01609360514,1.73205080757,7.61870134273,0,false,2.28404429869,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,6230,6228,2,0.000321027287319,0.000642054574639,6230,0,25,active_traction,1.98737876384,0.973508209406,1.91404663714,0.96874763275,1.73205080757,1.98737876384,0,false,2.08270456553,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,5000,4991,9,0.0018,0.0036,5000,0,20,active_traction,6.94132431623,1.41677406097,3.04206044058,1.33962639536,1.73205080757,6.94132431623,0,false,3.09874503476,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,5000,4996,4,0.0008,0.0016,5000,0,20,active_traction,4.67731866079,1.36557886649,3.09043230178,1.33191066667,1.73205080757,4.67731866079,0,false,3.09259519503,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,5000,4937,63,0.0126,0.0252,5000,0,20,active_traction,19.7273605139,2.03404310653,3.51184368151,1.46069383247,1.73205080757,19.7273605139,0,false,3.86315657891,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,5000,4975,25,0.005,0.01,5000,0,20,active_traction,11.3542162536,1.71781907039,3.65439127815,1.50975660071,1.73205080757,11.3542162536,0,false,3.59441215443,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0"
