candidate_id,samples,final_abs_vf_mps,final_abs_vr_mps,final_abs_yaw_rate_radps,final_abs_heading_rad,max_abs_vf_mps,max_abs_vr_mps,max_abs_yaw_rate_radps,max_abs_heading_rad,pred_forward_accel_mean_mps2,pred_forward_accel_median_mps2,pred_forward_accel_max_abs_mps2,pred_right_accel_mean_mps2,pred_right_accel_median_mps2,pred_right_accel_max_abs_mps2,pred_yaw_accel_mean_radps2,pred_yaw_accel_median_radps2,pred_yaw_accel_max_abs_radps2,yaw_rate_residual_mean_radps,yaw_rate_residual_median_radps,forward_accel_residual_mean_mps2,forward_accel_residual_median_mps2,right_accel_residual_mean_mps2,right_accel_residual_median_mps2,rms_nis_all,rms_yaw_rate_nis,rms_forward_accel_nis,rms_right_accel_nis,max_abs_left_command,max_abs_right_command,max_abs_left_wheel_rate_radps,max_abs_right_wheel_rate_radps
baseline,30523,0.0399813197262,0.00261513751405,0.00382478999567,0.0135881220999,0.0405712087262,0.00691786616054,0.0266287943499,0.0136091718187,-0.00017922914246823988,-2.31973461204e-05,0.130088295839,-0.01123695166860545,-0.0111411175791,0.362367811241,-0.011015023234445642,-0.00792902369124,6.10744655766,4.645354645289723e-05,0.000286776794891,0.00017922914247076754,-0.00542072626713,0.011236951668603107,0.0107929091794,0.47990710655092134,0.8285006475455761,0.061262020516660964,0.027679136782231533,0.0,0.0,0.0,0.0
in_shear,30523,0.00281335123392,6.16930975967e-05,0.000561891240823,0.017597418385,0.00524593933588,0.00169963528165,0.0362838170135,0.0176072394998,-0.031076927353164186,-0.0579349153846,0.516129804754,0.003083388211392877,0.00364493491844,0.245199599538,-0.11211505910484774,-0.132988104601,6.10760061206,6.176968337717285e-05,0.000258380818379,0.03107692735316633,0.0480059986353,-0.003083388211389227,-0.00528298241225,0.2606405809287303,0.45009548217791584,0.032016739351652536,0.013766720920969075,0.0,0.0,0.0,0.0
shear_rate,30523,0.00271442583868,6.25455351842e-05,0.000788843088589,0.0176044514435,0.00501180463018,0.00181955778474,0.0364030633964,0.0176141289749,-0.0330250268333078,-0.0619713414885,0.493628193223,0.0030119284398754833,0.00343605013039,0.249662924897,-0.10918146554264545,-0.131162194404,6.20828337361,6.386232677072533e-05,0.000271276671644,0.03302502683330693,0.0506111485712,-0.003011928439879297,-0.00506581006152,0.25557955852981934,0.441330186407828,0.031767805976881544,0.013461251187724933,0.0,0.0,0.0,0.0
skew_shear,30523,0.00285893057249,6.26629467873e-05,0.000398212408818,0.0176375087801,0.0053471625585,0.00199787138602,0.0362068297696,0.0176474199456,-0.029783551410794057,-0.0552124774283,0.523769390425,0.003116514631021479,0.00381819201801,0.245459482815,-0.11455710510612761,-0.137135946175,5.9629216363,5.966860561981217e-05,0.00024421277971,0.02978355141079318,0.0461788532375,-0.003116514631022318,-0.0055279777213,0.2642167666477508,0.45626805137758075,0.032444339628826986,0.014082948964282312,0.0,0.0,0.0,0.0
slip_envelope,30523,0.00459246581514,7.21834413686e-05,0.00310855220832,0.0160639918618,0.00916288348776,0.00300251635302,0.0319722501109,0.0160780215509,0.004752155085665059,-0.000631675381847,0.668646334185,0.002801636526551288,0.00341596825317,0.208364995269,-0.11141880409856576,-0.128887724405,3.42201000287,5.7152950762057216e-05,0.000157942437742,-0.00475215508566306,-0.00431777941706,-0.0028016365265506695,-0.0102330656836,0.36654794971475707,0.6329927506307529,0.04411204048608069,0.02113063778839082,0.0,0.0,0.0,0.0
stribeck_fade,30523,0.00287908473224,6.30051766575e-05,0.000359688364294,0.0176505851569,0.00540091352493,0.00210685685592,0.0361628588158,0.0176605197924,-0.029561340815083437,-0.0547181665614,0.530488849058,0.003129438256556963,0.00383493261585,0.245079246268,-0.11577234412973852,-0.141093254599,5.94146133008,5.8582267376127284e-05,0.000234188366825,0.02956134081508211,0.0456250373115,-0.003129438256560097,-0.00565515672043,0.2651220842409046,0.4578288867807826,0.032574964865912145,0.014168300878295218,0.0,0.0,0.0,0.0
