candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
shear_rate,all,1126221,17020062.7561,6255423367.09,74.5274983295,3.88748537308,1059520,66701,0.0592254983702,0.11845099674,1126221,0,7453896.00965,3445466381.89,57.0255429355,2.65238818837,4.62206961692,658
shear_rate,held_out,96000,484252.630309,30206331.617,17.7383563973,2.24595152049,94206,1794,0.0186875,0.037375,96000,0,292798.314768,2541401.97122,5.19394563108,1.76297033411,3.47802487251,128
shear_rate,train,728817,8924057.42541,3050881746.07,64.6998747788,3.49922550384,690498,38319,0.0525769843459,0.105153968692,728817,0,4126699.84728,1837861826.18,51.5911508822,2.44466991773,4.31448464573,386
shear_rate,validation,301404,7611752.70033,3174335289.4,102.624698164,5.02536752777,274816,26588,0.0882138259612,0.176427651922,301404,0,3034397.84761,1605063153.73,76.4231713062,3.32288456013,5.56433207845,144
