group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_baseline_rmse_nm,run_balanced_corrected_rmse_nm,run_balanced_baseline_mae_nm,run_balanced_corrected_mae_nm,rmse_improvement_pct,run_balanced_rmse_improvement_pct
straightish_abs_yaw_lt_0p05,35367,49,0.025841853669827997,0.01826140516748601,0.014403131442389798,0.01104610339292183,0.006082492,0.005558059912268079,0.000224911,8.015413853583355e-05,0.03269181254921283,0.0220499483612483,0.01764818270760048,0.013592590573683352,29.33399669851332,32.552077594182734
straightish_forward_abs_yaw_lt_0p05_vf_ge_0p05,21746,47,0.024100230475114524,0.013943201964851014,0.012090499429458293,0.008749945701950713,0.005326237,0.005192019360547824,0.000309861,2.9687207875585264e-05,0.027317452372534017,0.01601564152496651,0.013720559806596236,0.010096135546711458,42.14494347160489,41.37212611718789
low_speed_yaw_vf_lt_0p05_yaw_ge_0p2,19704,49,0.07350293824740096,0.04353905697637774,0.06093638546954933,0.034742907851361145,0.054369194499999995,0.028883462126642126,-0.007716965,-0.002666729290450259,0.06444265861528607,0.038795076262395096,0.049161559123019706,0.029525948812288445,40.76555575257256,39.799075494391936
high_forward_vf_ge_0p5,3120,35,0.0464149473391518,0.028103212595264195,0.027171509688461538,0.017729481049529858,0.0127547745,0.013215734689626269,0.0015737250000000002,-0.00035901182716731317,0.05949307082470585,0.030535781432999502,0.037331071337629675,0.018594243794604,39.45223638860266,48.673381606116685
limiter_active,31216,44,0.07460143692454368,0.04062791983526563,0.06141388811106484,0.031952475623577295,0.053156194000000004,0.026463174059638356,0.0026020225,-0.0022683861894789836,0.0782592041154691,0.04223212888460206,0.06511373824802048,0.03277136019756842,45.54003044692139,46.03557579976175
