split,count,run_count,hybrid_baseline_rmse_nm,hybrid_corrected_rmse_nm,hybrid_rb_corrected_rmse_nm,rmse_improvement_pct,b_corrected_rmse_nm,c_corrected_rmse_nm,hybrid_vs_b_rmse_pct,hybrid_vs_c_rmse_pct
primary_open_floor_fit_authoritative,47317,15,0.036866176895009706,0.02975239121958151,0.029381702198627797,19.29623919422775,0.0285279021058212,0.0241202438433666,-4.292250825939453,-23.350292031827156
open_floor_fit_downweighted,31165,9,0.043194073119807955,0.042732410414394593,0.03896771950802881,1.068810306758618,0.0418800950587342,0.0330929374688784,-2.035132333069153,-29.12848989178265
open_floor_validation_only,14542,9,0.01693070910006944,0.025884176319912088,0.025311303434847374,-52.883001928170415,0.0113718645674244,0.0144171431378512,-127.61593902603576,-79.53748584180312
diag_validation_only,11108,3,0.0846209251204878,0.07358832863788434,0.07328600351984708,13.037669426202399,0.08441199698509,0.0387667559086819,12.822428960089033,-89.82328263739001
aux_downweighted_validation,14448,13,0.05126637392308135,0.040078526780833346,0.03934501199305315,21.822973395844112,0.0489450407955658,0.0285294391795851,18.11524491677556,-40.48129908390369
validation_non_authoritative,71263,34,0.05023383204822011,0.04588084122198549,0.04046393155577479,8.665456423981599,,0.0303417239559983,,-51.21369269762683
