vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,required_applied_bank_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,left_launch_torque_nm,right_launch_torque_nm,max_abs_command,in_place_acceptance_min_abs_command,in_place_acceptance_gate_applies,in_place_acceptance_pass,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.0,5.355555556,B_stribeck,0.07923142778435298,0.06416510925106686,0.14339653703541982,0.021365042027726634,1.0379317521575315,-1.0379317521575315,2.075863504315063,0.22663372224102998,-0.22663372224102998,0.025085042027726635,-0.025085042027726635,0.0,0.0,1.0379317521575315,,False,,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.0,5.355555556,C_combined_slip,0.07923142778435298,0.06605150915671659,0.14528293694106958,0.021646101906148605,1.0489868488794112,-1.0489868488794112,2.0979736977588224,0.22663372224102998,-0.22663372224102998,0.025366101906148606,-0.025366101906148606,0.0,0.0,1.0489868488794112,,False,,True,2.1689371478738106,1.1689371478738106,True,False,saturation-aware moving contact surface
0.0,5.355555556,Hybrid_BC_adhesion_partition,0.07923142778435298,0.07442130049973568,0.15365272828408866,0.02289313999719215,1.0980373458402657,-1.0980373458402657,2.1960746916805314,0.22663372224102998,-0.22663372224102998,0.026613139997192153,-0.026613139997192153,0.0,0.0,1.0980373458402657,,False,,True,2.1689371478738106,1.1689371478738106,True,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.0,6.0,Baseline,0.0887655,0.0,0.0887655,0.013225414485732851,0.721103576895559,-0.721103576895559,1.442207153791118,0.253905,-0.253905,0.016945414485732852,-0.016945414485732852,0.0,0.0,0.721103576895559,,False,,False,2.429929584553238,1.4299295845532378,True,False,current raw right-contact scrub approximation
0.0,6.0,B_stribeck,0.0887655,0.06388363934323107,0.15264913934323107,0.022743612537580712,1.0954885679941748,-1.0954885679941748,2.1909771359883496,0.253905,-0.253905,0.026463612537580714,-0.026463612537580714,0.0,0.0,1.0954885679941748,,False,,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.0,6.0,C_combined_slip,0.0887655,0.08514042083091736,0.17390592083091735,0.02591071851690043,1.2200622464800714,-1.2200622464800714,2.440124492960143,0.253905,-0.253905,0.029630718516900433,-0.029630718516900433,0.0,0.0,1.2200622464800714,,False,,True,2.429929584553238,1.4299295845532378,True,False,saturation-aware moving contact surface
0.0,6.0,Hybrid_BC_adhesion_partition,0.0887655,0.07564407386111632,0.16440957386111632,0.0244958318235798,1.1644096598035885,-1.1644096598035885,2.328819319607177,0.253905,-0.253905,0.028215831823579802,-0.028215831823579802,0.0,0.0,1.1644096598035885,,False,,True,2.429929584553238,1.4299295845532378,True,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,0.2,Baseline,0.00295885,0.0,0.00295885,0.00044084714952442834,0.19191258354620866,0.15516381346063485,0.03674877008557381,0.0384635,0.0215365,0.004160847149524429,0.003279152788892961,1.400656459907872e-28,6.158261081673252e-11,0.19191258354620866,,False,,False,0.08099765281844126,0.0,False,False,current raw right-contact scrub approximation
0.03,0.2,B_stribeck,0.00295885,0.0007118031248116251,0.003670653124811625,0.0005469006428058674,0.19608404918727507,0.1509923478195684,0.045091701367706655,0.0384635,0.0215365,0.004266900642805867,0.0031730992956115218,1.400656459907872e-28,6.158261081673252e-11,0.19608404918727507,,False,,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.03,0.2,C_combined_slip,0.00295885,0.0038185339605151442,0.0067773839605151445,0.0010097809622744251,0.2142907983366392,0.13278559867020429,0.08150519966643491,0.0384635,0.0215365,0.004729780962274425,0.002710218976142964,1.400656459907872e-28,6.158261081673252e-11,0.2142907983366392,,False,,False,0.08099765281844126,0.0,False,False,saturation-aware moving contact surface
0.03,0.2,Hybrid_BC_adhesion_partition,0.00295885,-0.02761338429739872,-0.024654534297398722,-0.0036733464582052087,0.03008653949695614,0.3169898623544189,-0.2869033228574628,0.0384635,0.0215365,4.6653541794791555e-05,0.00739334651978782,1.400656459907872e-28,6.158261081673252e-11,0.3169898623544189,,False,,False,0.08099765281844126,0.0,False,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.0018613546303457035,0.25111893140737296,-0.3179684723569827,0.5690874037643556,0.06573477775896999,-0.005734777758970001,0.005581354630345704,-0.007467320248506967,6.058054358110924e-78,0.0018859656181612634,0.3179684723569827,,False,,False,0.3419900894978683,0.0,False,True,current raw right-contact scrub approximation
0.03,0.844444444,B_stribeck,0.012492922215646997,0.06452835553961869,0.07702127775526568,0.011475610710626812,0.629282230534886,-0.6961317714844957,1.3254140020193816,0.06573477775896999,-0.005734777758970001,0.015195610710626813,-0.017081576328788074,6.058054358110924e-78,0.0018859656181612634,0.6961317714844957,,False,,False,0.3419900894978683,0.0,False,True,request-activated Stribeck scrub
0.03,0.844444444,C_combined_slip,0.012492922215646997,0.015903795142994476,0.028396717358641473,0.004230904541767224,0.3443218588588611,-0.41117139980847084,0.755493258667332,0.06573477775896999,-0.005734777758970001,0.007950904541767223,-0.009836870159928488,6.058054358110924e-78,0.0018859656181612634,0.41117139980847084,,False,,False,0.3419900894978683,0.0,False,True,saturation-aware moving contact surface
0.03,0.844444444,Hybrid_BC_adhesion_partition,0.012492922215646997,0.05472069618158307,0.06721361839723006,0.010014340733609866,0.5718052223492919,-0.6386547632989019,1.210459985648194,0.06573477775896999,-0.005734777758970001,0.013734340733609865,-0.01562030635177113,6.058054358110924e-78,0.0018859656181612634,0.6386547632989019,,False,,False,0.3419900894978683,0.0,False,True,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.003281862113371215,0.3103252793604093,-0.30299300382317657,0.6133182831835859,0.0930060555602575,-0.0330060555602575,0.007001862113371215,-0.007001862113371215,3.791099588108955e-153,8.356800285132361e-22,0.3103252793604093,,False,,False,0.6029825265822837,0.0,False,False,current raw right-contact scrub approximation
0.03,1.488888889,B_stribeck,0.022026994446088247,0.06483539567754316,0.08686239012363141,0.012941864943096732,0.6902879628136361,-0.6829556872764034,1.3732436500900396,0.0930060555602575,-0.0330060555602575,0.01666186494309673,-0.01666186494309673,3.791099588108955e-153,8.356800285132361e-22,0.6902879628136361,,False,,False,0.6029825265822837,0.0,False,False,request-activated Stribeck scrub
0.03,1.488888889,C_combined_slip,0.022026994446088247,0.024552109528610526,0.04657910397469878,0.006939948025296291,0.4542109659277485,-0.44687869039051575,0.9010896563182642,0.0930060555602575,-0.0330060555602575,0.010659948025296292,-0.010659948025296292,3.791099588108955e-153,8.356800285132361e-22,0.4542109659277485,,False,,False,0.6029825265822837,0.0,False,False,saturation-aware moving contact surface
0.03,1.488888889,Hybrid_BC_adhesion_partition,0.022026994446088247,0.07434144041424168,0.09636843486032992,0.014358196533216284,0.7459973824822733,-0.7386651069450405,1.484662489427314,0.0930060555602575,-0.0330060555602575,0.018078196533216285,-0.018078196533216285,3.791099588108955e-153,8.356800285132361e-22,0.7459973824822733,,False,,False,0.6029825265822837,0.0,False,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.004702369594192491,0.3695316272215736,-0.36219935168434086,0.7317309789059145,0.12027733331922749,-0.060277333319227494,0.008422369594192491,-0.008422369594192491,3.432637506193187e-254,5.357681723986477e-66,0.3695316272215736,,False,,False,0.8639749632617107,0.0,False,False,current raw right-contact scrub approximation
0.03,2.133333333,B_stribeck,0.03156106666173525,0.0648349566980114,0.09639602335974665,0.01436230701915762,0.7494917380701432,-0.7421594625329104,1.4916512006030538,0.12027733331922749,-0.060277333319227494,0.01808230701915762,-0.01808230701915762,3.432637506193187e-254,5.357681723986477e-66,0.7494917380701432,,False,,False,0.8639749632617107,0.0,False,False,request-activated Stribeck scrub
0.03,2.133333333,C_combined_slip,0.03156106666173525,0.028811965362084004,0.06037303202381925,0.00899514307107415,0.5383818603409297,-0.5310495848036969,1.0694314451446267,0.12027733331922749,-0.060277333319227494,0.012715143071074152,-0.012715143071074152,3.432637506193187e-254,5.357681723986477e-66,0.5383818603409297,,False,,False,0.8639749632617107,0.0,False,False,saturation-aware moving contact surface
0.03,2.133333333,Hybrid_BC_adhesion_partition,0.03156106666173525,0.07499523263832455,0.1065562993000598,0.01587611430464647,0.8090352277113086,-0.8017029521740758,1.6107381798853844,0.12027733331922749,-0.060277333319227494,0.019596114304646473,-0.019596114304646473,3.432637506193187e-254,5.357681723986477e-66,0.8090352277113086,,False,,False,0.8639749632617107,0.0,False,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.006122877077218002,0.42873797517460993,-0.4214056996373772,0.850143674811987,0.14754861112051498,-0.087548611120515,0.009842877077218003,-0.009842877077218003,0.0,4.969861610577188e-136,0.42873797517460993,,False,,False,1.124967400346126,0.12496740034612608,True,False,current raw right-contact scrub approximation
0.03,2.777777778,B_stribeck,0.041095138892176496,0.06472171127902328,0.10581685017119977,0.01576594175765143,0.8080344202455924,-0.8007021447083595,1.608736564953952,0.14754861112051498,-0.087548611120515,0.01948594175765143,-0.01948594175765143,0.0,4.969861610577188e-136,0.8080344202455924,,False,,False,1.124967400346126,0.12496740034612608,True,False,request-activated Stribeck scrub
0.03,2.777777778,C_combined_slip,0.041095138892176496,0.046307921678046565,0.08740306057022307,0.013022420910858543,0.7001218697596298,-0.6927895942223969,1.3929114639820268,0.14754861112051498,-0.087548611120515,0.016742420910858542,-0.016742420910858542,0.0,4.969861610577188e-136,0.7001218697596298,,False,,False,1.124967400346126,0.12496740034612608,True,False,saturation-aware moving contact surface
0.03,2.777777778,Hybrid_BC_adhesion_partition,0.041095138892176496,0.07438554041799234,0.11548067931016884,0.01720578207716936,0.8646685228635238,-0.857336247326291,1.7220047701898147,0.14754861112051498,-0.087548611120515,0.02092578207716936,-0.02092578207716936,0.0,4.969861610577188e-136,0.8646685228635238,,False,,False,1.124967400346126,0.12496740034612608,True,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.007543384558039277,0.48794432303577423,-0.48061204749854153,0.9685563705343158,0.174819888879485,-0.114819888879485,0.011263384558039278,-0.011263384558039278,0.0,6.670254369453155e-232,0.48794432303577423,,False,,False,1.385959837025553,0.38595983702555303,True,False,current raw right-contact scrub approximation
0.03,3.422222222,B_stribeck,0.050629211107823494,0.06455618424322734,0.11518539535105084,0.017161786912940874,0.866270710069047,-0.8589384345318143,1.7252091446008613,0.174819888879485,-0.114819888879485,0.020881786912940875,-0.020881786912940875,0.0,6.670254369453155e-232,0.866270710069047,,False,,False,1.385959837025553,0.38595983702555303,True,False,request-activated Stribeck scrub
0.03,3.422222222,C_combined_slip,0.050629211107823494,0.053617881846941856,0.10424709295476535,0.015532059339039297,0.8021676582177719,-0.7948353826805392,1.5970030408983111,0.174819888879485,-0.114819888879485,0.0192520593390393,-0.0192520593390393,0.0,6.670254369453155e-232,0.8021676582177719,,False,,False,1.385959837025553,0.38595983702555303,True,False,saturation-aware moving contact surface
0.03,3.422222222,Hybrid_BC_adhesion_partition,0.050629211107823494,0.0737391094906396,0.12436832059846309,0.018529976047103675,0.9200865136512513,-0.9127542381140186,1.8328407517652698,0.174819888879485,-0.114819888879485,0.022249976047103676,-0.022249976047103676,0.0,6.670254369453155e-232,0.9200865136512513,,False,,False,1.385959837025553,0.38595983702555303,True,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.008963892041064788,0.5471506709888104,-0.5398183954515777,1.0869690664403882,0.20209116668077248,-0.14209116668077248,0.01268389204106479,-0.01268389204106479,0.0,0.0,0.5471506709888104,,False,,False,1.6469522741099683,0.6469522741099683,True,False,current raw right-contact scrub approximation
0.03,4.066666667,B_stribeck,0.060163283338264734,0.06435699455181491,0.12452027789007965,0.01855261657935729,0.9243097226665362,-0.9169774471293035,1.8412871697958397,0.20209116668077248,-0.14209116668077248,0.02227261657935729,-0.02227261657935729,0.0,0.0,0.9243097226665362,,False,,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
0.03,4.066666667,C_combined_slip,0.060163283338264734,0.05862881211018947,0.1187920954484542,0.017699159019377415,0.8907401647254635,-0.8834078891882308,1.7741480539136942,0.20209116668077248,-0.14209116668077248,0.021419159019377416,-0.021419159019377416,0.0,0.0,0.8907401647254635,,False,,False,1.6469522741099683,0.6469522741099683,True,False,saturation-aware moving contact surface
0.03,4.066666667,Hybrid_BC_adhesion_partition,0.060163283338264734,0.07323978100576489,0.13340306434402963,0.019876087214251947,0.9763665867037499,-0.969034311166517,1.9454008978702668,0.20209116668077248,-0.14209116668077248,0.023596087214251948,-0.023596087214251948,0.0,0.0,0.9763665867037499,,False,,False,1.6469522741099683,0.6469522741099683,True,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.010384399521886063,0.6063570188499747,-0.599024743312742,1.2053817621627168,0.22936244443974252,-0.16936244443974252,0.014104399521886062,-0.014104399521886062,0.0,0.0,0.6063570188499747,,False,,False,1.9079447107893954,0.9079447107893954,True,False,current raw right-contact scrub approximation
0.03,4.711111111,B_stribeck,0.06969735555391174,0.0641310045099693,0.13382836006388105,0.019939453186099604,0.982191673848448,-0.974859398311215,1.957051072159663,0.22936244443974252,-0.16936244443974252,0.023659453186099605,-0.023659453186099605,0.0,0.0,0.982191673848448,,False,,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.03,4.711111111,C_combined_slip,0.06969735555391174,0.05662275357334201,0.12632010912725375,0.018820778355227386,0.9381901659667086,-0.9308578904294759,1.8690480563961844,0.22936244443974252,-0.16936244443974252,0.022540778355227387,-0.022540778355227387,0.0,0.0,0.9381901659667086,,False,,False,1.9079447107893954,0.9079447107893954,True,False,saturation-aware moving contact surface
0.03,4.711111111,Hybrid_BC_adhesion_partition,0.06969735555391174,0.07314637571236358,0.1428437312662753,0.02128267798508574,1.0350255402664972,-1.0276932647292643,2.0627188049957614,0.22936244443974252,-0.16936244443974252,0.02500267798508574,-0.02500267798508574,0.0,0.0,1.0350255402664972,,False,,True,1.9079447107893954,0.9079447107893954,True,False,B-calibrated static adhesion reservoir plus gated moving contact surface
0.03,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.011804907004911573,0.6655633668030109,-0.6582310912657781,1.323794458068789,0.25663372224103,-0.19663372224102998,0.015524907004911572,-0.015524907004911572,0.0,0.0,0.6655633668030109,,False,,False,2.1689371478738106,1.1689371478738106,True,False,current raw right-contact scrub approximation
