segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_000001,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,static,static_hold,1,SEC_10_STATIC,1,static,0,MC_NONE,,,0.0,,1,1,none,none,,0.8,0,null,0,,,,,,,,,0,30501,44773845,75274845,30.500999999999998,,,,,static reliable_stationary_run rows=30502,static reliable_stationary_run rows=30502,reliable_stationary,
ofnis_000033,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.6000000238418579,,1,1,drive_command_bin,logged_drive_command_bin,-0.6,0.8,1000,"[-0.6, 0.6]",1,0.6,0.6,-0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.6000000238418579,,,63772,65220,108545845,109993845,1.448,63773,64772,108546845,109545845,last row of preceding reliable stationary run; rows=414; row_index=63359..63772,first reliable stationary run after active command; rows=399; row_index=64822..65220,reliable_stationary,
ofnis_000034,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.6000000238418579,,2,1,drive_command_bin,logged_drive_command_bin,0.6,0.8,1000,"[0.6, -0.6]",1,0.6,0.6,0.6000000238418579,0.6000000238418579,-0.6000000238418579,-0.6000000238418579,,,65220,66698,109993845,111471845,1.478,65221,66220,109994845,110993845,last row of preceding reliable stationary run; rows=399; row_index=64822..65220,first reliable stationary run after active command; rows=418; row_index=66281..66698,reliable_stationary,
ofnis_000035,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.6000000238418579,,2,1,drive_command_bin,logged_drive_command_bin,-0.6,0.8,1000,"[-0.6, 0.6]",1,0.6,0.6,-0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.6000000238418579,,,66698,68157,111471845,112930845,1.4589999999999999,66699,67698,111472845,112471845,last row of preceding reliable stationary run; rows=418; row_index=66281..66698,first reliable stationary run after active command; rows=411; row_index=67747..68157,reliable_stationary,
ofnis_000036,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.6000000238418579,,3,1,drive_command_bin,logged_drive_command_bin,0.6,0.8,1000,"[0.6, -0.6]",1,0.6,0.6,0.6000000238418579,0.6000000238418579,-0.6000000238418579,-0.6000000238418579,,,68157,69637,112930845,114410845,1.48,68158,69157,112931845,113930845,last row of preceding reliable stationary run; rows=411; row_index=67747..68157,first reliable stationary run after active command; rows=387; row_index=69251..69637,reliable_stationary,
ofnis_000037,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.6000000238418579,,3,1,drive_command_bin,logged_drive_command_bin,-0.6,0.8,1000,"[-0.6, 0.6]",1,0.6,0.6,-0.6000000238418579,-0.6000000238418579,0.6000000238418579,0.6000000238418579,,,69637,71061,114410845,115834845,1.424,69638,70637,114411845,115410845,last row of preceding reliable stationary run; rows=387; row_index=69251..69637,first reliable stationary run after active command; rows=387; row_index=70675..71061,reliable_stationary,
ofnis_000038,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.6499999761581421,,1,1,drive_command_bin,logged_drive_command_bin,0.65,0.8,1000,"[0.65, -0.65]",1,0.65,0.65,0.6499999761581421,0.6499999761581421,-0.6499999761581421,-0.6499999761581421,,,71061,72601,115834845,117374845,1.54,71062,72061,115835845,116834845,last row of preceding reliable stationary run; rows=387; row_index=70675..71061,first reliable stationary run after active command; rows=390; row_index=72212..72601,reliable_stationary,
ofnis_000039,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.6499999761581421,,1,1,drive_command_bin,logged_drive_command_bin,-0.65,0.8,1000,"[-0.65, 0.65]",1,0.65,0.65,-0.6499999761581421,-0.6499999761581421,0.6499999761581421,0.6499999761581421,,,72601,74127,117374845,118900845,1.526,72602,73601,117375845,118374845,last row of preceding reliable stationary run; rows=390; row_index=72212..72601,first reliable stationary run after active command; rows=415; row_index=73713..74127,reliable_stationary,
ofnis_000040,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.6499999761581421,,2,1,drive_command_bin,logged_drive_command_bin,0.65,0.8,1000,"[0.65, -0.65]",1,0.65,0.65,0.6499999761581421,0.6499999761581421,-0.6499999761581421,-0.6499999761581421,,,74127,75652,118900845,120425845,1.525,74128,75127,118901845,119900845,last row of preceding reliable stationary run; rows=415; row_index=73713..74127,first reliable stationary run after active command; rows=366; row_index=75287..75652,reliable_stationary,
ofnis_000041,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.6499999761581421,,2,1,drive_command_bin,logged_drive_command_bin,-0.65,0.8,1000,"[-0.65, 0.65]",1,0.65,0.65,-0.6499999761581421,-0.6499999761581421,0.6499999761581421,0.6499999761581421,,,75652,77170,120425845,121943845,1.518,75653,76652,120426845,121425845,last row of preceding reliable stationary run; rows=366; row_index=75287..75652,first reliable stationary run after active command; rows=403; row_index=76768..77170,reliable_stationary,
ofnis_000042,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.6499999761581421,,3,1,drive_command_bin,logged_drive_command_bin,0.65,0.8,1000,"[0.65, -0.65]",1,0.65,0.65,0.6499999761581421,0.6499999761581421,-0.6499999761581421,-0.6499999761581421,,,77170,78642,121943845,123415845,1.472,77171,78170,121944845,122943845,last row of preceding reliable stationary run; rows=403; row_index=76768..77170,first reliable stationary run after active command; rows=401; row_index=78242..78642,reliable_stationary,
ofnis_000043,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.6499999761581421,,3,1,drive_command_bin,logged_drive_command_bin,-0.65,0.8,1000,"[-0.65, 0.65]",1,0.65,0.65,-0.6499999761581421,-0.6499999761581421,0.6499999761581421,0.6499999761581421,,,78642,80133,123415845,124906845,1.4909999999999999,78643,79642,123416845,124415845,last row of preceding reliable stationary run; rows=401; row_index=78242..78642,first reliable stationary run after active command; rows=395; row_index=79739..80133,reliable_stationary,
ofnis_000044,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.699999988079071,,1,1,drive_command_bin,logged_drive_command_bin,0.7,0.8,1000,"[0.7, -0.7]",1,0.7,0.7,0.699999988079071,0.699999988079071,-0.699999988079071,-0.699999988079071,,,80133,81697,124906845,126470845,1.5639999999999998,80134,81133,124907845,125906845,last row of preceding reliable stationary run; rows=395; row_index=79739..80133,first reliable stationary run after active command; rows=397; row_index=81301..81697,reliable_stationary,
ofnis_000045,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.699999988079071,,1,1,drive_command_bin,logged_drive_command_bin,-0.7,0.8,1000,"[-0.7, 0.7]",1,0.7,0.7,-0.699999988079071,-0.699999988079071,0.699999988079071,0.699999988079071,,,81697,83272,126470845,128045845,1.575,81698,82697,126471845,127470845,last row of preceding reliable stationary run; rows=397; row_index=81301..81697,first reliable stationary run after active command; rows=407; row_index=82866..83272,reliable_stationary,
ofnis_000046,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.699999988079071,,2,1,drive_command_bin,logged_drive_command_bin,0.7,0.8,1000,"[0.7, -0.7]",1,0.7,0.7,0.699999988079071,0.699999988079071,-0.699999988079071,-0.699999988079071,,,83272,84455,128045845,129228845,1.183,83273,84272,128046845,129045845,last row of preceding reliable stationary run; rows=407; row_index=82866..83272,first reliable stationary run after active command; rows=33; row_index=84423..84455,reliable_stationary,
ofnis_000047,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.699999988079071,,2,1,drive_command_bin,logged_drive_command_bin,-0.7,0.8,1000,"[-0.7, 0.7]",1,0.7,0.7,-0.699999988079071,-0.699999988079071,0.699999988079071,0.699999988079071,,,84851,86412,129624845,131185845,1.561,84852,85851,129625845,130624845,last row of preceding reliable stationary run; rows=386; row_index=84466..84851,first reliable stationary run after active command; rows=389; row_index=86024..86412,reliable_stationary,
ofnis_000048,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.699999988079071,,3,1,drive_command_bin,logged_drive_command_bin,0.7,0.8,1000,"[0.7, -0.7]",1,0.7,0.7,0.699999988079071,0.699999988079071,-0.699999988079071,-0.699999988079071,,,86412,88011,131185845,132784845,1.599,86413,87412,131186845,132185845,last row of preceding reliable stationary run; rows=389; row_index=86024..86412,first reliable stationary run after active command; rows=411; row_index=87601..88011,reliable_stationary,
ofnis_000049,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.699999988079071,,3,1,drive_command_bin,logged_drive_command_bin,-0.7,0.8,1000,"[-0.7, 0.7]",1,0.7,0.7,-0.699999988079071,-0.699999988079071,0.699999988079071,0.699999988079071,,,88011,89599,132784845,134372845,1.5879999999999999,88012,89011,132785845,133784845,last row of preceding reliable stationary run; rows=411; row_index=87601..88011,first reliable stationary run after active command; rows=391; row_index=89209..89599,reliable_stationary,
ofnis_000050,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.75,,1,1,drive_command_bin,logged_drive_command_bin,0.75,0.8,1000,"[0.75, -0.75]",1,0.75,0.75,0.75,0.75,-0.75,-0.75,,,89599,91269,134372845,136042845,1.67,89600,90599,134373845,135372845,last row of preceding reliable stationary run; rows=391; row_index=89209..89599,first reliable stationary run after active command; rows=355; row_index=90915..91269,reliable_stationary,
ofnis_000051,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.75,,1,1,drive_command_bin,logged_drive_command_bin,-0.75,0.8,1000,"[-0.75, 0.75]",1,0.75,0.75,-0.75,-0.75,0.75,0.75,,,91269,92889,136042845,137662845,1.6199999999999999,91270,92269,136043845,137042845,last row of preceding reliable stationary run; rows=355; row_index=90915..91269,first reliable stationary run after active command; rows=379; row_index=92511..92889,reliable_stationary,
ofnis_000052,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.75,,2,1,drive_command_bin,logged_drive_command_bin,0.75,0.8,1000,"[0.75, -0.75]",1,0.75,0.75,0.75,0.75,-0.75,-0.75,,,92889,94534,137662845,139307845,1.645,92890,93889,137663845,138662845,last row of preceding reliable stationary run; rows=379; row_index=92511..92889,first reliable stationary run after active command; rows=394; row_index=94141..94534,reliable_stationary,
ofnis_000053,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.75,,2,1,drive_command_bin,logged_drive_command_bin,-0.75,0.8,1000,"[-0.75, 0.75]",1,0.75,0.75,-0.75,-0.75,0.75,0.75,,,94534,96163,139307845,140936845,1.629,94535,95534,139308845,140307845,last row of preceding reliable stationary run; rows=394; row_index=94141..94534,first reliable stationary run after active command; rows=422; row_index=95742..96163,reliable_stationary,
ofnis_000054,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.75,,3,1,drive_command_bin,logged_drive_command_bin,0.75,0.8,1000,"[0.75, -0.75]",1,0.75,0.75,0.75,0.75,-0.75,-0.75,,,96163,97872,140936845,142645845,1.7089999999999999,96164,97163,140937845,141936845,last row of preceding reliable stationary run; rows=422; row_index=95742..96163,first reliable stationary run after active command; rows=392; row_index=97481..97872,reliable_stationary,
ofnis_000055,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.75,,3,1,drive_command_bin,logged_drive_command_bin,-0.75,0.8,1000,"[-0.75, 0.75]",1,0.75,0.75,-0.75,-0.75,0.75,0.75,,,97872,99525,142645845,144298845,1.653,97873,98872,142646845,143645845,last row of preceding reliable stationary run; rows=392; row_index=97481..97872,first reliable stationary run after active command; rows=398; row_index=99128..99525,reliable_stationary,
ofnis_000056,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.800000011920929,,1,1,drive_command_bin,logged_drive_command_bin,0.8,0.8,1000,"[0.8, -0.8]",1,0.8,0.8,0.800000011920929,0.800000011920929,-0.800000011920929,-0.800000011920929,,,99525,101253,144298845,146026845,1.728,99526,100525,144299845,145298845,last row of preceding reliable stationary run; rows=398; row_index=99128..99525,first reliable stationary run after active command; rows=372; row_index=100882..101253,reliable_stationary,
ofnis_000057,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.800000011920929,,1,1,drive_command_bin,logged_drive_command_bin,-0.8,0.8,1000,"[-0.8, 0.8]",1,0.8,0.8,-0.800000011920929,-0.800000011920929,0.800000011920929,0.800000011920929,,,101253,102932,146026845,147705845,1.6789999999999998,101254,102253,146027845,147026845,last row of preceding reliable stationary run; rows=372; row_index=100882..101253,first reliable stationary run after active command; rows=416; row_index=102517..102932,reliable_stationary,
ofnis_000058,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.800000011920929,,2,1,drive_command_bin,logged_drive_command_bin,0.8,0.8,1000,"[0.8, -0.8]",1,0.8,0.8,0.800000011920929,0.800000011920929,-0.800000011920929,-0.800000011920929,,,102932,104650,147705845,149423845,1.718,102933,103932,147706845,148705845,last row of preceding reliable stationary run; rows=416; row_index=102517..102932,first reliable stationary run after active command; rows=362; row_index=104289..104650,reliable_stationary,
ofnis_000059,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.800000011920929,,2,1,drive_command_bin,logged_drive_command_bin,-0.8,0.8,1000,"[-0.8, 0.8]",1,0.8,0.8,-0.800000011920929,-0.800000011920929,0.800000011920929,0.800000011920929,,,104650,106351,149423845,151124845,1.7009999999999998,104651,105650,149424845,150423845,last row of preceding reliable stationary run; rows=362; row_index=104289..104650,first reliable stationary run after active command; rows=411; row_index=105941..106351,reliable_stationary,
ofnis_000060,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.800000011920929,,3,1,drive_command_bin,logged_drive_command_bin,0.8,0.8,1000,"[0.8, -0.8]",1,0.8,0.8,0.800000011920929,0.800000011920929,-0.800000011920929,-0.800000011920929,,,106351,108095,151124845,152868845,1.744,106352,107351,151125845,152124845,last row of preceding reliable stationary run; rows=411; row_index=105941..106351,first reliable stationary run after active command; rows=416; row_index=107680..108095,reliable_stationary,
ofnis_000061,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.800000011920929,,3,1,drive_command_bin,logged_drive_command_bin,-0.8,0.8,1000,"[-0.8, 0.8]",1,0.8,0.8,-0.800000011920929,-0.800000011920929,0.800000011920929,0.800000011920929,,,108095,109820,152868845,154593845,1.7249999999999999,108096,109095,152869845,153868845,last row of preceding reliable stationary run; rows=416; row_index=107680..108095,first reliable stationary run after active command; rows=389; row_index=109432..109820,reliable_stationary,
ofnis_000062,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,0.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,109820,110994,154593845,155767845,1.174,109821,110170,154594845,154943845,last row of preceding reliable stationary run; rows=389; row_index=109432..109820,first reliable stationary run after active command; rows=331; row_index=110664..110994,reliable_stationary,
ofnis_000063,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,1.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,110994,112152,155767845,156925845,1.158,110995,111344,155768845,156117845,last row of preceding reliable stationary run; rows=331; row_index=110664..110994,first reliable stationary run after active command; rows=345; row_index=111808..112152,reliable_stationary,
ofnis_000064,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,0.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,112152,113323,156925845,158096845,1.171,112153,112502,156926845,157275845,last row of preceding reliable stationary run; rows=345; row_index=111808..112152,first reliable stationary run after active command; rows=315; row_index=113009..113323,reliable_stationary,
ofnis_000065,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,1.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,113323,114488,158096845,159261845,1.165,113324,113673,158097845,158446845,last row of preceding reliable stationary run; rows=315; row_index=113009..113323,first reliable stationary run after active command; rows=333; row_index=114156..114488,reliable_stationary,
ofnis_000066,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,2.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,114488,115661,159261845,160434845,1.173,114489,114838,159262845,159611845,last row of preceding reliable stationary run; rows=333; row_index=114156..114488,first reliable stationary run after active command; rows=297; row_index=115365..115661,reliable_stationary,
ofnis_000067,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,3.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,115661,116827,160434845,161600845,1.166,115662,116011,160435845,160784845,last row of preceding reliable stationary run; rows=297; row_index=115365..115661,first reliable stationary run after active command; rows=322; row_index=116506..116827,reliable_stationary,
ofnis_000068,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,2.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,116827,118049,161600845,162822845,1.222,116828,117177,161601845,161950845,last row of preceding reliable stationary run; rows=322; row_index=116506..116827,first reliable stationary run after active command; rows=327; row_index=117723..118049,reliable_stationary,
ofnis_000069,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,3.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,118049,119171,162822845,163944845,1.1219999999999999,118050,118399,162823845,163172845,last row of preceding reliable stationary run; rows=327; row_index=117723..118049,first reliable stationary run after active command; rows=322; row_index=118850..119171,reliable_stationary,
ofnis_000070,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,4.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,119171,120352,163944845,165125845,1.181,119172,119521,163945845,164294845,last row of preceding reliable stationary run; rows=322; row_index=118850..119171,first reliable stationary run after active command; rows=327; row_index=120026..120352,reliable_stationary,
ofnis_000071,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,5.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,120352,121512,165125845,166285845,1.16,120353,120702,165126845,165475845,last row of preceding reliable stationary run; rows=327; row_index=120026..120352,first reliable stationary run after active command; rows=352; row_index=121161..121512,reliable_stationary,
ofnis_000072,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,4.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,121512,122680,166285845,167453845,1.168,121513,121862,166286845,166635845,last row of preceding reliable stationary run; rows=352; row_index=121161..121512,first reliable stationary run after active command; rows=337; row_index=122344..122680,reliable_stationary,
ofnis_000073,mmlog_decode_2026-06-09_23-36-21,TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,5.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,122680,123853,167453845,168626845,1.173,122681,123030,167454845,167803845,last row of preceding reliable stationary run; rows=337; row_index=122344..122680,first reliable stationary run after active command; rows=359; row_index=123495..123853,reliable_stationary,
