name,repeats,units,median_s,mean_s,min_s,max_s,median_us_per_unit,mean_us_per_unit
direct_propagate,5,2400,0.22280490002594888,0.22732927999459207,0.21646549995057285,0.24044260010123253,92.83537501081204,94.72053333108002
plant_result_only,5,4800,0.2946465000277385,0.27412811999674885,0.22595660004299134,0.3172984999837354,61.384687505778864,57.11002499932268
simplex_predict_update,5,32,0.1994780000532046,0.1987765199970454,0.15966719994321465,0.2737474999157712,6233.687501662644,6211.766249907669
row_format_after_simplex,5,32,0.1639905000338331,0.1621995799941942,0.14194190001580864,0.17326690000481904,5124.703126057284,5068.736874818569
csv_write_32_rows,5,32,0.000785500044003129,0.0008450200082734227,0.0007447999669238925,0.00112620007712394,24.54687637509778,26.40687525854446
csv_sample_load,5,128,1.9927201999817044,2.0458387600025163,1.7578927000286058,2.3415841999230906,15568.126562357065,15983.115312519658
