candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1227,1,0.000814332247557,0.00162866449511,1228,0,189.91349787,2964.55545427,1.55374808321,0.393259056554,136.058965601,64.2448083856,0.228821452312,0.332997751535,0.736050370789,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1232,3,0.00242914979757,0.00485829959514,1235,0,317.679445386,9239.84134383,2.73526103142,0.507178785194,152.376543602,100.375542471,0.285435902792,0.351684886535,0.882836142456,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,78.6594682289,2741.22696582,1.49104571637,0.252577095469,26.3876588472,8.88490977995,0.0849221844914,0.146350791795,0.52306956384,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,24.5237883343,8.04095911728,0.0809857655573,0.141432280599,24.5237883343,8.04095911728,0.0809857655573,0.141432280599,0.438452419497,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,35.2594005826,14.8058259926,0.109669861251,0.169242111872,35.2594005826,14.8058259926,0.109669861251,0.169242111872,0.465068993885,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,29.1757863484,8.19291678197,0.0817140978739,0.154201643906,29.1757863484,8.19291678197,0.0817140978739,0.154201643906,0.363674967215,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,106.171211504,43.0551733375,0.187018101743,0.293679992268,106.171211504,43.0551733375,0.187018101743,0.293679992268,0.582411670266,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,135.298468116,107.486483712,0.295253727761,0.331256875692,135.298468116,107.486483712,0.295253727761,0.331256875692,0.641824507196,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,62.6150643945,25.5333892828,0.143903943369,0.225350163487,62.6150643945,25.5333892828,0.143903943369,0.225350163487,0.527254960691,5
shear_rate,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,51.9307930829,23.2031288871,0.137235959254,0.205308591545,51.9307930829,23.2031288871,0.137235959254,0.205308591545,0.514577581237,5
