candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
slip_zlock,all,91569,22791.4972226,21490.5351868,0.484450468024,0.498898493162,91569,0,0,0,91569,0,22791.4972226,21490.5351868,0.484450468024,0.498898493162,0.181780883516,1
slip_zlock,held_out,91569,22791.4972226,21490.5351868,0.484450468024,0.498898493162,91569,0,0,0,91569,0,22791.4972226,21490.5351868,0.484450468024,0.498898493162,0.181780883516,1
