candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
slip_zlock,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,1410.6353408,98.6668992512,0.0568554539882,0.214977877976,1410.6353408,98.6668992512,0.0568554539882,0.214977877976,0.2592517871,1
slip_zlock,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,651.277166835,20.9407771185,0.026192851992,0.146072787815,651.277166835,20.9407771185,0.026192851992,0.146072787815,0.176300135658,1
slip_zlock,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,20729.584715,21370.9275104,0.836754539731,0.824103374631,20729.584715,21370.9275104,0.836754539731,0.824103374631,0.0289765748105,1
slip_zlock,held_out,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,1410.6353408,98.6668992512,0.0568554539882,0.214977877976,1410.6353408,98.6668992512,0.0568554539882,0.214977877976,0.2592517871,1
slip_zlock,held_out,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,651.277166835,20.9407771185,0.026192851992,0.146072787815,651.277166835,20.9407771185,0.026192851992,0.146072787815,0.176300135658,1
slip_zlock,held_out,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,20729.584715,21370.9275104,0.836754539731,0.824103374631,20729.584715,21370.9275104,0.836754539731,0.824103374631,0.0289765748105,1
