role,k1_rad_per_m,k2_rad_per_m,k3_radps,stribeck_speed_mps,yaw_fade_mps,sliding_ratio,load_power,linear_gain_nm_per_radps,peak_yield_nm,weighted_train_rmse_nm,primary_corrected_rmse_nm,validation_corrected_rmse_nm,in_place_opposing_nm,in_place_left_command,in_place_right_command,in_place_max_abs_command,score
standard_shifted_peak,0.0,1.1,0.1,0.16,0.1,0.15,1.0,0.0,0.009592146639550774,0.031067246969284614,0.036278973036397294,0.0532274043494627,0.009371258798834065,0.2299629721722008,-0.2299629721722008,0.2299629721722008,0.04216835780411859
standard_shifted_peak,0.1,1.1,0.1,0.16,0.1,0.6,1.0,0.004905110874085949,0.009561868556513323,0.031067238807759075,0.03627889125133578,0.05327568390137863,0.009370585975413124,0.22995902914401628,-0.22995902914401628,0.22995902914401628,0.042168467933438585
standard_shifted_peak,0.0,1.1,0.1,0.16,0.1,0.35,1.0,0.0,0.00957847931136466,0.03106764395441942,0.03627940731176714,0.053247301939067515,0.00937077652834728,0.22996014586434232,-0.22996014586434232,0.22996014586434232,0.04216883957848915
standard_shifted_peak,0.2,1.1,0.1,0.16,0.1,0.6,1.0,0.009434395199988982,0.009556563897609022,0.031066792283468776,0.03627819784775325,0.05327746319163811,0.009365387434768144,0.22992856350973015,-0.22992856350973015,0.22992856350973015,0.04216893537817687
standard_shifted_peak,0.0,1.1,0.1,0.16,0.1,0.6,1.0,0.0,0.009560754971424642,0.03106817328831163,0.03628005324231119,0.053271909958389735,0.009369494667291416,0.22995263361950274,-0.22995263361950274,0.22995263361950274,0.042169594279726545
standard_shifted_peak,0.2,0.75,0.1,0.16,0.05,0.15,1.0,0.0,0.0099071494477998,0.03103892097570968,0.03626597293366011,0.05281408179733066,0.009200996127416507,0.22896516131830422,-0.22896516131830422,0.22896516131830422,0.04216996613616055
standard_shifted_peak,0.1,1.6,0.4,0.04,0.05,0.6,1.0,0.02421377921406823,0.010283840544143347,0.031142404334307667,0.036321361681676684,0.052783561962480956,0.009785309635157854,0.23238948419100738,-0.23238948419100738,0.23238948419100738,0.04217071980857744
standard_shifted_peak,0.35,1.6,0.4,0.04,0.05,0.6,1.0,0.025333080506567282,0.010303218767634584,0.031145724379076523,0.036323806990969126,0.05279530839052052,0.009803748458302486,0.23249754344858634,-0.23249754344858634,0.23249754344858634,0.04217079807561894
standard_shifted_peak,0.35,0.75,0.1,0.08,0.05,0.35,1.0,0.004989438384981155,0.010027328374969516,0.03104050102663071,0.03627183082088149,0.052778638124703015,0.009203885213646184,0.22898209257853766,-0.22898209257853766,0.22898209257853766,0.04217103824927458
standard_shifted_peak,0.2,0.75,0.1,0.16,0.05,0.0,1.0,0.0,0.0099089746479825,0.03103909014943873,0.03626683681710435,0.0528042542144867,0.00919319859288752,0.22891946448692085,-0.22891946448692085,0.22891946448692085,0.0421715062148311
standard_shifted_peak,0.0,1.1,0.1,0.08,0.05,0.6,1.0,0.0,0.010040831815193973,0.031054873009114185,0.03627319311302155,0.05282825790550663,0.009279117316635709,0.2294229843388949,-0.2294229843388949,0.2294229843388949,0.042172183478947335
standard_shifted_peak,0.05,1.6,0.4,0.04,0.05,0.6,1.0,0.02393390872504993,0.01026859973641737,0.03114221530335915,0.03632138191267108,0.05277829300230739,0.00977080765780334,0.2323044965052932,-0.2323044965052932,0.2323044965052932,0.04217308040820036
standard_shifted_peak,0.1,1.1,0.1,0.08,0.05,0.15,1.0,0.0019596490068688193,0.01016328577160269,0.031055997453865572,0.036279672820426205,0.052771548013311076,0.009277794678564264,0.22941523312359635,-0.22941523312359635,0.22941523312359635,0.04217354046015768
standard_shifted_peak,0.2,0.75,0.1,0.16,0.1,0.0,1.0,0.0,0.009480482986938396,0.03105197003171512,0.03627225757771338,0.05318434872443446,0.009252612546667758,0.22926765524101417,-0.22926765524101417,0.22926765524101417,0.04217394037448469
standard_shifted_peak,0.2,0.75,0.1,0.16,0.1,0.15,1.0,0.0,0.009471205432652565,0.03105223814306375,0.03627248971024666,0.05319942264422741,0.009253102624634925,0.22927052730399086,-0.22927052730399086,0.22927052730399086,0.042174122323944026
standard_shifted_peak,0.35,1.1,0.1,0.08,0.05,0.15,1.0,0.012786731233875285,0.01016089590671414,0.031056258039026622,0.03627868697672108,0.052778032879576824,0.009275613034139048,0.22940244776983265,-0.22940244776983265,0.22940244776983265,0.04217418460593164
standard_shifted_peak,0.2,0.75,0.1,0.16,0.1,0.35,1.0,0.0,0.009458455603640793,0.03105261607975,0.03627286266069381,0.053219369110572665,0.009253355452764898,0.22927200898315261,-0.22927200898315261,0.22927200898315261,0.04217445581025542
standard_shifted_peak,0.2,0.75,0.1,0.16,0.1,0.6,1.0,0.0,0.009441914261742674,0.031053121101734086,0.036273429786814526,0.053244054809321394,0.009253031333700052,0.22927010950913304,-0.22927010950913304,0.22927010950913304,0.04217501781646009
standard_shifted_peak,0.2,1.1,0.1,0.08,0.05,0.15,1.0,0.0070667352589231115,0.010150825740822001,0.031055593614267334,0.03627908534530679,0.05277241223558694,0.009266420246134662,0.22934857416634707,-0.22934857416634707,0.22934857416634707,0.04217513638927692
standard_shifted_peak,0.35,0.75,0.1,0.08,0.1,0.6,1.0,0.006628031225040115,0.009514472814577927,0.03105413927806693,0.03627848875767018,0.053189880319302905,0.009249487953020791,0.22924934380827905,-0.22924934380827905,0.22924934380827905,0.04217665896381856
standard_shifted_peak,0.05,1.1,0.1,0.08,0.05,0.15,1.0,0.0,0.010143947025647557,0.031056155017241266,0.036280095056392445,0.05276654147492112,0.00926014084905039,0.2293117742588016,-0.2293117742588016,0.2293117742588016,0.04217680178947722
standard_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.6,1.0,0.013004139692952991,0.010043535082535878,0.031073288947763376,0.03627571610920348,0.05288662669846236,0.009356525222805381,0.22987662722086333,-0.22987662722086333,0.22987662722086333,0.04217699013113747
standard_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.6,1.0,0.017135989348588038,0.010041282920281495,0.031073045733199103,0.03627508018384178,0.05289320855330007,0.009354427115638352,0.22986433143056198,-0.22986433143056198,0.22986433143056198,0.042177115790282244
standard_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.6,1.0,0.014498023210911782,0.01004122133305744,0.0310731141565259,0.036275467036457634,0.052888669837887786,0.009354369741177015,0.22986399519209125,-0.22986399519209125,0.22986399519209125,0.04217719430076316
standard_shifted_peak,0.0,1.6,0.4,0.04,0.05,0.6,1.0,0.023671943121007188,0.010241253052077577,0.031142347236471735,0.03632190921239991,0.05277070116832106,0.009744786661794005,0.23215200252624807,-0.23215200252624807,0.23215200252624807,0.042177787160684294
standard_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.6,1.0,0.011482519794495076,0.010038100397826804,0.031073942085933674,0.036276525154109396,0.05288268844067241,0.009351462287878528,0.2298469562931108,-0.2298469562931108,0.2298469562931108,0.04217853339714035
standard_shifted_peak,0.05,1.1,0.1,0.08,0.1,0.6,1.0,0.002178813432453922,0.009587462800838893,0.031068760001582593,0.03628523674878011,0.05320510954684596,0.00932044511604695,0.2296651826227399,-0.2296651826227399,0.2296651826227399,0.04217880452290039
standard_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.35,1.0,0.01298211363258924,0.0100488544560725,0.031073544350296797,0.036277052930012516,0.052870613903680294,0.009345436330412238,0.2298116416483039,-0.2298116416483039,0.2298116416483039,0.04217919510084768
standard_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.35,1.0,0.017118844827063634,0.010046530653743299,0.031073301218301604,0.03627641770711715,0.0528771899763239,0.00934327519385613,0.22979897647927722,-0.22979897647927722,0.22979897647927722,0.042179331923923286
standard_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.35,1.0,0.014477743135988225,0.010046510073082679,0.031073369642512668,0.036276804125446524,0.05287265637742327,0.009343256053838301,0.22979886431072397,-0.22979886431072397,0.22979886431072397,0.04217940371319095
standard_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.6,1.0,0.020295731354855653,0.010035813100232391,0.031074703407879337,0.03627575166343653,0.05289705135901846,0.009349331448740882,0.22983446867969706,-0.22983446867969706,0.22983446867969706,0.04217966934748842
standard_shifted_peak,0.35,1.1,0.1,0.08,0.1,0.6,1.0,0.014474167239248846,0.009582465360018801,0.031068834452564267,0.03628400278321567,0.053212088174464954,0.009315586857522047,0.22963671118477394,-0.22963671118477394,0.22963671118477394,0.04217973311702105
standard_shifted_peak,0.2,0.75,0.1,0.08,0.05,0.6,1.0,0.0,0.009900994734348315,0.031039992182523086,0.036268838155058256,0.05279775765413414,0.009149888513458344,0.22866564920857615,-0.22866564920857615,0.22866564920857615,0.0421800227062658
standard_shifted_peak,0.1,1.1,0.1,0.08,0.1,0.6,1.0,0.004831137802847742,0.009576972699938591,0.031068565746170604,0.036285005226578335,0.053204158036325284,0.009310247171947025,0.22960541838184306,-0.22960541838184306,0.22960541838184306,0.04218040319471531
standard_shifted_peak,0.35,0.75,0.1,0.08,0.05,0.15,1.0,0.004984878237777584,0.010028755634257206,0.031041571696118903,0.036275848236784584,0.05274209517913026,0.009154985675607966,0.22869552072224747,-0.22869552072224747,0.22869552072224747,0.04218070607445148
standard_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.35,1.0,0.011458754595685914,0.010043435772774537,0.03107419767409114,0.03627786154107186,0.05286668594962157,0.00934039695403584,0.22978210878356395,-0.22978210878356395,0.22978210878356395,0.04218073441058422
standard_shifted_peak,0.2,1.1,0.1,0.08,0.1,0.6,1.0,0.009374964327733245,0.009571480524392481,0.031068119935704706,0.03628431209118793,0.05320593830870994,0.009304907957411483,0.22957412833940163,-0.22957412833940163,0.22957412833940163,0.042180896085522654
standard_shifted_peak,0.1,1.1,0.1,0.08,0.05,0.0,1.0,0.001954830369328332,0.010164269661974465,0.031056814028501332,0.0362827334024027,0.052743817808629405,0.009240526808268703,0.2291968277316633,-0.2291968277316633,0.2291968277316633,0.04218090919655143
standard_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.15,1.0,0.012965307860160563,0.010052913111122242,0.031073755537681484,0.03627814236916975,0.05285775096312306,0.00933637017308064,0.22975851015381196,-0.22975851015381196,0.22975851015381196,0.042181000233067124
standard_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.15,1.0,0.017105764569977807,0.010050534364357265,0.031073512470409143,0.03627750766969964,0.052864322956566866,0.009334160976591985,0.22974556333337023,-0.22974556333337023,0.22974556333337023,0.042181145570408037
standard_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.15,1.0,0.014462270250405055,0.010050545170073118,0.031073580894286374,0.036277893758162344,0.05285979313354627,0.00933417101210727,0.22974562214571,-0.22974562214571,0.22974562214571,0.04218121222991507
standard_shifted_peak,0.35,1.1,0.1,0.08,0.05,0.0,1.0,0.012783917352632497,0.010161860467658233,0.031057074625146782,0.036281747331584575,0.052750309505874754,0.009238336564856649,0.22918399198422068,-0.22918399198422068,0.22918399198422068,0.04218155486562016
standard_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.35,1.0,0.020282336933977338,0.010041035513319738,0.03107495907215047,0.03627708881558975,0.05288104085118722,0.009338164712340098,0.22976902690851767,-0.22976902690851767,0.22976902690851767,0.04218188826489494
standard_shifted_peak,0.0,1.1,0.1,0.08,0.1,0.6,1.0,0.0,0.009573110091702917,0.031069500506698825,0.036286185441175046,0.053199731737888355,0.009306492140108754,0.22958341231619314,-0.22958341231619314,0.22958341231619314,0.04218199813721303
standard_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.0,1.0,0.012953181673533253,0.01005584162921312,0.031073917942562743,0.03627897111415268,0.052848073341453895,0.009329456618884778,0.22971799381891483,-0.22971799381891483,0.22971799381891483,0.042182378127995294
standard_shifted_peak,0.2,1.1,0.1,0.08,0.05,0.0,1.0,0.007062967902679618,0.010151771314140209,0.031056410293793687,0.03628214413735521,0.052744709499924956,0.009229164327533507,0.22913023881636918,-0.22913023881636918,0.22913023881636918,0.042182503129302606
standard_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.0,1.0,0.017096327067028256,0.010053423071397238,0.03107367492292694,0.03627833678453843,0.052854642591631966,0.009327212765903046,0.2297048438968498,-0.2297048438968498,0.2297048438968498,0.042182529606021445
standard_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.15,1.0,0.011440622822370272,0.010047506422882845,0.031074409002143505,0.036278950625845865,0.05285383108291345,0.009331348858138844,0.22972908313667403,-0.22972908313667403,0.22972908313667403,0.04218253650804328
standard_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.0,1.0,0.014451106229911496,0.010053456579535368,0.031073743346018454,0.03627872263596424,0.052850115417050404,0.00932724385357652,0.22970502608368948,-0.22970502608368948,0.22970502608368948,0.04218259256350777
standard_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.15,1.0,0.020272118590169086,0.010045019590938356,0.031075170460439654,0.03627817846921827,0.05286818037533928,0.00932903928047361,0.22971554804032496,-0.22971554804032496,0.22971554804032496,0.042183704019229905
standard_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.0,1.0,0.011427540460801,0.010050443461395976,0.03107457150797918,0.036279779100797334,0.05284415941884701,0.009324448388412532,0.22968864348227078,-0.22968864348227078,0.22968864348227078,0.04218391220351105
standard_shifted_peak,0.0,1.1,0.1,0.08,0.05,0.35,1.0,0.0,0.010043489788609267,0.031056152078303097,0.03627807891486743,0.052782759738383554,0.009218719453681828,0.22906902746328742,-0.22906902746328742,0.22906902746328742,0.042184081254404475
standard_shifted_peak,0.35,0.75,0.1,0.08,0.1,0.35,1.0,0.006552131877223992,0.009538228198837205,0.031054611956616598,0.03628213068622936,0.05311971028658604,0.00920978842753458,0.2290166878943616,-0.2290166878943616,0.2290166878943616,0.04218411131978575
standard_shifted_peak,0.05,1.6,0.05,0.16,0.05,0.6,1.0,0.0011855887321507194,0.00990878624648521,0.03104578764945919,0.036260675839828685,0.05287050718344936,0.009159249720325682,0.22872050981742267,-0.22872050981742267,0.22872050981742267,0.04218417235493651
standard_shifted_peak,0.05,1.1,0.1,0.08,0.05,0.0,1.0,0.0,0.01014471751913693,0.031056971733456083,0.036283153976577526,0.052738823104591374,0.009222751591154457,0.22909265748448407,-0.22909265748448407,0.22909265748448407,0.04218419200892156
standard_shifted_peak,0.1,1.6,0.05,0.16,0.05,0.6,1.0,0.003448348999125204,0.009904983516155744,0.031046023710047183,0.03626049544019376,0.05287214063991143,0.00915573464230904,0.22869990998207357,-0.22869990998207357,0.22869990998207357,0.042185026410584976
standard_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.0,1.0,0.02026474647056017,0.010047893940958954,0.031075333010870104,0.03627900734525283,0.05285850496897855,0.009322083032911401,0.2296747815043475,-0.2296747815043475,0.2296747815043475,0.04218508956573968
standard_shifted_peak,0.2,1.6,0.05,0.16,0.05,0.6,1.0,0.007460254516901713,0.009905164394262388,0.031046537192225308,0.03626003935870619,0.05287671964410275,0.009155901838139737,0.22870088981995115,-0.22870088981995115,0.22870088981995115,0.04218551049762677
standard_shifted_peak,0.05,1.1,0.1,0.08,0.1,0.35,1.0,0.0020271082849188152,0.009615551125222646,0.031069200463196466,0.03628876171000359,0.053135590715147125,0.009284448812855887,0.22945422914876257,-0.22945422914876257,0.22945422914876257,0.04218557358873359
standard_shifted_peak,0.35,1.6,0.05,0.16,0.05,0.6,1.0,0.012219998554917394,0.009915010388282828,0.031048478644822453,0.036259969605697696,0.05288424763258466,0.009165003045465712,0.22875422672214946,-0.22875422672214946,0.22875422672214946,0.04218585184315797
standard_shifted_peak,0.35,1.1,0.1,0.08,0.1,0.35,1.0,0.014393959867935315,0.009609959376674956,0.031069276163608994,0.036287531002745434,0.053142492722085155,0.009279049610824795,0.22942258755437106,-0.22942258755437106,0.22942258755437106,0.042186598536977864
standard_shifted_peak,0.05,1.6,0.05,0.16,0.05,0.35,1.0,0.001168628585514555,0.009912632294919696,0.03104607528385808,0.03626210202457302,0.052854158331988484,0.009145315810166546,0.22863885124435873,-0.22863885124435873,0.22863885124435873,0.042186909746527314
standard_shifted_peak,0.1,1.1,0.1,0.08,0.1,0.35,1.0,0.004694871189670514,0.009604796209697366,0.031069008718116495,0.036288533204187845,0.05313466083201331,0.009274064232567075,0.22939337114131403,-0.22939337114131403,0.22939337114131403,0.042187207583877076
standard_shifted_peak,0.2,1.6,0.4,0.04,0.05,0.35,1.0,0.024681293740725956,0.010322151262955794,0.03114487630637843,0.03632822430209943,0.05271174278388111,0.009704995085431054,0.23191880715548335,-0.23191880715548335,0.23191880715548335,0.04218731209171393
standard_shifted_peak,0.2,0.75,0.1,0.08,0.1,0.6,1.0,0.0,0.009452961869882471,0.0310544818484022,0.036279599694345924,0.05317236007829066,0.009189690132056099,0.22889890343105979,-0.22889890343105979,0.22889890343105979,0.0421875147454704
standard_shifted_peak,0.2,1.1,0.1,0.08,0.1,0.35,1.0,0.009265391201846187,0.009598982416292933,0.031068564245707208,0.03628784288030111,0.053136415196431065,0.009268450631581649,0.22936047307889043,-0.22936047307889043,0.22936047307889043,0.042187750053340495
standard_shifted_peak,0.1,1.6,0.05,0.16,0.05,0.35,1.0,0.0034328473938251658,0.009908818769169837,0.03104631146877958,0.03626192134733876,0.05285579762295817,0.009141797481604057,0.22861823235944406,-0.22861823235944406,0.22861823235944406,0.04218776449799626
standard_shifted_peak,0.35,0.75,0.1,0.08,0.05,0.0,1.0,0.004982981140299344,0.0100293493979834,0.031042396585452943,0.03627890971825572,0.052714600407039035,0.00911786828406088,0.22847799719906026,-0.22847799719906026,0.22847799719906026,0.04218805666948113
standard_shifted_peak,0.2,1.6,0.05,0.16,0.05,0.35,1.0,0.007447350284387348,0.009908996690748273,0.031046824940242274,0.036261464886375654,0.052860379069350885,0.009141961630638927,0.22861919434181688,-0.22861919434181688,0.22861919434181688,0.042188249109987766
standard_shifted_peak,0.35,1.6,0.05,0.16,0.05,0.35,1.0,0.012210117335485625,0.00991888117245793,0.031048766046714357,0.0362613944212224,0.05286790320538521,0.009151080974942757,0.22867263753433242,-0.22867263753433242,0.22867263753433242,0.04218858692068438
standard_shifted_peak,0.35,0.45,0.2,0.16,0.05,0.6,1.0,0.02493678498755011,0.009873866364896856,0.031081137357499983,0.03629134653543447,0.05280419745826966,0.009332706331498592,0.22973703850141108,-0.22973703850141108,0.22973703850141108,0.04218902620245765
standard_shifted_peak,0.05,1.6,0.05,0.16,0.05,0.15,1.0,0.001155744797606158,0.009915553948451282,0.031046312280774663,0.03626326182587565,0.05284103829018346,0.009134015957092319,0.22857262935349432,-0.22857262935349432,0.22857262935349432,0.04218913340016983
standard_shifted_peak,0.0,1.1,0.1,0.08,0.1,0.35,1.0,0.0,0.00959582989432769,0.031069944974444593,0.03628974799739389,0.053129081015615295,0.00926540666369707,0.22934263414702794,-0.22934263414702794,0.22934263414702794,0.042189665950033754
standard_shifted_peak,0.1,1.6,0.05,0.16,0.05,0.15,1.0,0.0034210723252465825,0.009911732039530123,0.031046548560117772,0.03626308091911047,0.05284268228852289,0.009130495288730884,0.22855199675637383,-0.22855199675637383,0.22855199675637383,0.042189988657426555
standard_shifted_peak,0.35,1.1,0.05,0.16,0.1,0.35,1.0,0.002348205098834806,0.009292431512846387,0.031036040662251112,0.03626003433348342,0.053198077726201755,0.009068398994648272,0.2281880863601225,-0.2281880863601225,0.2281880863601225,0.042190398071447435
standard_shifted_peak,0.35,1.1,0.05,0.16,0.1,0.15,1.0,0.002314297587025963,0.009304712078952428,0.031035708592997552,0.036259784212531815,0.05317804425599188,0.009066491601828312,0.22817690823609474,-0.22817690823609474,0.22817690823609474,0.04219040134591471
standard_shifted_peak,0.35,1.1,0.05,0.16,0.1,0.0,1.0,0.0022896421569012053,0.009313641741536573,0.031035474595053906,0.036259642825869694,0.05316290759007245,0.009064763733255968,0.2281667821996521,-0.2281667821996521,0.2281667821996521,0.04219047112906434
standard_shifted_peak,0.2,1.6,0.05,0.16,0.05,0.15,1.0,0.007437548182747528,0.009911907717004679,0.031047062023206395,0.036262624171465814,0.05284726564698399,0.009130657119412683,0.2285529451522228,-0.2285529451522228,0.2285529451522228,0.04219047366863971
standard_shifted_peak,0.35,1.1,0.05,0.16,0.1,0.6,1.0,0.0023922336171791504,0.009276485337464158,0.03103648774569523,0.03626044503748063,0.05322287752598907,0.009070149446171575,0.22819834474215436,-0.22819834474215436,0.22819834474215436,0.042190537403430595
standard_shifted_peak,0.35,0.45,0.2,0.16,0.05,0.35,1.0,0.024919360673582577,0.009879179923250797,0.03108135540882399,0.036292592769204844,0.0527887840708855,0.009325072847046536,0.22969230307246535,-0.22969230307246535,0.22969230307246535,0.04219058631665003
standard_shifted_peak,0.35,0.75,0.1,0.08,0.1,0.15,1.0,0.006498375583868256,0.009555053131353316,0.03105509696537592,0.036285333923970195,0.05306285579599395,0.009175710754047101,0.22881697839727544,-0.22881697839727544,0.22881697839727544,0.042190587613457654
standard_shifted_peak,0.1,1.6,0.4,0.04,0.05,0.35,1.0,0.024183356120603555,0.01029757701662558,0.031144172462179216,0.03632794143457483,0.05270328334294282,0.009681890120798457,0.2317834023465645,-0.2317834023465645,0.2317834023465645,0.04219067039178228
standard_shifted_peak,0.35,1.6,0.05,0.16,0.05,0.15,1.0,0.012202610256881092,0.009921821931062145,0.031049002865050336,0.03626255321532973,0.05285478628453462,0.00913978990108819,0.22860646709338708,-0.22860646709338708,0.22860646709338708,0.042190808852248726
standard_shifted_peak,0.05,1.6,0.05,0.16,0.05,0.0,1.0,0.0011464829014749436,0.009917654266442663,0.031046494054259625,0.03626414267708516,0.05283117465166177,0.009125451995348009,0.22852244093632879,-0.22852244093632879,0.22852244093632879,0.04219082082616976
standard_shifted_peak,0.35,1.6,0.4,0.04,0.05,0.35,1.0,0.025309869521418994,0.010316723908577042,0.031147491512119554,0.03633039989103155,0.052714881847814005,0.00969989222981202,0.2318889022756871,-0.2318889022756871,0.2318889022756871,0.04219082444384894
standard_shifted_peak,0.0,1.6,0.05,0.16,0.05,0.6,1.0,0.0,0.00986854382191411,0.031046099989607244,0.036261736061910216,0.052860533805837544,0.009122051378689357,0.22850251189267115,-0.22850251189267115,0.22850251189267115,0.04219102463282711
standard_shifted_peak,0.05,1.6,0.05,0.16,0.1,0.0,1.0,0.003260892971297092,0.009438169995876142,0.03105787689311564,0.036270475827081476,0.053196850446252573,0.009185964358642785,0.22887706883208392,-0.22887706883208392,0.22887706883208392,0.042191564828153116
standard_shifted_peak,0.05,1.1,0.1,0.08,0.1,0.15,1.0,0.001919288514147945,0.009635514038468688,0.031069660244758962,0.03629187914124779,0.0530791301999572,0.00925297730615829,0.22926979288501853,-0.22926979288501853,0.22926979288501853,0.0421915664582084
standard_shifted_peak,0.05,1.6,0.1,0.08,0.05,0.6,1.0,0.013002704850674968,0.010043881602156567,0.031074811228183286,0.036281086902279255,0.05284052478540726,0.00928193574159666,0.22943950149437894,-0.22943950149437894,0.22943950149437894,0.04219162618335191
standard_shifted_peak,0.1,1.6,0.05,0.16,0.05,0.0,1.0,0.003412607917471647,0.009913826219120134,0.031046730401453344,0.036263961593805794,0.0528328222032595,0.009121929724744581,0.22850179894939646,-0.22850179894939646,0.22850179894939646,0.04219167643297145
standard_shifted_peak,0.2,1.6,0.1,0.08,0.05,0.6,1.0,0.017134905411403892,0.010041614700520401,0.03107456803063329,0.03628045051893205,0.05284711998358237,0.009279840810956012,0.22942722431985793,-0.22942722431985793,0.22942722431985793,0.042191751301037556
standard_shifted_peak,0.05,1.6,0.05,0.16,0.1,0.15,1.0,0.003308717518604648,0.009427324834614339,0.031058125776334898,0.036270683554673756,0.0532116361682395,0.009185965209399724,0.22887707381787736,-0.22887707381787736,0.22887707381787736,0.042191813561798575
standard_shifted_peak,0.1,1.6,0.1,0.08,0.05,0.6,1.0,0.014496742069103863,0.010041555435669551,0.031074636450742377,0.03628083727206039,0.05284257793544169,0.00927978604203707,0.2294269033509614,-0.2294269033509614,0.2294269033509614,0.04219182935021353
standard_shifted_peak,0.2,0.75,0.1,0.08,0.05,0.35,1.0,0.0,0.009903103265839564,0.031041286552103482,0.036273726842945636,0.052752689544732695,0.009089861457533955,0.22831386541809442,-0.22831386541809442,0.22831386541809442,0.04219187058956065
standard_shifted_peak,0.35,0.45,0.2,0.16,0.05,0.15,1.0,0.024906038480005627,0.009883242536740553,0.031081536289894875,0.03629360877139291,0.05277640325802669,0.009318778774834053,0.22965541716249727,-0.22965541716249727,0.22965541716249727,0.042191873775019956
standard_shifted_peak,0.2,1.6,0.05,0.16,0.05,0.0,1.0,0.007430502020838296,0.009914000284810941,0.03104724385837178,0.036263504641052144,0.052837406971037296,0.009122089886418182,0.22850273756415546,-0.22850273756415546,0.22850273756415546,0.04219216173144712
standard_shifted_peak,0.05,1.6,0.05,0.16,0.1,0.35,1.0,0.0033744347716891023,0.009412422148702854,0.03105847778317533,0.03627102361962994,0.05323117317483541,0.009185496759648068,0.22887432850533868,-0.22887432850533868,0.22887432850533868,0.04219224792801517
standard_shifted_peak,0.1,1.6,0.05,0.16,0.1,0.0,1.0,0.00534707344249605,0.009435219997938907,0.0310580986991818,0.03627029375889249,0.05319840181729632,0.009183093190193673,0.2288602425775794,-0.2288602425775794,0.2288602425775794,0.04219229142185441
standard_shifted_peak,0.0,1.6,0.05,0.16,0.1,0.0,1.0,0.001119825714778258,0.009435081432575342,0.03105813844111778,0.03627119110140232,0.05319350061348138,0.009182958327556997,0.2288594522258156,-0.2288594522258156,0.2288594522258156,0.04219235487434331
standard_shifted_peak,0.35,1.6,0.05,0.16,0.05,0.0,1.0,0.01219721307815283,0.009923936175579823,0.0310491845089801,0.03626343336282591,0.05284492474274273,0.00913123211822084,0.22855631488703887,-0.22855631488703887,0.22855631488703887,0.04219249506236893
standard_shifted_peak,0.1,1.6,0.05,0.16,0.1,0.15,1.0,0.0053908320959295255,0.009424393667103551,0.031058347285126735,0.036270501457965655,0.05321318361880992,0.009183109086029692,0.22886033573386305,-0.22886033573386305,0.22886033573386305,0.042192537213110844
standard_shifted_peak,0.0,1.6,0.05,0.16,0.1,0.15,1.0,0.00117178955787811,0.009424228616868863,0.03105838701149212,0.036271397828270394,0.05320828215077624,0.009182948261433082,0.22885939323409643,-0.22885939323409643,0.22885939323409643,0.04219260521446923
standard_shifted_peak,0.35,1.1,0.1,0.08,0.1,0.15,1.0,0.014336975340768285,0.009629492912226876,0.031069736912690302,0.03629065055137252,0.05308598692915519,0.009247195222893136,0.229235907445585,-0.229235907445585,0.229235907445585,0.04219265968932275
standard_shifted_peak,0.2,1.6,0.05,0.16,0.1,0.0,1.0,0.009040859384083921,0.009435756665361308,0.03105861351840266,0.0362698892629324,0.053202813637717256,0.009183615516854114,0.22886330363146,-0.22886330363146,0.22886330363146,0.04219271440945886
standard_shifted_peak,0.35,0.45,0.2,0.16,0.05,0.0,1.0,0.024896408879794253,0.009886179090956904,0.03108167571651232,0.036294381874965045,0.0527670887340977,0.009313948740598016,0.22962711113073306,-0.22962711113073306,0.22962711113073306,0.042192862382590325
standard_shifted_peak,0.05,1.6,0.05,0.16,0.1,0.6,1.0,0.003459678632808958,0.009393091418513667,0.031058949879802074,0.03627154892683201,0.05325530640996852,0.009184161870379272,0.22886650549287174,-0.22886650549287174,0.22886650549287174,0.04219295471501592
standard_shifted_peak,0.2,1.6,0.05,0.16,0.1,0.15,1.0,0.009077288722234778,0.009424937887536613,0.031058862154525302,0.03627009818165623,0.05321759170530966,0.00918363937325879,0.2288634434400236,-0.2288634434400236,0.2288634434400236,0.04219295885132459
