run_id,present,dataset_split,recommendation,family,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,rmse_improvement_pct,mae_improvement_pct,median_predicted_opposing_support_nm,median_residual_opposes_yaw_before_nm,median_residual_opposes_yaw_after_nm,variant_c_rmse_nm,force_domain_stribeck_rmse_nm,rational_residual_reference_rmse_nm,true_traction_testbed_rmse_nm,standalone_contact_traction_rmse_nm
2026-05-04_20-35-47,True,open_floor_fit_downweighted,fit_downweighted,open_floor,3456,1,0.035845955637305665,0.033758517416221726,0.028876796463541667,0.027003196293707423,0.025485003,0.023303871770307683,0.0093600005,0.008464076038505918,5.823357709318531,6.488254928831019,0.004653486370882266,0.014226537000000001,0.009567325306491997,0.028076443199331575,0.02095614161732105,0.020127808869544805,0.01647254388265974,0.011392976177542468
2026-05-04_16-57-53,True,open_floor_validation_only,validation_only,open_floor,1761,1,0.023277853453219116,0.022840846122950835,0.017940518580919933,0.01750754735794224,0.013238941,0.012646452219868532,-0.000686103,-0.000520918363848521,1.8773523561634373,2.413370722952041,0.003255554731111606,0.004123257,0.001094030626152584,0.01934116142597289,0.015366476488899375,0.015838560861422477,0.010900274495035337,0.009662168929270618
2026-04-22_12-10-34,True,open_floor_fit_downweighted,fit_downweighted,open_floor,2187,1,0.016217132966177106,0.01574360306006618,0.013081637973022406,0.01267258330470247,0.011327229,0.011124072859232732,-0.003115615,-0.0025542898246877855,2.9199360151916682,3.1269376905515127,0.0025605182965497656,0.003561073,0.0003583859807161959,0.014402919863369421,0.01348701867968651,0.013202689482483838,0.012118358812930297,0.01223235411387227
2026-04-22_01-06-32,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,1031,1,0.04497527944035794,0.042935468740696155,0.033356145290009694,0.02987197140909246,0.026813516,0.021350633627721112,0.009991152,0.007273934639802112,4.535404171010859,10.445373260682972,0.0044673643403690694,0.021702158,0.01629506145025129,0.018608488843215733,0.033937937440801695,0.016861102635710126,0.01467238488490882,0.011282181897664011
2026-04-21_05-32-06,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,8880,1,0.04258417382836224,0.04147284632482114,0.0365598928268018,0.03559593104553184,0.034704941,0.034025251865851626,0.0121550075,0.01182367909150425,2.609719535760783,2.636664680163625,0.0029484122924513085,0.0153169765,0.011794757166961316,0.023754464601601764,0.027283610538090263,0.017657454789089182,0.016287485899994517,0.01543378604610258
2026-04-21_00-16-10,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,3757,1,0.039823975586254654,0.04036359403832951,0.02832533189938781,0.028664085852025376,0.019252263,0.019061707292423978,0.008941154,0.00881690300252514,-1.3550089967941474,-1.1959399234608374,0.0024857995255100954,-0.0029261,-0.0062429875838700835,0.02774307957781035,0.03430247806398148,0.026878339329649562,0.026919442727042133,0.02047433384415106
2026-04-20_12-10-58,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,2925,1,0.04035482301988178,0.040886535253552785,0.027066004325470086,0.027415062440481038,0.015359407,0.015582081787611161,0.003674954,0.0033136393457745467,-1.3175927779661973,-1.2896551364342879,0.0027979710027806067,-0.001905674,-0.004846311670814255,0.02933811998534102,0.0356483649477145,0.027977442201207736,0.02826572451210337,0.022853274606811566
2026-04-20_08-38-39,True,open_floor_fit_downweighted,fit_downweighted,open_floor,7284,1,0.05622535775152191,0.05937186884124879,0.04229161872130697,0.04454188663734014,0.036814327499999994,0.03721669012694032,0.0001673695,0.00017209215050738042,-5.59624912238412,-5.320836572518006,0.006172222940416959,-0.013760560500000001,-0.018949586970024582,0.04131229724660652,0.056141320109295866,0.04248692457048695,0.04376311762102966,0.03654920813713403
diag003,True,diag_validation_only,validation_only,competition_diag,5580,1,0.08523812922205401,0.09154915835086783,0.07495094215232975,0.08127834022407758,0.085086003,0.09324433307532594,-0.0124400895,-0.015995378594312794,-7.403997701982575,-8.44205274816702,0.006400155323587047,-0.0847313015,-0.09319794603482044,0.03897045903766876,0.08503230164347471,0.038712164739976,0.02623535386349149,0.019756627490912913
