group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_baseline_rmse_nm,run_balanced_corrected_rmse_nm,rmse_improvement_pct,run_balanced_rmse_improvement_pct,median_predicted_opposes_nm
primary_open_floor_fit_authoritative,47317,15,0.036866176895009706,0.02577081816016731,0.02548019573643722,0.0176053338082846,0.016044602,0.01158885778153701,0.001648731,0.0008406563230726753,0.03636331610641916,0.024795935960203026,30.096309596844282,31.81057556017054,0.0036989128642003323
open_floor_fit_downweighted,31165,9,0.043194073119807955,0.03502542782372301,0.027849684910123535,0.022279183121040044,0.013314394,0.01117952664142371,0.000637863,-0.00026229370353728055,0.04144061576621013,0.032953988023582924,18.911495735601193,20.479009748564202,0.00215528447815023
open_floor_validation_only,14542,9,0.016930709100069437,0.018486286258366312,0.010368821404827396,0.010818125899327243,0.005201232,0.005398969379995305,-0.000858939,-8.240140575011597e-05,0.013964777505761389,0.016132873987799966,-9.187903171111095,-15.525463840323232,0.003321124233533945
diag_validation_only,11108,3,0.0846209251204878,0.05866585738673607,0.0738060716588945,0.04495450664497018,0.082360023,0.03509081822627395,-0.006359523000000001,-0.002289797214125959,0.08439010276311168,0.058424307360217385,30.67216258484,30.768768555457164,-0.022771994179064097
aux_downweighted_validation,14448,13,0.05126637392308136,0.04380279520077506,0.03305637759772979,0.028699938544004804,0.016359514999999998,0.013223844711607742,-0.0012553224999999999,-0.0013694223770503665,0.057454043661302946,0.04584027103971262,14.558429144031997,20.214021296837913,0.0014135899503932166
validation_non_authoritative,71263,34,0.05023383204822011,0.03913695258701344,0.032501511564374225,0.024776662513384784,0.014290832,0.011044965783645638,-0.000435785,-0.0005614271650079663,0.04895637249734892,0.03822287944965288,22.09044981986369,21.924608585485533,0.0017807879934116288
