candidate_id,trial_id,train_score,validation_score,is_nominal,is_fixed,parameter_json
in_shear,in_shear:trial_120,154.16237791,252.004423017,false,false,"{""combined_slip_envelope_exponent"": 4.621170901317498, ""inward_lateral_grip_gain"": -0.19085731821960336, ""inward_lateral_stiffness_gain"": 0.46083919054768296, ""inward_shear_blend_speed_mps"": 0.11927884329967024, ""lateral_slip_gain_n_per_mps"": 29.14860684584759, ""longitudinal_slip_gain_n_per_mps"": 26.979203748661323, ""low_speed_blend_mps"": 0.030364148614410075, ""peak_friction_coefficient_at_80pct_fan"": 1.339762366593536}"
