candidate_id,trial_id,train_score,validation_score,is_nominal,is_fixed,parameter_json
baseline/current_holdover,baseline/current_holdover:fixed,1875537.79126,1751797.41407,true,true,"{""combined_slip_envelope_exponent"": 2.0, ""lateral_slip_gain_n_per_mps"": 16.0, ""longitudinal_slip_gain_n_per_mps"": 16.0, ""low_speed_blend_mps"": 0.07, ""peak_friction_coefficient_at_80pct_fan"": 1.65}"
candidate_2_stribeck,candidate_2_stribeck:trial_188,153.997403241,253.675918428,false,false,"{""dynamic_to_static_grip_ratio"": 0.6174796417814197, ""low_speed_blend_mps"": 0.04939885104105502, ""peak_friction_coefficient_at_80pct_fan"": 2.099007388472021, ""stribeck_velocity_mps"": 0.05769070134608078, ""viscous_slip_damping_n_per_mps"": 19.968971904309836}"
