candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,237.32612104,121.664015019,0.314761704782,0.43961609792,237.32612104,121.664015019,0.314761704782,0.43961609792,0.563127872918,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,236.911092168,137.072375743,0.333151283848,0.437984981319,236.911092168,137.072375743,0.333151283848,0.437984981319,0.565789423567,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,190.76131121,94.167192134,0.276355601717,0.393335922308,190.76131121,94.167192134,0.276355601717,0.393335922308,0.510458102841,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,194.423599061,97.6870534103,0.282275554938,0.398225672227,194.423599061,97.6870534103,0.282275554938,0.398225672227,0.516657965411,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,208.863332786,114.653450577,0.305185951728,0.411909753259,208.863332786,114.653450577,0.305185951728,0.411909753259,0.540819736049,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,215.918794933,117.841878107,0.309904260141,0.41949128478,215.918794933,117.841878107,0.309904260141,0.41949128478,0.547225381596,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,280.732409247,198.960010873,0.402025750671,0.477548241231,280.732409247,198.960010873,0.402025750671,0.477548241231,0.614471187553,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,325.6154888,293.099726239,0.487557866667,0.513890973381,325.6154888,293.099726239,0.487557866667,0.513890973381,0.666705436105,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,273.873272203,186.661509262,0.389086218428,0.471295493482,273.873272203,186.661509262,0.389086218428,0.471295493482,0.618585350908,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,263.222550257,180.66546684,0.382941311117,0.46222793881,263.222550257,180.66546684,0.382941311117,0.46222793881,0.60733494018,5
