accepted,reject_reason,yaw_activation_mps,force_activation_util,static_speed_mps,speed_fade_mps,rel_weight,util_k,slide_ratio,surface_ridge,fitted_static_peak_nm,static_peak_nm,sliding_yield_nm,min_static_peak_nm,target_static_peak_nm,hard_gate_left_command,hard_gate_right_command,hard_gate_lr_delta,hard_gate_extra_opposing_nm,objective_score,validation_rb_corrected_rmse_nm,validation_rb_baseline_rmse_nm,straight_rb_corrected_rmse_nm,straight_rb_baseline_rmse_nm,high_forward_rb_corrected_rmse_nm,high_forward_rb_baseline_rmse_nm
1,,0.05,0.3,0.035,0.64,0.75,0.2,0.2,0.001,0.026529461048596024,0.09983620351496081,0.01996724070299216,0.08788462660827961,0.09983620351496081,0.6427150079801368,-0.6427150079801368,1.2854300159602736,0.0650074555866783,0.05239145582984443,0.051420085411989565,0.04895637249734892,0.0365772942206323,0.03269181254921283,0.043605938692985145,0.059493070824705854
1,,0.05,0.3,0.045,0.64,0.75,0.2,0.2,0.001,0.023868215063050546,0.09678343529461464,0.01935668705892293,0.08519731092798592,0.09678343529461464,0.6446813506280252,-0.6446813506280252,1.2893627012560505,0.06534298486143447,0.053352739681487585,0.05230525067777875,0.04895637249734892,0.036881768564048185,0.03269181254921283,0.04354706117749572,0.059493070824705854
1,,0.05,0.3,0.035,0.64,0.75,0.2,0.35,0.001,0.019522411328531306,0.09831866210373734,0.034411531736308065,0.08654875289120671,0.09831866210373734,0.6421967397995356,-0.6421967397995356,1.2843934795990712,0.06491902026389614,0.055441185458901,0.05424661176402825,0.04895637249734892,0.03747010732870381,0.03269181254921283,0.044833815000145105,0.059493070824705854
1,,0.05,0.3,0.045,0.64,0.75,0.2,0.35,0.001,0.018441945595993776,0.09589832916373003,0.033564415207305506,0.08441816249201965,0.09589832916373003,0.6444514313940706,-0.6444514313940706,1.2889028627881411,0.06530375231266983,0.05625101697423783,0.05498064549106296,0.04895637249734892,0.037773298481912285,0.03269181254921283,0.044739898940228985,0.059493070824705854
1,,0.05,0.3,0.075,0.64,0.75,0.2,0.2,0.001,0.01860054069705561,0.09385878064649081,0.018771756129298163,0.08262277210680553,0.09385878064649081,0.6458270017316249,-0.6458270017316249,1.2916540034632498,0.06553847443408205,0.0564486833593506,0.05503277720882892,0.04895637249734892,0.03835543715129955,0.03269181254921283,0.0434970323727907,0.059493070824705854
1,,0.05,0.3,0.075,0.64,0.75,0.2,0.35,0.001,0.015635696065833656,0.09355148767153956,0.03274302068503884,0.08235226574326086,0.09355148767153956,0.6458053818003502,-0.6458053818003502,1.2916107636007004,0.06553478529075361,0.0590643088446218,0.05744012561793983,0.04895637249734892,0.03918854545594068,0.03269181254921283,0.04464642358546319,0.059493070824705854
