group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_baseline_rmse_nm,run_balanced_corrected_rmse_nm,run_balanced_baseline_mae_nm,run_balanced_corrected_mae_nm,prediction_rmse_nm,improvement_fraction_rmse,run_balanced_improvement_fraction_rmse
straightish_abs_yaw_lt_0p05,35367,49,0.025841853669827997,0.03068998273272718,0.014403131442389798,0.017406534225219785,0.006082492,0.008237529454803199,0.000224911,0.0002990363714076766,0.03269181254921283,0.0365772942206323,0.01764818270760048,0.021159801799329078,0.024805767382946053,-0.18760763545997783,-0.11885182767307367
straightish_forward_abs_yaw_lt_0p05_vf_ge_0p05,21746,47,0.024100230475114524,0.01764767313809659,0.012090499429458291,0.010895140749478794,0.005326237,0.00708696240784887,0.000309861,0.0003829114294365589,0.027317452372534017,0.019559955212286727,0.013720559806596236,0.011874484010673677,0.011887429122084901,0.2677384078828928,0.2839758647496341
low_speed_yaw_vf_lt_0p05_yaw_ge_0p2,19704,49,0.07350293824740096,0.06885999402504818,0.06093638546954933,0.05621363386442551,0.054369194499999995,0.050660750745416185,-0.007716965,-0.0032924244236089183,0.06444265861528606,0.06056755359363039,0.049161559123019706,0.048025091258040685,0.03914012118382595,0.0631667839825023,0.06013260633440842
high_forward_vf_ge_0p5,3120,35,0.0464149473391518,0.03489425497344484,0.027171509688461538,0.02060127322048595,0.0127547745,0.011818395464616716,0.0015737250000000002,0.000655736587432152,0.059493070824705854,0.043605938692985145,0.037331071337629675,0.02710108271553238,0.01716314275954298,0.2482108248777235,0.26704172286771954
limiter_active,31216,44,0.07460143692454368,0.05843320774753837,0.061413888111064845,0.045972411785834055,0.053156194000000004,0.036458872882738726,0.0026020225,0.0013627514878794774,0.0782592041154691,0.06538674533534376,0.06511373824802048,0.0522392213553897,0.03309603719869491,0.21672812004088904,0.16448491810793808
