candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,segment_count
baseline/current_holdover,train,SEC_30_STRAIGHT,yaw_rate_nis,1,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365",500,4335.78336315,165801.843388,18.209988654,2.94475240492,500,0,1
baseline/current_holdover,train,SEC_50_SMOOTH,forward_accel_nis,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,,,254,0.00372679825056,1.32118243555e-07,2.28068096229e-05,0.0038304613374,254,0,1
baseline/current_holdover,train,SEC_50_SMOOTH,right_accel_nis,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,,,254,0.00223986221265,5.71950227965e-08,1.50059073403e-05,0.00296957154618,254,0,1
baseline/current_holdover,train,SEC_50_SMOOTH,yaw_rate_nis,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,,,254,1.8656908272,0.0531168979993,0.0144610388861,0.0857043725672,254,0,1
baseline/current_holdover,train,launch,yaw_rate_nis,1,drive_command_bin,logged_drive_command_bin,0.25,"pair=0.25,0.25;mag=0.25",500,395.786137658,1406.99196438,1.67749334686,0.889703476062,500,0,1
baseline/current_holdover,train,mixed_launch,forward_accel_nis,1,observed_drive_command_pair,observed_drive_command_pair,"-0.4,-0.3","pair=-0.4,-0.3;mag=0.4",500,1702.3746229,26350.0282095,7.25948045103,1.84519626214,493,7,1
baseline/current_holdover,train,mixed_launch,right_accel_nis,1,observed_drive_command_pair,observed_drive_command_pair,"-0.4,-0.3","pair=-0.4,-0.3;mag=0.4",500,440.030694777,1636.92162639,1.80937648177,0.938115872136,500,0,1
baseline/current_holdover,train,mixed_launch,yaw_rate_nis,1,observed_drive_command_pair,observed_drive_command_pair,"-0.4,-0.3","pair=-0.4,-0.3;mag=0.4",500,3895.07787189,100966.119744,14.2102863971,2.79108504775,500,0,1
baseline/current_holdover,train,static,yaw_rate_nis,1,none,none,,,42,6.8938453724,3.31852792557,0.281091745977,0.405140932928,42,0,1
candidate_1_algebraic_envelope,all,SEC_10_STATIC,forward_accel_nis,1,none,none,,,500,2.2188416277,0.0189627681449,0.00615837123677,0.0666159384487,500,0,1
candidate_1_algebraic_envelope,all,SEC_10_STATIC,right_accel_nis,1,none,none,,,500,3.27535532582,0.0334865031093,0.00818370369811,0.0809364605826,500,0,1
candidate_1_algebraic_envelope,all,SEC_10_STATIC,yaw_rate_nis,1,none,none,,,500,44.236743628,18.0141549964,0.18981124833,0.297444931468,500,0,1
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0",347,691.258322737,9106.79117062,5.12292445372,1.41141734182,346,1,1
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0",347,181.890414188,363.242036507,1.02313587643,0.724002671251,347,0,1
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0",347,1843.2149221,36001.8397925,10.1858578279,2.30474696336,347,0,1
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365",500,1264.65157288,14739.770053,5.42950643299,1.59037830272,495,5,1
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365",500,569.941793333,3754.61295351,2.7402966823,1.06765330827,500,0,1
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365",500,4342.43341391,166219.163262,18.2328913374,2.94700981129,500,0,1
candidate_1_algebraic_envelope,all,SEC_50_SMOOTH,forward_accel_nis,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,,,254,0.00372679825056,1.32118243555e-07,2.28068096229e-05,0.0038304613374,254,0,1
candidate_1_algebraic_envelope,all,SEC_50_SMOOTH,right_accel_nis,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,,,254,0.00223986221265,5.71950227965e-08,1.50059073403e-05,0.00296957154618,254,0,1
candidate_1_algebraic_envelope,all,SEC_50_SMOOTH,yaw_rate_nis,1,smooth_speed_mps,legacy_smooth_speed_bin_mps,,,254,1.8656908272,0.0531168979993,0.0144610388861,0.0857043725672,254,0,1
candidate_1_algebraic_envelope,all,launch,yaw_rate_nis,1,drive_command_bin,logged_drive_command_bin,0.25,"pair=0.25,0.25;mag=0.25",500,395.703622932,1411.25183592,1.68003085443,0.889610727152,500,0,1
candidate_1_algebraic_envelope,all,mixed_launch,forward_accel_nis,1,observed_drive_command_pair,observed_drive_command_pair,"-0.4,-0.3","pair=-0.4,-0.3;mag=0.4",500,1731.7968053,27531.5451801,7.4204508192,1.8610732416,492,8,1
candidate_1_algebraic_envelope,all,mixed_launch,right_accel_nis,1,observed_drive_command_pair,observed_drive_command_pair,"-0.4,-0.3","pair=-0.4,-0.3;mag=0.4",500,447.780923572,1726.29949504,1.858117055,0.946341295275,500,0,1
candidate_1_algebraic_envelope,all,mixed_launch,yaw_rate_nis,1,observed_drive_command_pair,observed_drive_command_pair,"-0.4,-0.3","pair=-0.4,-0.3;mag=0.4",500,3904.16051477,101898.962906,14.2757810929,2.79433731492,500,0,1
candidate_1_algebraic_envelope,all,static,yaw_rate_nis,1,none,none,,,42,6.90009779272,3.32820124848,0.281501131203,0.405324613962,42,0,1
candidate_1_algebraic_envelope,all,yaw_launch,yaw_rate_nis,1,drive_command_bin,logged_drive_command_bin,-0.7,"pair=-0.7,0.7;mag=0.7",425,83278.6346361,24900945.2777,242.054662167,13.9982044761,425,0,1
candidate_1_algebraic_envelope,held_out,yaw_launch,yaw_rate_nis,1,drive_command_bin,logged_drive_command_bin,-0.7,"pair=-0.7,0.7;mag=0.7",425,83278.6346361,24900945.2777,242.054662167,13.9982044761,425,0,1
candidate_1_algebraic_envelope,train,SEC_10_STATIC,forward_accel_nis,1,none,none,,,500,2.2188416277,0.0189627681449,0.00615837123677,0.0666159384487,500,0,1
candidate_1_algebraic_envelope,train,SEC_10_STATIC,right_accel_nis,1,none,none,,,500,3.27535532582,0.0334865031093,0.00818370369811,0.0809364605826,500,0,1
candidate_1_algebraic_envelope,train,SEC_10_STATIC,yaw_rate_nis,1,none,none,,,500,44.236743628,18.0141549964,0.18981124833,0.297444931468,500,0,1
candidate_1_algebraic_envelope,train,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0",347,691.258322737,9106.79117062,5.12292445372,1.41141734182,346,1,1
candidate_1_algebraic_envelope,train,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0",347,181.890414188,363.242036507,1.02313587643,0.724002671251,347,0,1
candidate_1_algebraic_envelope,train,SEC_20_LAUNCH,yaw_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0",347,1843.2149221,36001.8397925,10.1858578279,2.30474696336,347,0,1
candidate_1_algebraic_envelope,train,SEC_30_STRAIGHT,forward_accel_nis,1,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365",500,1264.65157288,14739.770053,5.42950643299,1.59037830272,495,5,1
candidate_1_algebraic_envelope,train,SEC_30_STRAIGHT,right_accel_nis,1,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365",500,569.941793333,3754.61295351,2.7402966823,1.06765330827,500,0,1
