parameter_value,launch_command_signature,log_parameter,count,rms_nis,sqrt_mean_nis,rejected_rate,accepted_only_rms_nis,physical_residual_rms
-0.6,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1273.0,3.397568550874984,1.195445530586227,0.0,3.397568550874984,0.056631547237499996
-0.55,"pair=-0.56,0.56;linear=0;yaw=0.56",forward_accel_nis,10250.0,20.26208421268531,3.214417114584942,0.04878048780487805,8.085198148208544,4.75324767097
-0.55,"pair=-0.56,0.56;linear=0;yaw=0.56",right_accel_nis,10250.0,7.653495715260589,2.1172654252516034,0.015707317073170732,4.84875679411829,2.70250940522
-0.55,"pair=-0.56,0.56;linear=0;yaw=0.56",yaw_rate_nis,10250.0,10.142470622092036,2.769211600904735,0.0,10.142470622092036,0.166167246153
-0.55,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1316.0,0.7051583481926849,0.4241050291773917,0.0,0.7051583481926849,0.692878895739
-0.55,"pair=0,0;linear=0;yaw=0",right_accel_nis,1316.0,1.9478229791722577,0.587603616287902,0.001519756838905775,1.466042555647536,0.749803969783
-0.55,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1316.0,4.232507174081034,1.2534210811744482,0.0,4.232507174081034,0.0560883229674
-0.5,"pair=-0.5,0.5;linear=0;yaw=0.5",forward_accel_nis,11500.0,22.086769787934525,3.1585391912002336,0.052521739130434786,6.956140100107779,4.634334135
-0.5,"pair=-0.5,0.5;linear=0;yaw=0.5",right_accel_nis,11500.0,6.640703892850647,1.9501624093147596,0.012521739130434783,4.444054985085291,2.47539292703
-0.5,"pair=-0.5,0.5;linear=0;yaw=0.5",yaw_rate_nis,11500.0,9.199216797012385,2.629457592429018,0.0,9.199216797012385,0.155423790156
-0.5,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1272.0,0.6398515768773176,0.3997573941648427,0.0,0.6398515768773176,0.666179135749
-0.5,"pair=0,0;linear=0;yaw=0",right_accel_nis,1272.0,1.8552098762186402,0.5703875488442681,0.0007861635220125787,1.527164463345011,0.741957007789
-0.5,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1272.0,3.3515211923001633,1.1445152532806797,0.0,3.3515211923001633,0.0523255512195
-0.45,"pair=-0.46,0.46;linear=0;yaw=0.46",forward_accel_nis,2500.0,33.85990591256863,3.8300399671752774,0.1024,7.245152803845445,5.55302368627
-0.45,"pair=-0.46,0.46;linear=0;yaw=0.46",right_accel_nis,2500.0,5.700246231495618,1.9107923356199648,0.006,5.284864329917449,2.43210244777
-0.45,"pair=-0.46,0.46;linear=0;yaw=0.46",yaw_rate_nis,2500.0,8.713853945689014,2.5604682622520434,0.0,8.713853945689014,0.153110785666
-0.4,"pair=-0.4,0.4;linear=0;yaw=0.4",forward_accel_nis,2500.0,29.661657991892497,3.440417660622036,0.0776,6.03051817293741,5.14138901589
-0.4,"pair=-0.4,0.4;linear=0;yaw=0.4",right_accel_nis,2500.0,4.3232000257263135,1.706567064456595,0.0008,4.249096651063619,2.18719310479
-0.4,"pair=-0.4,0.4;linear=0;yaw=0.4",yaw_rate_nis,2500.0,7.105521299074404,2.351003379750867,0.0,7.105521299074404,0.141176015145
-0.35,"pair=-0.36,0.36;linear=0;yaw=0.36",forward_accel_nis,2500.0,33.314719265934094,3.467674762125191,0.0696,4.807904438148855,5.20893529621
-0.35,"pair=-0.36,0.36;linear=0;yaw=0.36",right_accel_nis,2500.0,2.8698270418755203,1.4954283269792639,0.0,2.8698270418755203,1.91756741195
-0.35,"pair=-0.36,0.36;linear=0;yaw=0.36",yaw_rate_nis,2500.0,5.61875617524021,2.1391413920449485,0.0,5.61875617524021,0.128319953568
-0.3,"pair=-0.3,0.3;linear=0;yaw=0.3",forward_accel_nis,2500.0,23.49435086108999,2.555687770319371,0.036,2.7585127629655775,3.81947339216
-0.3,"pair=-0.3,0.3;linear=0;yaw=0.3",right_accel_nis,2500.0,1.9588151033510028,1.1540169331305326,0.0,1.9588151033510028,1.47017078577
-0.3,"pair=-0.3,0.3;linear=0;yaw=0.3",yaw_rate_nis,2500.0,4.082570610696158,1.83415499777527,0.0,4.082570610696158,0.103136415029
0.3,"pair=0.3,-0.3;linear=0;yaw=-0.3",forward_accel_nis,2500.0,23.33758788015591,2.48651748803824,0.032,2.779094675711903,3.64564027342
