phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,mixed_launch,right_accel_residual_tail,11944,11928,2.43411691992,1.73205080757,2.43411691992,0,false,16,0.00133958472873
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,mixed_launch,yaw_rate_residual_tail,11944,11031,6.4644411892,1.73205080757,6.4644411892,0,false,913,0.0764400535834
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,static,forward_accel_residual_tail,30523,30523,0.0560892942207,1.73205080757,1.73205080757,1.67596151335,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,static,right_accel_residual_tail,30523,30523,0.0257463704157,1.73205080757,1.73205080757,1.70630443715,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,static,yaw_rate_residual_tail,30523,30523,0.844721100248,1.73205080757,1.73205080757,0.887329707321,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,yaw_launch,forward_accel_residual_tail,14719,14422,4.13223817356,1.73205080757,4.13223817356,0,false,297,0.0201780012229
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,yaw_launch,right_accel_residual_tail,14719,14324,3.78066543185,1.73205080757,3.78066543185,0,false,395,0.0268360622325
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_003,validation,yaw_launch,yaw_rate_residual_tail,33226,16352,5.59489285908,1.73205080757,5.59489285908,0,false,16874,0.507855294047
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,launch,forward_accel_residual_tail,13565,13442,3.57968310321,1.73205080757,3.57968310321,0,false,123,0.00906745300405
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,launch,right_accel_residual_tail,13565,13557,1.9483559044,1.73205080757,1.9483559044,0,false,8,0.000589753040914
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,launch,yaw_rate_residual_tail,13565,12854,5.57832568778,1.73205080757,5.57832568778,0,false,711,0.0524143015112
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,static,forward_accel_residual_tail,15503,15503,0.0721974572574,1.73205080757,1.73205080757,1.65985335031,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,static,right_accel_residual_tail,15503,15503,0.020096950572,1.73205080757,1.73205080757,1.711953857,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,yaw_launch,forward_accel_residual_tail,171183,170957,1.13618366531,1.73205080757,1.73205080757,0.595867142263,true,226,0.00132022455501
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,yaw_launch,right_accel_residual_tail,171183,170928,0.993151673205,1.73205080757,1.73205080757,0.738899134364,true,255,0.00148963390056
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,held_out,yaw_launch,yaw_rate_residual_tail,171183,143425,2.89331628347,1.73205080757,2.89331628347,0,false,27758,0.162153952203
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.6001622944e-05,1.73205080757,1.73205080757,1.73203480595,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_10_STATIC,right_accel_residual_tail,15001,15001,1.76868830238e-05,1.73205080757,1.73205080757,1.73203312069,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_10_STATIC,yaw_rate_residual_tail,15001,15001,0.0159791107103,1.73205080757,1.73205080757,1.71607169686,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_20_LAUNCH,forward_accel_residual_tail,34859,34592,3.12356999419,1.73205080757,3.12356999419,0,false,267,0.0076594279813
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_20_LAUNCH,right_accel_residual_tail,34859,34852,1.51337164483,1.73205080757,1.73205080757,0.21867916274,false,7,0.000200808973292
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,34859,33972,4.51950708704,1.73205080757,4.51950708704,0,false,887,0.0254453656158
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,198756,186690,5.17190468639,1.73205080757,5.17190468639,0,false,12066,0.06070760128
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_30_STRAIGHT,right_accel_residual_tail,198756,194838,3.42595880326,1.73205080757,3.42595880326,0,false,3918,0.0197126124494
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,198756,171048,7.90411119542,1.73205080757,7.90411119542,0,false,27708,0.139407112238
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,launch,forward_accel_residual_tail,4556,4507,3.83538539513,1.73205080757,3.83538539513,0,false,49,0.010755048288
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,launch,right_accel_residual_tail,4556,4554,1.9346009525,1.73205080757,1.9346009525,0,false,2,0.000438981562774
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,launch,yaw_rate_residual_tail,8899,8578,5.48353611842,1.73205080757,5.48353611842,0,false,321,0.0360714687043
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,mixed_launch,forward_accel_residual_tail,11944,11656,4.42686588711,1.73205080757,4.42686588711,0,false,288,0.0241125251172
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,mixed_launch,right_accel_residual_tail,11944,11907,2.83420667393,1.73205080757,2.83420667393,0,false,37,0.0030977896852
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,mixed_launch,yaw_rate_residual_tail,11944,10917,6.60165068684,1.73205080757,6.60165068684,0,false,1027,0.0859845947756
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,static,forward_accel_residual_tail,30523,30523,0.0560892942207,1.73205080757,1.73205080757,1.67596151335,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,static,right_accel_residual_tail,30523,30523,0.0257463704157,1.73205080757,1.73205080757,1.70630443715,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,static,yaw_rate_residual_tail,30523,30523,0.844721100248,1.73205080757,1.73205080757,0.887329707321,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,yaw_launch,forward_accel_residual_tail,14719,14036,5.05446884731,1.73205080757,5.05446884731,0,false,683,0.0464026088729
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,yaw_launch,right_accel_residual_tail,14719,14258,4.01152719298,1.73205080757,4.01152719298,0,false,461,0.0313200625042
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_123,validation,yaw_launch,yaw_rate_residual_tail,33226,16329,5.55887031028,1.73205080757,5.55887031028,0,false,16897,0.508547523024
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,launch,forward_accel_residual_tail,13565,13503,2.86821318551,1.73205080757,2.86821318551,0,false,62,0.00457058606708
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,launch,right_accel_residual_tail,13565,13564,1.29861385576,1.73205080757,1.73205080757,0.433436951806,true,1,7.37191301143e-05
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,launch,yaw_rate_residual_tail,13565,12999,5.41594238848,1.73205080757,5.41594238848,0,false,566,0.0417250276447
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,static,forward_accel_residual_tail,15503,15503,0.0721974572574,1.73205080757,1.73205080757,1.65985335031,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,static,right_accel_residual_tail,15503,15503,0.020096950572,1.73205080757,1.73205080757,1.711953857,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,yaw_launch,forward_accel_residual_tail,171183,171063,0.988690129881,1.73205080757,1.73205080757,0.743360677688,true,120,0.0007010041885
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,yaw_launch,right_accel_residual_tail,171183,170995,0.978384831301,1.73205080757,1.73205080757,0.753665976267,true,188,0.00109823989532
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,held_out,yaw_launch,yaw_rate_residual_tail,171183,141766,2.76891846553,1.73205080757,2.76891846553,0,false,29417,0.171845335109
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.6001622944e-05,1.73205080757,1.73205080757,1.73203480595,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_10_STATIC,right_accel_residual_tail,15001,15001,1.76868830238e-05,1.73205080757,1.73205080757,1.73203312069,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_10_STATIC,yaw_rate_residual_tail,15001,15001,0.0159791107103,1.73205080757,1.73205080757,1.71607169686,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_20_LAUNCH,forward_accel_residual_tail,34859,34760,2.5368641524,1.73205080757,2.5368641524,0,false,99,0.00284001262228
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_20_LAUNCH,right_accel_residual_tail,34859,34859,0.991331348631,1.73205080757,1.73205080757,0.740719458938,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,34859,34261,4.15058261402,1.73205080757,4.15058261402,0,false,598,0.0171548237184
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,198756,189996,4.42021077154,1.73205080757,4.42021077154,0,false,8760,0.044074141158
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_30_STRAIGHT,right_accel_residual_tail,198756,195360,2.80906107633,1.73205080757,2.80906107633,0,false,3396,0.0170862766407
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,198756,174828,7.58631272047,1.73205080757,7.58631272047,0,false,23928,0.120388818451
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,launch,forward_accel_residual_tail,4556,4528,3.06938211317,1.73205080757,3.06938211317,0,false,28,0.00614574187884
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,launch,right_accel_residual_tail,4556,4556,1.30120010886,1.73205080757,1.73205080757,0.430850698709,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,launch,yaw_rate_residual_tail,8899,8696,5.30122471302,1.73205080757,5.30122471302,0,false,203,0.0228115518598
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,mixed_launch,forward_accel_residual_tail,11944,11791,3.74272756668,1.73205080757,3.74272756668,0,false,153,0.0128097789685
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,mixed_launch,right_accel_residual_tail,11944,11934,1.99831047578,1.73205080757,1.99831047578,0,false,10,0.000837240455459
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,mixed_launch,yaw_rate_residual_tail,11944,11110,6.26724412876,1.73205080757,6.26724412876,0,false,834,0.0698258539853
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,static,forward_accel_residual_tail,30523,30523,0.0560892942207,1.73205080757,1.73205080757,1.67596151335,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,static,right_accel_residual_tail,30523,30523,0.0257463704157,1.73205080757,1.73205080757,1.70630443715,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,static,yaw_rate_residual_tail,30523,30523,0.844721100248,1.73205080757,1.73205080757,0.887329707321,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,yaw_launch,forward_accel_residual_tail,14719,14542,3.75578642943,1.73205080757,3.75578642943,0,false,177,0.0120252734561
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,yaw_launch,right_accel_residual_tail,14719,14227,3.60893823983,1.73205080757,3.60893823983,0,false,492,0.033426183844
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_019,validation,yaw_launch,yaw_rate_residual_tail,33226,15821,5.21501476176,1.73205080757,5.21501476176,0,false,17405,0.523836754349
