rank,branch,source,interpretation,k1,k2,k3,peak_frac,decay0,decay_v,vf_fade,slide_nm,peak_delta_nm,peak_extra_nm,train_rmse_nm,validation_non_authoritative_rmse_nm,primary_rmse_nm,open_floor_validation_rmse_nm,latest_may4_rmse_nm,launch_extra_nm,launch_total_nm,launch_left_command,launch_right_command,launch_max_abs_command,launch_target_abs_error,selected_score,acceptable,boundary_status
129,latest_weighted,iteration1_local,line_meets_x1,0.5826884110125039,0.9252713857282224,2.9600000000000004,0.88,1.0549210018151867,3.9338251448312214,0.9356534667708777,0.0,0.020615943933231212,0.020615943933231212,0.029010313144602177,0.031162283836201246,0.03151561945150536,0.023423438825653748,0.030164083937274343,0.043619288688691145,0.05841353868869115,0.5173713557392746,-0.5173713557392746,0.5173713557392746,0.1286286442607254,0.8971459448504215,False,
130,latest_weighted,iteration2_local,line_reaches_x2,0.02830959564090031,2.526121115006083,1.1652477295786132,0.8645593459001522,0.06626441864153448,2.3362332081456194,0.02160831450381034,0.024287916824003414,0.020017149214666564,0.044305066038669974,0.028787988680956948,0.030646963670115445,0.031471529451783595,0.023073268141513167,0.02982419932152917,0.04342164740603047,0.05821589740603046,0.5162130947101543,-0.5162130947101543,0.5162130947101543,0.1297869052898457,0.8991037679018751,False,
131,latest_weighted,iteration1_local,line_meets_x1,1.2,9.231911942614687,2.493976979177035,0.88,0.9634031193997642,3.3693347989592555,0.6380571499541219,0.0,0.019176443807771643,0.019176443807771643,0.029197318450389944,0.030880368503486452,0.03167416202989263,0.023526225656733128,0.030360638965497063,0.043592736235177815,0.05838698623517781,0.5172157471957658,-0.5172157471957658,0.5172157471957658,0.12878425280423422,0.8996476877899044,False,
132,latest_weighted,iteration2_local,line_maintains_peak,1.2,9.15633027569742,1.058415499697168,0.9530706555652699,0.05619940022189061,0.0,0.016231211842184918,0.017822861128026165,0.026204727469724243,0.04402758859775041,0.02891576783463556,0.030726250783291362,0.03143677324164309,0.023501161091294288,0.030102140722053018,0.04341426907255885,0.05820851907255885,0.5161698545732508,-0.5161698545732508,0.5161698545732508,0.1298301454267492,0.8996747584588145,False,
133,latest_weighted,iteration2_local,line_reaches_x2,0.025,4.690422684230689,1.041059738203627,0.96,0.054,0.0,0.017959157411748805,0.021482255537207732,0.021927415812381897,0.04340967134958963,0.028928148700267844,0.030517598336271958,0.03157138530221655,0.023327373208586907,0.029986907639880288,0.04337991067196702,0.05817416067196701,0.5159684998972809,-0.5159684998972809,0.5159684998972809,0.13003150010271913,0.9017510247531385,False,
134,latest_weighted,iteration2_local,line_meets_x1,1.2,13.773764898084192,1.0779109331477905,0.9443000732478665,0.2050240037644346,1.9478142178039046,0.02659955356380087,8.947383715269005e-09,0.04383069853791408,0.0438307074852978,0.02936381623987044,0.030956865298239013,0.03186945736028888,0.02261424813221108,0.030686343917177353,0.04338192973963034,0.05817617973963034,0.5159803324828527,-0.5159803324828527,0.5159803324828527,0.13001966751714733,0.9020654082906302,False,
135,latest_weighted,iteration2_local,line_reaches_x2,0.1685081666582584,4.115449641582843,1.22782583508457,0.8316596430744552,0.06657197669639543,0.0,0.016200000000000003,0.025977143894217916,0.020658979148869303,0.046636123043087216,0.028939101777099373,0.03048320146291877,0.03165372951619049,0.023097845585632396,0.029949033101849737,0.0433747951313722,0.05816904513137219,0.5159385206781922,-0.5159385206781922,0.5159385206781922,0.13006147932180778,0.9020692648256288,False,
136,latest_weighted,iteration1_local,line_meets_x1,1.0656834680239864,3.5100420654159823,2.676388041518162,0.88,0.9961312724362618,0.7683057700529115,0.0376056075103553,0.0,0.019665563111559883,0.019665563111559883,0.029238101213240855,0.03093741019504739,0.03165922564496399,0.02351569120887287,0.03041762013594063,0.043547956580040105,0.05834220658004011,0.5169533195857785,-0.5169533195857785,0.5169533195857785,0.12904668041422152,0.902133793903231,False,
137,latest_weighted,iteration1_local,line_meets_x1,0.5829327133799213,6.117789790417472,2.742559269593616,0.812444440529354,0.8498431666449939,4.381200216266593,0.05005867762513428,0.0,0.028642246770704486,0.028642246770704486,0.02902971555746763,0.031070138888949415,0.031591416344294534,0.02341562571802536,0.030133364460788438,0.043468350854291474,0.05826260085429147,0.5164867965568436,-0.5164867965568436,0.5164867965568436,0.12951320344315642,0.9022189274644683,False,
138,latest_weighted,iteration2_local,line_reaches_x2,0.15947815706385907,9.80986934633648,1.0500601932558604,0.9318709777685975,0.054,5.266641770203093,0.025740106481142996,0.020041044645780572,0.026809199826395545,0.04685024447217612,0.028718884428769752,0.030660960906402676,0.031416503258472374,0.023106877272931214,0.0297620486876017,0.04333481385246492,0.05812906385246491,0.5157042135707433,-0.5157042135707433,0.5157042135707433,0.13029578642925677,0.9042506953286512,False,
