candidate_id,trial_id,train_score,validation_score,is_nominal,is_fixed,parameter_json
candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_148,99.2115005786,162.412718245,false,false,"{""combined_slip_envelope_exponent"": 5.645826960231981, ""lateral_slip_gain_n_per_mps"": 35.16069547272106, ""longitudinal_slip_gain_n_per_mps"": 33.15800734323761, ""low_speed_blend_mps"": 0.10996085046880083, ""peak_friction_coefficient_at_80pct_fan"": 1.2936470429574267}"
