candidate_id,stream,bin_kind,bin_value,count,segment_count,mean_residual,median_residual,rms_residual,measurement_mean,prediction_mean,positive_fraction,negative_fraction,zero_fraction,mean_sign,median_sign
slip_envelope,forward_accel,all,all,174625,236,-1.63906576689,-0.135904400888,6.43769905189,1.5151533642,3.1542191311,0.432836077309,0.567163922691,0,negative,negative
slip_envelope,forward_accel,command_polarity,negative_yaw_command,76750,118,-1.89862983943,-0.177859888761,6.92263819266,1.94570567095,3.84433551037,0.422228013029,0.577771986971,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,command_polarity,positive_yaw_command,76750,118,-1.81843298665,-0.152923716339,6.77669362843,1.44593292561,3.26436591226,0.424846905537,0.575153094463,0,negative,negative
slip_envelope,forward_accel,command_polarity,zero_yaw_command,21125,42,-0.0443686458196,0.000585506996418,1.27672893679,0.202385511858,0.246754157678,0.500402366864,0.499597633136,-5.55111512313e-17,negative,positive
slip_envelope,forward_accel,high_command,high_command,54000,54,-5.21745577105,-2.38909883041,11.3318287971,4.766222058,9.98367782905,0.315777777778,0.684222222222,1.11022302463e-16,negative,negative
slip_envelope,forward_accel,high_command,low_command,120625,200,-0.0371336614084,-0.0224716947259,1.58488856423,0.059752663973,0.0968863253814,0.485239378238,0.514760621762,0,negative,negative
slip_envelope,right_accel,all,all,174625,236,-0.645446948678,-0.0848529159706,3.99413017319,2.8161780138,3.46162496249,0.453783822477,0.546216177523,0,negative,negative
slip_envelope,right_accel,command_polarity,negative_yaw_command,76750,118,-0.943290538102,-0.13969895615,4.38790326698,2.6930365537,3.6363270918,0.439596091205,0.560403908795,0,negative,negative
slip_envelope,right_accel,command_polarity,positive_yaw_command,76750,118,-0.510977048771,-0.0649028065453,4.02159235766,3.64352253207,4.15449958084,0.466084690554,0.533915309446,0,negative,negative
slip_envelope,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0518881003714,-0.0413436987899,1.77812187944,0.257712465282,0.309600565653,0.460639053254,0.539360946746,0,negative,negative
slip_envelope,right_accel,high_command,high_command,54000,54,-1.99604240453,-0.863617599609,6.8887850271,8.93199133536,10.9280337399,0.39812962963,0.60187037037,0,negative,negative
slip_envelope,right_accel,high_command,low_command,120625,200,-0.0408280503062,-0.0296877830445,1.36033057412,0.0783216874748,0.119149737781,0.478698445596,0.521301554404,0,negative,negative
slip_envelope,yaw_rate,all,all,174625,236,0.028946426027,0.0146170350018,1.34985202934,0.117454134362,0.0885077083347,0.513007874016,0.486992125984,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_polarity,negative_yaw_command,76750,118,-0.00329170899471,-0.505230118887,1.46883790837,5.94809971508,5.95139142407,0.294136807818,0.705863192182,0,negative,negative
slip_envelope,yaw_rate,command_polarity,positive_yaw_command,76750,118,0.0625196918966,0.553353254808,1.35801284693,-5.71587770973,-5.77839740162,0.736390879479,0.263609120521,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.0240957139522,-0.000517192453723,0.723406685302,0.127213694775,0.103117980823,0.496615384615,0.503384615385,-1.11022302463e-16,positive,negative
slip_envelope,yaw_rate,high_command,high_command,54000,54,0.0370741258073,0.0573799263475,2.24550253264,0.12969824867,0.0926241228626,0.518685185185,0.481314814815,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,high_command,low_command,120625,200,0.0253079117212,0.00965071143645,0.616868859743,0.111972831376,0.0866649196549,0.510466321244,0.489533678756,0,positive,positive
stribeck_fade,forward_accel,all,all,174625,236,-1.64650031229,-0.139843181594,6.48705002847,1.5151533642,3.16165367649,0.43611166786,0.56388833214,0,negative,negative
stribeck_fade,forward_accel,command_polarity,negative_yaw_command,76750,118,-1.86601042178,-0.15770622733,7.01527814294,1.94570567095,3.81171609273,0.438071661238,0.561928338762,0,negative,negative
stribeck_fade,forward_accel,command_polarity,positive_yaw_command,76750,118,-1.86633652381,-0.182062741898,6.78111900921,1.44593292561,3.31226944942,0.416,0.584,1.11022302463e-16,negative,negative
stribeck_fade,forward_accel,command_polarity,zero_yaw_command,21125,42,-0.0502953353767,0.00266112547484,1.41193255527,0.202385511858,0.252680847235,0.502059171598,0.497940828402,0,negative,positive
stribeck_fade,forward_accel,high_command,high_command,54000,54,-5.27059542031,-2.72268602017,11.3031840136,4.766222058,10.0368174783,0.308703703704,0.691296296296,0,negative,negative
stribeck_fade,forward_accel,high_command,low_command,120625,200,-0.0241074763714,-0.0112381004288,1.93016128761,0.059752663973,0.0838601403443,0.493148186528,0.506851813472,0,negative,negative
stribeck_fade,right_accel,all,all,174625,236,-0.593292073856,-0.0766132882616,3.95749122613,2.8161780138,3.40947008766,0.462041517538,0.537958482462,0,negative,negative
stribeck_fade,right_accel,command_polarity,negative_yaw_command,76750,118,-0.935446332559,-0.160670667402,4.36619717451,2.6930365537,3.62848288626,0.440039087948,0.559960912052,0,negative,negative
stribeck_fade,right_accel,command_polarity,positive_yaw_command,76750,118,-0.399304178777,-0.033297067912,3.95474049487,3.64352253207,4.04282671084,0.484703583062,0.515296416938,-1.11022302463e-16,negative,negative
stribeck_fade,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0549835101562,-0.0413531240402,1.83877552075,0.257712465282,0.312695975438,0.459644970414,0.540355029586,0,negative,negative
stribeck_fade,right_accel,high_command,high_command,54000,54,-1.85164652349,-0.851296071719,6.73640690999,8.93199133536,10.7836378589,0.409592592593,0.590407407407,0,negative,negative
stribeck_fade,right_accel,high_command,low_command,120625,200,-0.0299665585801,-0.0219034379004,1.53563589834,0.0783216874748,0.108288246055,0.485521243523,0.514478756477,0,negative,negative
stribeck_fade,yaw_rate,all,all,174625,236,0.0215367962511,0.0161243752478,1.35027178199,0.117454134362,0.0959173381106,0.51707372942,0.48292627058,-5.55111512313e-17,positive,positive
stribeck_fade,yaw_rate,command_polarity,negative_yaw_command,76750,118,0.19490650707,-0.285657726844,1.47537747248,5.94809971508,5.75319320801,0.359609120521,0.640390879479,0,positive,negative
stribeck_fade,yaw_rate,command_polarity,positive_yaw_command,76750,118,-0.152662145361,0.332793493905,1.35343844313,-5.71587770973,-5.56321556436,0.678006514658,0.321993485342,0,negative,positive
stribeck_fade,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.0245495045783,0.000779746045067,0.712598686225,0.127213694775,0.102664190197,0.504473372781,0.495526627219,0,positive,positive
stribeck_fade,yaw_rate,high_command,high_command,54000,54,0.0176764622842,0.0193685608562,2.32918787873,0.12969824867,0.112021786386,0.508740740741,0.491259259259,0,positive,positive
stribeck_fade,yaw_rate,high_command,low_command,120625,200,0.0232649457576,0.0156019952766,0.459113304373,0.111972831376,0.0887078856185,0.520804145078,0.479195854922,0,positive,positive
