candidate_id,stream,bin_kind,bin_value,count,segment_count,mean_residual,median_residual,rms_residual,measurement_mean,prediction_mean,positive_fraction,negative_fraction,zero_fraction,mean_sign,median_sign
in_shear,right_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-1.67608831796,-0.70199697647,6.31840293036,5.62915539012,7.30524370808,0.413444444444,0.586555555556,-1.11022302463e-16,negative,negative
in_shear,right_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-4.83433344683,-3.74002342113,8.89517705996,15.7889729342,20.623306381,0.276777777778,0.723222222222,0,negative,negative
in_shear,right_accel,command_polarity,negative_yaw_command,76750,118,-0.898182174236,-0.17788612606,4.19338703514,2.6930365537,3.59121872793,0.434527687296,0.565472312704,-1.11022302463e-16,negative,negative
in_shear,right_accel,command_polarity,positive_yaw_command,76750,118,-0.269269331204,-0.00421940950195,3.96269552663,3.64352253207,3.91279186327,0.498123778502,0.501876221498,1.11022302463e-16,negative,negative
in_shear,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0592892254336,-0.0426247359021,1.80714290773,0.257712465282,0.317001690715,0.459218934911,0.540781065089,0,negative,negative
in_shear,right_accel,high_command,high_command,54000,54,-1.6194792913,-0.703055433872,6.58198883371,8.93199133536,10.5514706267,0.418925925926,0.581074074074,0,negative,negative
in_shear,right_accel,high_command,low_command,120625,200,-0.0282073052812,-0.0211952435022,1.53543830397,0.0783216874748,0.106528992756,0.486300518135,0.513699481865,-1.11022302463e-16,negative,negative
in_shear,yaw_rate,all,all,174625,236,0.0312052929473,0.0169897707824,1.37865139763,0.117454134362,0.0862488414144,0.517617752326,0.482382247674,5.55111512313e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.281968379269,0.289552428584,0.28896865252,-0.0752035142808,-0.35717189355,1,0,0,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.307000192344,0.31632551279,0.313448816104,-0.0719540871657,-0.378954279509,1,0,0,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.333694293628,0.343262433876,0.344517533322,-0.089051089588,-0.422745383216,1,0,0,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.33958748418,0.362170048688,0.366668924441,-0.170132758904,-0.509720243084,0.9588,0.0412,1.38777878078e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,0.367932947618,0.381696670344,0.386648253577,-0.110568576986,-0.478501524604,0.976782608696,0.0232173913043,3.12250225676e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.376168675282,0.394226923417,0.396171972774,-0.168259490106,-0.544428165388,0.979219512195,0.0207804878049,1.73472347598e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.287895683655,0.383491505042,0.380045899697,-0.600310577189,-0.888206260844,0.870666666667,0.129333333333,-2.77555756156e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.115278633369,0.242344091183,0.367005464424,-1.42017546682,-1.53545410019,0.694444444444,0.305555555556,0,positive,positive
in_shear,yaw_rate,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.613782632976,-0.314828810097,1.06085144213,-6.32536156774,-5.71157893476,0.257444444444,0.742555555556,1.11022302463e-16,negative,negative
in_shear,yaw_rate,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.54898581884,-1.04778315949,2.27270153974,-14.3499113214,-12.8009255025,0.0577777777778,0.942222222222,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.43859772127,-1.92037612653,3.04469256297,-25.6021924211,-24.1635946998,0.204333333333,0.795666666667,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,0.0257573632908,0.000774996419734,0.710631566891,0.127213694775,0.101456331484,0.504378698225,0.495621301775,5.55111512313e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.272852256658,-0.291513571351,0.284455856239,0.0945932159511,0.367445472609,0.0036,0.9964,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.28873500024,-0.313208354186,0.304188231197,0.121437474874,0.410172475114,0.0084,0.9916,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.302490193667,-0.337450159756,0.339779125436,0.169318301741,0.471808495408,0.07,0.93,-1.11022302463e-16,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.306103381042,-0.356441940909,0.37330797993,0.243051639113,0.549155020156,0.1108,0.8892,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.346556243937,-0.372738636625,0.373476056218,0.191488714472,0.538044958409,0.0373913043478,0.962608695652,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.328136773897,-0.369248787087,0.360765035584,0.362819136287,0.690955910184,0.0357073170732,0.964292682927,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.260162756499,-0.371982449358,0.359136210667,0.721348208746,0.981510965245,0.172888888889,0.827111111111,0,negative,negative
in_shear,yaw_rate,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,0.0132629322676,-0.146201330603,0.434674120259,2.11462312124,2.10136018898,0.452666666667,0.547333333333,0,positive,negative
in_shear,yaw_rate,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,0.758913295184,0.46017105841,1.21435808367,6.75318420861,5.99427091342,0.783222222222,0.216777777778,-5.55111512313e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,1.87428784712,1.51123201968,2.42978230485,15.1955381197,13.3212502726,0.966333333333,0.0336666666667,-4.16333634234e-17,positive,positive
in_shear,yaw_rate,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,1.24930910525,1.79658635295,3.34975256154,25.1069324739,23.8576233686,0.794555555556,0.205444444444,-2.77555756156e-17,positive,positive
in_shear,yaw_rate,command_polarity,negative_yaw_command,76750,118,0.292459192093,-0.254847838439,1.50683217152,5.94809971508,5.65564052298,0.388338762215,0.611661237785,1.11022302463e-16,positive,negative
in_shear,yaw_rate,command_polarity,positive_yaw_command,76750,118,-0.228549094616,0.308132052342,1.38382433798,-5.71587770973,-5.48732861511,0.650540716612,0.349459283388,-5.55111512313e-17,negative,positive
in_shear,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.0257573632908,0.000774996419734,0.710631566891,0.127213694775,0.101456331484,0.504378698225,0.495621301775,5.55111512313e-17,positive,positive
in_shear,yaw_rate,high_command,high_command,54000,54,0.0468573457444,0.0309344305315,2.3860735076,0.12969824867,0.0828409029255,0.510611111111,0.489388888889,0,positive,positive
in_shear,yaw_rate,high_command,low_command,120625,200,0.0241983636122,0.0154755216738,0.450358173055,0.111972831376,0.0877744677639,0.520754404145,0.479245595855,5.55111512313e-17,positive,positive
shear_rate,forward_accel,all,all,174625,236,-1.55152546084,-0.135296858764,6.30822322462,1.5151533642,3.06667882504,0.440698639943,0.559301360057,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,-0.0123382210931,-0.0237196309765,0.905835383791,-0.0209751283474,-0.00863690725425,0.4876,0.5124,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.00103992004826,-0.00398712442886,0.882881627815,-0.0052426624264,-0.00628258247467,0.4976,0.5024,0,positive,negative
shear_rate,forward_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,-0.0137646073117,-0.0190222037205,1.00043916779,-0.00989983313462,0.00386477417707,0.4884,0.5116,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,-0.0919634281664,-0.152627224663,1.58713563583,-0.0124594598063,0.0795039683601,0.4396,0.5604,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.0741956953097,-0.0503291280111,1.28700561245,-0.0169359281858,0.057259767124,0.468434782609,0.531565217391,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,-0.0798641276064,-0.0792397890163,1.40192866316,0.005246430916,0.0851105585223,0.437170731707,0.562829268293,1.11022302463e-16,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,-0.136827992581,-0.117273959491,2.22841450164,0.0149141225807,0.151742115162,0.415666666667,0.584333333333,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,-0.188938673708,-0.120141349111,3.33180727539,0.0190853459729,0.208024019681,0.456777777778,0.543222222222,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.626162984086,-0.0859780715106,5.10077020611,0.575466862929,1.20162984702,0.486333333333,0.513666666667,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-3.66423485448,-2.08777223224,8.37913624436,2.91072516687,6.57496002135,0.332555555556,0.667444444444,1.11022302463e-16,negative,negative
shear_rate,forward_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-10.6331048214,-6.8377641616,16.0304031508,8.83956205802,19.4726668794,0.173,0.827,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0388205679899,0.00436412390986,1.3956044692,0.202385511858,0.241206079848,0.502769230769,0.497230769231,0,negative,positive
shear_rate,forward_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.0474291065132,-0.067900185744,1.06725110051,-0.0409258944122,0.00650321210096,0.4624,0.5376,1.11022302463e-16,negative,negative
shear_rate,forward_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.0232719141199,-0.0152580689494,0.982622469983,-0.0144219736056,0.00884994051431,0.4884,0.5116,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.00705494255171,0.053281875612,1.19761128149,-0.0127683214604,-0.00571337890872,0.538,0.462,-5.55111512313e-17,negative,positive
shear_rate,forward_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,0.0378387471692,0.0983390014197,1.79630071385,-0.0103063260694,-0.0481450732386,0.5608,0.4392,5.55111512313e-17,positive,positive
shear_rate,forward_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,0.0698371802458,0.0334955942039,1.53185340228,-0.00743125653682,-0.0772684367826,0.52147826087,0.47852173913,5.55111512313e-17,positive,positive
shear_rate,forward_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,0.156962402232,0.12102660341,1.89060719733,0.0218501802138,-0.135112222018,0.568975609756,0.431024390244,5.55111512313e-17,positive,positive
shear_rate,forward_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,0.167205728929,0.0891516047247,2.44421525464,0.0660636322242,-0.101142096705,0.549,0.451,-5.55111512313e-17,positive,positive
shear_rate,forward_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,0.037488396088,0.0464299052323,2.81360512373,0.261298289457,0.223809893369,0.521555555556,0.478444444444,0,positive,positive
shear_rate,forward_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.610582144187,-0.656670908061,5.27816801391,1.24099593184,1.85157807602,0.433888888889,0.566111111111,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-3.63869527901,-2.54993606191,8.45257424436,4.20335856337,7.84205384238,0.318111111111,0.681888888889,0,negative,negative
shear_rate,forward_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-10.7575723323,-7.00274486804,16.4422199526,10.827223765,21.5847960973,0.172222222222,0.827777777778,0,negative,negative
shear_rate,forward_accel,command_polarity,negative_yaw_command,76750,118,-1.70563129015,-0.120504773791,6.78417114278,1.94570567095,3.65133696109,0.454801302932,0.545198697068,0,negative,negative
shear_rate,forward_accel,command_polarity,positive_yaw_command,76750,118,-1.81378303037,-0.200223226722,6.63168677496,1.44593292561,3.25971595599,0.409511400651,0.590488599349,1.11022302463e-16,negative,negative
shear_rate,forward_accel,command_polarity,zero_yaw_command,21125,42,-0.0388205679899,0.00436412390986,1.3956044692,0.202385511858,0.241206079848,0.502769230769,0.497230769231,0,negative,positive
shear_rate,forward_accel,high_command,high_command,54000,54,-4.98839206924,-2.42295856399,10.9761352639,4.766222058,9.75461412724,0.319351851852,0.680648148148,0,negative,negative
shear_rate,forward_accel,high_command,low_command,120625,200,-0.0129489066106,-0.00877356431815,1.91701833697,0.059752663973,0.0727015705836,0.495021761658,0.504978238342,1.11022302463e-16,negative,negative
shear_rate,right_accel,all,all,174625,236,-0.518434141024,-0.0686190842331,3.92227095255,2.8161780138,3.33461215483,0.466599856836,0.533400143164,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,-0.0164461175385,-0.00113199025976,0.686443890816,0.0012120943502,0.0176582118887,0.498,0.502,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,-0.0164887891406,0.00219871430304,0.672900772631,-0.000372106666512,0.0161166824741,0.5012,0.4988,0,negative,positive
shear_rate,right_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.0068719808995,0.0246461491154,0.898985274736,-0.000346883211062,-0.00721886411056,0.5192,0.4808,0,positive,positive
shear_rate,right_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.0528117904,0.140030239679,1.23221576983,0.000814248388437,-0.0519975420116,0.57,0.43,5.55111512313e-17,positive,positive
shear_rate,right_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,0.0220235364506,0.0106250251609,1.07286516113,-0.019149952638,-0.0411734890887,0.510086956522,0.489913043478,5.55111512313e-17,positive,positive
shear_rate,right_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.0772000799314,0.0625089255056,1.22383575371,-0.0134562338506,-0.090656313782,0.53356097561,0.46643902439,-5.55111512313e-17,positive,positive
shear_rate,right_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.132950560991,0.074799043958,1.77009935763,0.021649375597,-0.111301185394,0.528888888889,0.471111111111,5.55111512313e-17,positive,positive
shear_rate,right_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.159556213562,0.0524696108681,2.15361795046,0.161167154046,0.00161094048455,0.513888888889,0.486111111111,5.55111512313e-17,positive,positive
shear_rate,right_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.217778890356,-0.0777835853892,5.04154068074,1.92419970475,2.1419785951,0.487666666667,0.512333333333,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-0.947793463861,-0.575134132209,6.7886430043,7.54801013473,8.49580359859,0.440888888889,0.559111111111,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.63603841709,-1.18786470838,7.38003284832,21.4555554982,23.0915939153,0.429666666667,0.570333333333,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0423723271031,-0.0410496812089,1.81094288935,0.257712465282,0.300084792385,0.461349112426,0.538650887574,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.0012401341157,-0.00638545557933,0.760510349204,-0.000918749148932,0.000321384966769,0.4944,0.5056,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.00132468771047,-0.0135583545259,0.730308815436,0.000416630534736,0.0017413182452,0.488,0.512,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.0235713346087,-0.0354688998714,1.06449093642,0.000475775024914,0.0240471096336,0.466,0.534,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.0705204065724,-0.0727330565308,1.58467548528,0.00375974188001,0.0742801484524,0.4512,0.5488,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.100924474534,-0.0830932056347,1.23305332487,-0.013615916853,0.0873085576813,0.444260869565,0.555739130435,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.168711208559,-0.131553484592,1.36416399907,-0.00349888357099,0.165212324988,0.445853658537,0.554146341463,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.188090054445,-0.0895889430901,1.6020720071,0.042944432703,0.231034487148,0.472888888889,0.527111111111,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.134718327903,-0.0756902590459,2.06240010734,0.2788360707,0.413554398603,0.482444444444,0.517555555556,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.410744256098,-0.16874200123,4.40078643007,1.24605435018,1.65679860628,0.473222222222,0.526777777778,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-1.6406397822,-0.643134876085,6.38717372382,5.62915539012,7.26979517232,0.421777777778,0.578222222222,0,negative,negative
shear_rate,right_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-4.85185106748,-3.68668399252,8.97851904895,15.7889729342,20.6408240017,0.276444444444,0.723555555556,0,negative,negative
shear_rate,right_accel,command_polarity,negative_yaw_command,76750,118,-0.888155754339,-0.171984234811,4.2354502817,2.6930365537,3.58119230804,0.437381107492,0.562618892508,0,negative,negative
shear_rate,right_accel,command_polarity,positive_yaw_command,76750,118,-0.279745828283,-0.00582297013895,4.02009056315,3.64352253207,3.92326836035,0.497263843648,0.502736156352,0,negative,negative
shear_rate,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0423723271031,-0.0410496812089,1.81094288935,0.257712465282,0.300084792385,0.461349112426,0.538650887574,0,negative,negative
shear_rate,right_accel,high_command,high_command,54000,54,-1.61747431285,-0.718274453237,6.66763832267,8.93199133536,10.5494656482,0.421611111111,0.578388888889,0,negative,negative
shear_rate,right_accel,high_command,low_command,120625,200,-0.0264285926016,-0.0202012699558,1.53917527901,0.0783216874748,0.104750280077,0.486739896373,0.513260103627,1.11022302463e-16,negative,negative
shear_rate,yaw_rate,all,all,174625,236,0.0288653885137,0.0169381964462,1.39903262058,0.117454134362,0.0885887458481,0.5175547602,0.4824452398,5.55111512313e-17,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.277389007076,0.28458434537,0.284438880962,-0.0752035142808,-0.352592521357,1,0,0,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.302351693976,0.311300679961,0.308834728379,-0.0719540871657,-0.374305781141,1,0,0,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.329199631367,0.33841709593,0.340102670542,-0.089051089588,-0.418250720955,1,0,0,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.335637494654,0.357586434786,0.362844481035,-0.170132758904,-0.505770253559,0.9596,0.0404,-6.93889390391e-18,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,0.363964974872,0.377094462957,0.3827780735,-0.110568576986,-0.474533551858,0.977391304348,0.0226086956522,2.42861286637e-17,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.372534764621,0.38984404921,0.392665488176,-0.168259490106,-0.540794254726,0.979902439024,0.0200975609756,1.73472347598e-17,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.28809938901,0.379238138754,0.376434184481,-0.600310577189,-0.888409966199,0.876666666667,0.123333333333,-4.16333634234e-17,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.112587849714,0.241848896443,0.373628256631,-1.42017546682,-1.53276331654,0.704888888889,0.295111111111,0,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.645708066094,-0.345772251404,1.11137613946,-6.32536156774,-5.67965350165,0.265111111111,0.734888888889,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.58737546739,-1.07128440129,2.30313153795,-14.3499113214,-12.762535854,0.0601111111111,0.939888888889,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.48108781088,-2.05271440045,3.08878731423,-25.6021924211,-24.1211046102,0.212555555556,0.787444444444,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,0.026014756018,0.000807053880279,0.771476782293,0.127213694775,0.101198938757,0.504804733728,0.495195266272,0,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.268339817079,-0.286643064902,0.280040866521,0.0945932159511,0.36293303303,0.0036,0.9964,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.284284787569,-0.308289299391,0.299739989299,0.121437474874,0.405722262444,0.0092,0.9908,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.298465605024,-0.332534361987,0.335840251025,0.169318301741,0.467783906765,0.07,0.93,-1.11022302463e-16,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.302919970637,-0.351574029857,0.370768836067,0.243051639113,0.545971609751,0.1116,0.8884,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.343060050652,-0.368147944368,0.369982122239,0.191488714472,0.534548765124,0.036347826087,0.963652173913,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.325656986621,-0.364835560543,0.357668342149,0.362819136287,0.688476122908,0.0339512195122,0.966048780488,0,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.260018220202,-0.367599052314,0.355934877563,0.721348208746,0.981366428949,0.167222222222,0.832777777778,1.11022302463e-16,negative,negative
shear_rate,yaw_rate,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,0.044262607697,-0.149404957094,0.481371082767,2.11462312124,2.07036051355,0.448222222222,0.551777777778,-1.11022302463e-16,positive,negative
shear_rate,yaw_rate,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,0.763933480682,0.44036819503,1.24874061504,6.75318420861,5.98925072793,0.767444444444,0.232555555556,-2.77555756156e-17,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,1.88086723927,1.50634928179,2.44268124493,15.1955381197,13.3146708805,0.960444444444,0.0395555555556,1.38777878078e-17,positive,positive
shear_rate,yaw_rate,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,1.27818719579,1.93090535825,3.37884775582,25.1069324739,23.8287452781,0.790555555556,0.209444444444,0,positive,positive
shear_rate,yaw_rate,command_polarity,negative_yaw_command,76750,118,0.302239616716,-0.253876872744,1.52136292893,5.94809971508,5.64586009836,0.383804560261,0.616195439739,0,positive,negative
shear_rate,yaw_rate,command_polarity,positive_yaw_command,76750,118,-0.243724219344,0.304964652562,1.40533056893,-5.71587770973,-5.47215349038,0.654814332248,0.345185667752,0,negative,positive
shear_rate,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.026014756018,0.000807053880279,0.771476782293,0.127213694775,0.101198938757,0.504804733728,0.495195266272,0,positive,positive
shear_rate,yaw_rate,high_command,high_command,54000,54,0.0348027618965,0.0286060144952,2.41601723994,0.12969824867,0.0948954867734,0.50937037037,0.49062962963,0,positive,positive
shear_rate,yaw_rate,high_command,low_command,120625,200,0.0262074141081,0.0156110835804,0.469475649319,0.111972831376,0.085765417268,0.52121865285,0.47878134715,5.55111512313e-17,positive,positive
skew_shear,forward_accel,all,all,174625,236,-1.59144679929,-0.127225460633,6.54411692792,1.5151533642,3.10660016349,0.441002147459,0.558997852541,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.0031047717229,-0.0216502930072,0.856944241263,-0.0209751283474,-0.0240799000703,0.49,0.51,0,positive,negative
skew_shear,forward_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.0185546425102,0.000756990114486,0.833473349804,-0.0052426624264,-0.0237973049366,0.5012,0.4988,0,positive,positive
skew_shear,forward_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.0113430568036,-0.0105251225666,0.943304309098,-0.00989983313462,-0.0212428899382,0.4924,0.5076,0,positive,negative
skew_shear,forward_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,-0.0148885790868,-0.0949001404408,1.43155288752,-0.0124594598063,0.00242911928054,0.4496,0.5504,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.0326396728542,-0.0384691314677,1.1816179674,-0.0169359281858,0.0157037446684,0.474869565217,0.525130434783,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,-0.0259267179393,-0.0522593869717,1.30858270729,0.005246430916,0.0311731488553,0.456195121951,0.543804878049,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,-0.0644853485025,-0.0729541922537,2.19723029402,0.0149141225807,0.0793994710832,0.441777777778,0.558222222222,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,-0.0963830772467,-0.0442736243636,3.36625301382,0.0190853459729,0.11546842322,0.483777777778,0.516222222222,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.707557840798,-0.206414336379,5.54062846026,0.575466862929,1.28302470373,0.473333333333,0.526666666667,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-3.86465126684,-2.40621955141,8.94714777178,2.91072516687,6.77537643371,0.319222222222,0.680777777778,-1.11022302463e-16,negative,negative
skew_shear,forward_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-11.0507438589,-7.15135559923,16.499288132,8.83956205802,19.8903059169,0.153222222222,0.846777777778,0,negative,negative
skew_shear,forward_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0248373850457,0.00552287158124,1.41427291069,0.202385511858,0.227222896904,0.503763313609,0.496236686391,0,negative,positive
