model,group,rows,runs,coverage_fraction,baseline_rmse_nm,corrected_rmse_nm,rmse_delta_nm,rmse_improvement_fraction,baseline_mae_nm,corrected_mae_nm,mae_delta_nm,baseline_median_abs_nm,corrected_median_abs_nm,median_residual_before_nm,median_residual_after_nm
expanded_signed_bin_lookup,selected_run:2026-05-04_16-57-53:phase:plateau,1096,1,0.002737226277372263,0.019447746810446295,0.019460141972652705,1.2395162206409877e-05,-0.0006373572387188275,0.014593522760036497,0.014610695039233576,1.7172279197079712e-05,0.010160928,0.010179299499999999,-0.000234656,-0.000245904
expanded_signed_bin_lookup,selected_run:2026-05-04_16-57-53:phase:exit,406,1,0.0,0.0295777503586754,0.0295777503586754,0.0,0.0,0.0248140027044335,0.0248140027044335,0.0,0.024022324999999997,0.024022324999999997,-0.002697904,-0.002697904
expanded_signed_bin_lookup,selected_run:2026-04-22_12-10-34:all,2187,1,0.06218564243255601,0.016217132966177106,0.016693594902244705,0.0004764619360675994,-0.029380158444857196,0.013081637973022406,0.013354805306355738,0.00027316733333333267,0.011327229,0.011430313,-0.003115615,-0.003214112
expanded_signed_bin_lookup,selected_run:2026-04-22_12-10-34:phase:entry,440,1,0.075,0.01590617220595999,0.016921475899790178,0.0010153036938301899,-0.06383079981051365,0.013212232918181818,0.013814231011363637,0.0006019980931818193,0.011904389000000001,0.012409795,-0.0030940275,-0.0032368609999999997
expanded_signed_bin_lookup,selected_run:2026-04-22_12-10-34:phase:plateau,1381,1,0.04561911658218682,0.01560436010723229,0.01596098717104166,0.00035662706380936923,-0.02285432157157663,0.012653617566256336,0.012821755643012309,0.00016813807675597307,0.011103187,0.011118719,-0.003174829,-0.003239741
expanded_signed_bin_lookup,selected_run:2026-04-22_12-10-34:phase:exit,366,1,0.1092896174863388,0.01867028512390831,0.01896665284490298,0.00029636772099467246,-0.01587376513147931,0.014539655475409835,0.01481380605737705,0.0002741505819672148,0.012505629,0.0125363685,-0.002752572,-0.002880055
expanded_signed_bin_lookup,selected_run:2026-04-22_01-06-32:all,1031,1,0.19495635305528614,0.04497527944035794,0.04398801817034212,-0.0009872612700158184,0.02195119813152091,0.033356145290009694,0.03228829612512125,-0.0010678491648884458,0.026813516,0.025384474,0.009991152,0.007555504
expanded_signed_bin_lookup,selected_run:2026-04-22_01-06-32:phase:entry,240,1,0.225,0.037658666881410854,0.036606476989099614,-0.0010521898923112408,0.027940178966627816,0.02938572365833333,0.028459541520833333,-0.0009261821374999986,0.0265343305,0.0250646865,0.009705196,0.008978708500000002
expanded_signed_bin_lookup,selected_run:2026-04-22_01-06-32:phase:plateau,635,1,0.1921259842519685,0.04136225066822941,0.04060124147495991,-0.0007610091932695046,0.018398640813180878,0.030803013325984254,0.0297638076519685,-0.0010392056740157543,0.025446906,0.023999791,0.010208854,0.007268432
expanded_signed_bin_lookup,selected_run:2026-04-22_01-06-32:phase:exit,156,1,0.16025641025641027,0.0649821988886945,0.06337456057856637,-0.001607638310128126,0.024739672365993504,0.049857042653846155,0.04845465051923077,-0.0014023921346153836,0.0338099535,0.033293445000000005,0.0083830265,0.006654943
