group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_corrected_rmse_nm,median_support_nm,rmse_improvement_pct,run_id,present,dataset_split
2026-05-04_20-35-47,3456,1,0.035845955637305665,0.04563469254302233,0.028876796463541667,0.03551042094147105,0.025485003,0.028994597727047763,0.0093600005,0.001841783529205913,0.04563469254302233,0.028965429316447303,-27.30778614123295,2026-05-04_20-35-47,True,open_floor_fit_downweighted
2026-05-04_16-57-53,1761,1,0.023277853453219116,0.054450053973113276,0.017940518580919933,0.04580106050895234,0.013238941,0.04943413946678808,-0.000686103,0.0005322685448708349,0.05445005397311326,0.06084893045282151,-133.9135525642006,2026-05-04_16-57-53,True,open_floor_validation_only
2026-04-22_12-10-34,2187,1,0.016217132966177106,0.02947988824562328,0.013081637973022406,0.020586703735774474,0.011327229,0.013503783897898311,-0.003115615,0.002686193046718821,0.02947988824562328,0.000506060188987902,-81.78236749434897,2026-04-22_12-10-34,True,open_floor_fit_downweighted
2026-04-22_01-06-32,1031,1,0.04497527944035794,0.04524952649160076,0.033356145290009694,0.033535898371586874,0.026813516,0.02668753709261791,0.009991152,0.00907301522248072,0.045249526491600744,0.00026765035960854355,-0.6097728677961899,2026-04-22_01-06-32,True,primary_open_floor_fit_authoritative
2026-04-21_05-32-06,8880,1,0.04258417382836224,0.04207023268275295,0.0365598928268018,0.03614028500466836,0.034704941,0.03405650541598649,0.0121550075,0.013640732077945045,0.04207023268275295,0.0025428067355011638,1.206882978828612,2026-04-21_05-32-06,True,primary_open_floor_fit_authoritative
2026-04-21_00-16-10,3757,1,0.039823975586254654,0.04137355771016264,0.02832533189938781,0.029835615566282083,0.019252263,0.020453931977970585,0.008941154,0.009810648451753171,0.041373557710162635,4.744551215831661e-05,-3.8910784297558454,2026-04-21_00-16-10,True,primary_open_floor_fit_authoritative
2026-04-20_12-10-58,2925,1,0.04035482301988178,0.04188451051842033,0.027066004325470086,0.02823188438203386,0.015359407,0.015753341810343914,0.003674954,0.0035357343663379205,0.04188451051842033,0.00012065988981791995,-3.7905939961250925,2026-04-20_12-10-58,True,primary_open_floor_fit_authoritative
2026-04-20_08-38-39,7284,1,0.05622535775152191,0.05954816290595316,0.04229161872130697,0.04451284298292001,0.036814327499999994,0.03718065794375005,0.0001673695,0.00015660757084340923,0.05954816290595314,0.0005553222392349275,-5.909798153914474,2026-04-20_08-38-39,True,open_floor_fit_downweighted
diag003,5580,1,0.08523812922205401,0.11465320384162096,0.07495094215232975,0.10201677036553572,0.085086003,0.11034815542997503,-0.0124400895,-0.017526167260237736,0.11465320384162096,0.02760204697881013,-34.509291660939304,diag003,True,diag_validation_only
