group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_corrected_rmse_nm,median_support_nm,rmse_improvement_pct,run_id,present,dataset_split
2026-05-04_20-35-47,3456,1,0.035845955637305665,0.0457283046286992,0.028876796463541667,0.035529401010149994,0.025485003,0.028887950735290775,0.0093600005,0.0017012429927143699,0.0457283046286992,0.028661326415819866,-27.5689371804856,2026-05-04_20-35-47,True,open_floor_fit_downweighted
2026-05-04_16-57-53,1761,1,0.023277853453219116,0.05484143820926693,0.017940518580919933,0.04613938668742969,0.013238941,0.050105637844550605,-0.000686103,0.0006645999674062208,0.054841438209266916,0.06129486018555867,-135.59491135847347,2026-05-04_16-57-53,True,open_floor_validation_only
2026-04-22_12-10-34,2187,1,0.016217132966177106,0.029771133854536228,0.013081637973022406,0.020727298878969694,0.011327229,0.01349930187109266,-0.003115615,0.0026670021999644594,0.02977113385453623,0.0005684736494333898,-83.57828055444644,2026-04-22_12-10-34,True,open_floor_fit_downweighted
2026-04-22_01-06-32,1031,1,0.04497527944035794,0.04524055475732722,0.033356145290009694,0.03351578347446341,0.026813516,0.02666476080750027,0.009991152,0.009011002020444319,0.04524055475732721,0.0003464104860004521,-0.5898247220921955,2026-04-22_01-06-32,True,primary_open_floor_fit_authoritative
2026-04-21_05-32-06,8880,1,0.04258417382836224,0.04207662885263458,0.0365598928268018,0.03613390805612711,0.034704941,0.034086621194601194,0.0121550075,0.013613723151193982,0.04207662885263458,0.0026662128702050858,1.1918629154890987,2026-04-21_05-32-06,True,primary_open_floor_fit_authoritative
2026-04-21_00-16-10,3757,1,0.039823975586254654,0.041181767927403905,0.02832533189938781,0.02965028944203612,0.019252263,0.020380974287750066,0.008941154,0.009834510546738985,0.041181767927403905,5.8025546360688416e-05,-3.4094846663623826,2026-04-21_00-16-10,True,primary_open_floor_fit_authoritative
2026-04-20_12-10-58,2925,1,0.04035482301988178,0.041650458529218795,0.027066004325470086,0.028047076377909645,0.015359407,0.015682410526831548,0.003674954,0.0036140432866849743,0.041650458529218795,0.0001931877291202385,-3.2106088253656497,2026-04-20_12-10-58,True,primary_open_floor_fit_authoritative
2026-04-20_08-38-39,7284,1,0.05622535775152191,0.05976927138822416,0.04229161872130697,0.04467194780342711,0.036814327499999994,0.03709299179345416,0.0001673695,0.00014276275121880057,0.059769271388224146,0.0006044045334479138,-6.303052178634332,2026-04-20_08-38-39,True,open_floor_fit_downweighted
diag003,5580,1,0.08523812922205401,0.11328865774378004,0.07495094215232975,0.10102250840444411,0.085086003,0.1102133734922005,-0.0124400895,-0.017505240832569997,0.11328865774378005,0.025021354431480885,-32.90842816206295,diag003,True,diag_validation_only
