candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_2_stribeck,all,1877035,32431859.3596,31067481323.9,128.652087548,4.15671011856,1822102,54933,0.0292658368118,0.0585316736236,1877035,0,23423669.3777,28043995268.2,124.060520855,3.58542896229,4.2003508491,658
candidate_2_stribeck,held_out,160000,452798.674069,26260181.3593,12.811172214,1.68225792105,158999,1001,0.00625625,0.0125125,160000,0,317255.979741,2954577.52566,4.31072679014,1.41256262749,1.89930155507,128
candidate_2_stribeck,train,1214695,14449066.8614,10250477608.6,91.8625356086,3.44894507688,1185478,29217,0.024052951564,0.0481059031279,1214695,0,10349395.8315,9069247740.16,87.4659229733,2.95468202031,3.49988382738,386
candidate_2_stribeck,validation,502340,17529993.8241,20790743534,203.439898251,5.90734045294,477625,24715,0.0491997451925,0.098399490385,502340,0,12757017.5665,18971792950.5,199.301543813,5.16810170161,5.92924333182,144
