group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_baseline_rmse_nm,run_balanced_corrected_rmse_nm,run_balanced_baseline_mae_nm,run_balanced_corrected_mae_nm,prediction_rmse_nm,improvement_fraction_rmse,run_balanced_improvement_fraction_rmse
straightish_abs_yaw_lt_0p05,35367,49,0.025841853669827997,0.028837999605367277,0.014403131442389798,0.01568103211116762,0.006082492,0.006239016340483678,0.000224911,0.00010077512988963973,0.03269181254921283,0.0356347187279103,0.01764818270760048,0.02006830278587352,0.023053814686406583,-0.1159416028671918,-0.09001967004023848
straightish_forward_abs_yaw_lt_0p05_vf_ge_0p05,21746,47,0.024100230475114524,0.016356331090278113,0.012090499429458291,0.008936362109649635,0.005326237,0.004579941475064367,0.000309861,0.0001473059879201537,0.027317452372534017,0.018486786279689145,0.013720559806596236,0.009775923833008602,0.010926063688999598,0.3213205530475165,0.3232609678391368
low_speed_yaw_vf_lt_0p05_yaw_ge_0p2,19704,49,0.07350293824740096,0.060901984412103566,0.06093638546954933,0.050050937130860146,0.054369194499999995,0.04698419977984092,-0.007716965,-0.003586307837313233,0.06444265861528606,0.05460402618936793,0.049161559123019706,0.04392868795691844,0.03729080470603364,0.1714346954795778,0.15267266492919584
high_forward_vf_ge_0p5,3120,35,0.0464149473391518,0.03448307610154151,0.027171509688461538,0.02025610858215208,0.0127547745,0.011635166387395344,0.0015737250000000002,0.0007441832020195127,0.059493070824705854,0.04340440391726222,0.037331071337629675,0.02612715530157106,0.018733233231135644,0.2570695847271931,0.27042925645657623
limiter_active,31216,44,0.07460143692454368,0.05291164147920934,0.061413888111064845,0.04159061200646919,0.053156194000000004,0.033617907602561885,0.0026020225,0.0008409356414738528,0.0782592041154691,0.060802707466644186,0.06511373824802048,0.048136557057843206,0.03216096987430545,0.2907423280234225,0.22305998184019837
