vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.09,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.5544829465260432,-0.5324861199143449,1.0869690664403882,0.2620911666807725,-0.08209116668077249,0.01268389204106479,-0.01268389204106479,0.5544829465260432,False,1.6469522741099683,0.6469522741099683,True,False,current raw right-contact scrub approximation
0.09,4.066666667,ForceDomainStribeck,0.060163283338264734,0.06579048620078051,0.12595376953904525,0.9400428620830868,-0.9180460354713885,1.8580888975544754,0.2620911666807725,-0.08209116668077249,0.02248619641858995,-0.02248619641858995,0.9400428620830868,False,1.6469522741099683,0.6469522741099683,True,False,projected-force utilization Stribeck rewrite
0.09,4.066666667,C_combined_slip,0.060163283338264734,0.06195718711584754,0.12212047045411227,0.9175781174544918,-0.8955812908427934,1.813159408297285,0.2620911666807725,-0.08209116668077249,0.021915062709592436,-0.021915062709592436,0.9175781174544918,False,1.6469522741099683,0.6469522741099683,True,False,prior combined-slip surface
0.09,4.066666667,Pade_static_yield_plus_C,0.060163283338264734,-0.02284361979264475,0.03731966354561998,0.4206097282708962,-0.39861290165919794,0.8192226299300942,0.2620911666807725,-0.08209116668077249,0.009280358685062539,-0.009280358685062539,0.4206097282708962,False,1.6469522741099683,0.6469522741099683,True,False,Pade static yield plus rational-gated moving combined-slip residual
0.09,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.6136892943872075,-0.5916924677755092,1.2053817621627168,0.2893624444397425,-0.10936244443974252,0.014104399521886062,-0.014104399521886062,0.6136892943872075,False,1.9079447107893954,0.9079447107893954,True,False,current raw right-contact scrub approximation
0.09,4.711111111,ForceDomainStribeck,0.06969735555391174,0.06568228842231474,0.13537964397622648,0.9986151254627746,-0.9766182988510763,1.975233424313851,0.2893624444397425,-0.10936244443974252,0.023890583216638697,-0.023890583216638697,0.9986151254627746,False,1.9079447107893954,0.9079447107893954,True,False,projected-force utilization Stribeck rewrite
0.09,4.711111111,C_combined_slip,0.06969735555391174,0.05877784872935862,0.12847520428327036,0.9581522053855358,-0.9361553787738376,1.8943075841593733,0.2893624444397425,-0.10936244443974252,0.022861871873480703,-0.022861871873480703,0.9581522053855358,False,1.9079447107893954,0.9079447107893954,True,False,prior combined-slip surface
0.09,4.711111111,Pade_static_yield_plus_C,0.06969735555391174,-0.025088890524969706,0.04460846502894203,0.46665784545238453,-0.44466101884068626,0.9113188642930707,0.2893624444397425,-0.10936244443974252,0.010366337142021138,-0.010366337142021138,0.46665784545238453,False,1.9079447107893954,0.9079447107893954,True,False,Pade static yield plus rational-gated moving combined-slip residual
0.09,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.6728956423402437,-0.6508988157285454,1.323794458068789,0.31663372224103,-0.13663372224103,0.015524907004911572,-0.015524907004911572,0.6728956423402437,False,2.1689371478738106,1.1689371478738106,True,False,current raw right-contact scrub approximation
0.09,5.355555556,ForceDomainStribeck,0.07923142778435298,0.06555850495543344,0.1447899327397864,1.0570960502460767,-1.0350992236343783,2.092195273880455,0.31663372224103,-0.13663372224103,0.025292647862571117,-0.025292647862571117,1.0570960502460767,True,2.1689371478738106,1.1689371478738106,True,False,projected-force utilization Stribeck rewrite
0.09,5.355555556,C_combined_slip,0.07923142778435298,0.07128330474529794,0.15051473252965092,1.090645784425347,-1.0686489578136487,2.1592947422389956,0.31663372224103,-0.13663372224103,0.026145601432018648,-0.026145601432018648,1.090645784425347,True,2.1689371478738106,1.1689371478738106,True,False,prior combined-slip surface
0.09,5.355555556,Pade_static_yield_plus_C,0.07923142778435298,-0.027039614562202358,0.05219181322215062,0.5144321302226806,-0.4924353036109823,1.006867433833663,0.31663372224103,-0.13663372224103,0.011496200918429955,-0.011496200918429955,0.5144321302226806,False,2.1689371478738106,1.1689371478738106,True,False,Pade static yield plus rational-gated moving combined-slip residual
0.09,6.0,Baseline,0.0887655,0.0,0.0887655,0.7321019902014082,-0.7101051635897099,1.442207153791118,0.343905,-0.163905,0.016945414485732852,-0.016945414485732852,0.7321019902014082,False,2.429929584553238,1.4299295845532378,True,False,current raw right-contact scrub approximation
