response_lag_samples,gain_ns_per_m,fit_old_rmse_radps,fit_new_rmse_radps,fit_relative_delta_pct,open_floor_new_rmse_radps,all_new_rmse_radps,in_place_new_rmse_radps,moving_new_rmse_radps,validation_new_rmse_radps,validation_relative_delta_pct,competition_new_rmse_radps,competition_relative_delta_pct
1,-5.414378707,0.147584238,0.126049298,-14.591626,0.128778231,0.187564980,0.325077029,0.222195685,0.070258240,1.226807,0.324230109,-10.290215
1,-5.023578498,0.147584238,0.126919603,-14.001925,0.129180110,0.188611109,0.326604171,0.223368375,0.070167875,1.096611,0.326510166,-9.659356
1,-5.000000000,0.147584238,0.126975942,-13.963751,0.129208160,0.188677108,0.326698743,0.223444561,0.070162565,1.088960,0.326649940,-9.620683
1,-4.968249537,0.147584238,0.127052490,-13.911884,0.129246615,0.188766497,0.326826529,0.223548123,0.070155440,1.078694,0.326838552,-9.568497
1,-4.914378707,0.147584238,0.127184158,-13.822668,0.129313647,0.188919512,0.327044483,0.223726382,0.070143418,1.061373,0.327159600,-9.479667
1,-4.523578498,0.147584238,0.128206125,-13.130205,0.129866928,0.190080024,0.328668356,0.225114728,0.070058738,0.939368,0.329527175,-8.824594
1,-4.468249537,0.147584238,0.128360204,-13.025804,0.129954726,0.190251443,0.328904295,0.225324703,0.070047110,0.922614,0.329867800,-8.730348
1,-4.414378707,0.147584238,0.128512438,-12.922654,0.130042453,0.190420026,0.329135445,0.225532315,0.070035874,0.906425,0.330200730,-8.638231
1,-4.023578498,0.147584238,0.129681483,-12.130533,0.130744678,0.191692267,0.330854229,0.227131263,0.069956906,0.792650,0.332653433,-7.959603
1,-4.000000000,0.147584238,0.129755613,-12.080304,0.130790723,0.191771775,0.330960272,0.227232910,0.069952285,0.785992,0.332803504,-7.918081
1,-3.914378707,0.147584238,0.130028208,-11.895600,0.130961420,0.192063101,0.331347578,0.227606933,0.069935641,0.762012,0.333350442,-7.766751
1,-3.523578498,0.147584238,0.131339313,-11.007222,0.131809547,0.193444254,0.333159394,0.229410855,0.069862410,0.656501,0.335885891,-7.065229
1,-3.414378707,0.147584238,0.131724998,-10.745890,0.132066579,0.193845113,0.333678472,0.229942964,0.069842751,0.628177,0.336605689,-6.866071
1,-3.023578498,0.147584238,0.133172802,-9.764888,0.133057041,0.195332224,0.335581393,0.231945747,0.069775279,0.530965,0.339221512,-6.142310
1,-3.000000000,0.147584238,0.133263482,-9.703446,0.133120294,0.195424548,0.335698450,0.232071451,0.069771353,0.525308,0.339381306,-6.098098
1,-2.914378707,0.147584238,0.133595909,-9.478200,0.133353301,0.195762267,0.336125656,0.232532529,0.069757233,0.504964,0.339963439,-5.937030
1,-2.523578498,0.147584238,0.135174802,-8.408375,0.134482078,0.197352276,0.338117716,0.234727670,0.069695542,0.416082,0.342657284,-5.191682
1,-2.023578498,0.147584238,0.137337944,-6.942675,0.136079081,0.199500395,0.340765810,0.237747951,0.069623224,0.311887,0.346190225,-4.214168
1,-2.000000000,0.147584238,0.137443803,-6.870947,0.136158538,0.199604788,0.340893402,0.237896113,0.069619997,0.307238,0.346359177,-4.167422
1,-1.523578498,0.147584238,0.139654739,-5.372863,0.137842073,0.201772494,0.343523089,0.240997629,0.069558348,0.218415,0.349817390,-3.210584
1,-1.000000000,0.147584238,0.142237301,-3.622973,0.139859276,0.204280117,0.346524585,0.244636469,0.069498412,0.132060,0.353713440,-2.132603
1,-0.500000000,0.147584238,0.144845271,-1.855867,0.141942251,0.206793085,0.349497238,0.248327128,0.069448834,0.060628,0.357524507,-1.078136
1,-0.250000000,0.147584238,0.146198832,-0.938722,0.143039008,0.208091575,0.351021682,0.250248532,0.069426855,0.028962,0.359462292,-0.541979
1,-0.100000000,0.147584238,0.147026311,-0.378039,0.143714269,0.208883812,0.351948356,0.251425055,0.069414569,0.011260,0.360635086,-0.217484
1,-0.050000000,0.147584238,0.147304652,-0.189442,0.143942184,0.209150057,0.352259233,0.251821120,0.069410624,0.005576,0.361027687,-0.108857
1,-0.020000000,0.147584238,0.147472255,-0.075878,0.144079607,0.209310321,0.352446234,0.252059687,0.069408292,0.002217,0.361263647,-0.043570
1,0.000000000,0.147584238,0.147584238,0.000000,0.144171501,0.209417378,0.352571099,0.252219117,0.069406753,0.000000,0.361421120,0.000000
1,0.020000000,0.147584238,0.147696420,0.076012,0.144263619,0.209524607,0.352696121,0.252378854,0.069405226,-0.002200,0.361578725,0.043607
1,0.050000000,0.147584238,0.147865062,0.190281,0.144402215,0.209685771,0.352883950,0.252619035,0.069402958,-0.005468,0.361815380,0.109086
1,0.100000000,0.147584238,0.148147118,0.381395,0.144634317,0.209955232,0.353197785,0.253020865,0.069399238,-0.010827,0.362210466,0.218401
1,0.250000000,0.147584238,0.149000601,0.959698,0.145338894,0.210769979,0.354145161,0.254237739,0.069388529,-0.026257,0.363400648,0.547707
1,0.500000000,0.147584238,0.150447047,1.939779,0.146540352,0.212148865,0.355743543,0.256303264,0.069372185,-0.049805,0.365400542,1.101049
1,1.000000000,0.147584238,0.153426765,3.958774,0.149042147,0.214983459,0.359011957,0.260570533,0.069345140,-0.088772,0.369460097,2.224269
2,-14.419852640,0.144705675,0.137258281,-5.146581,0.146836878,0.187391934,0.308300742,0.236025406,0.073371664,6.337299,0.293832877,-18.590984
2,-13.919852640,0.144705675,0.134854505,-6.807729,0.144157008,0.185886407,0.307738135,0.232572486,0.073124886,5.979645,0.294277076,-18.467915
2,-13.419852640,0.144705675,0.132604150,-8.362854,0.141605904,0.184528944,0.307318836,0.229348325,0.072884452,5.631184,0.294874400,-18.302421
2,-12.919852640,0.144705675,0.130515152,-9.806473,0.139190646,0.183322836,0.307043433,0.226362698,0.072650424,5.292008,0.295623921,-18.094760
2,-12.907083492,0.144705675,0.130463986,-9.841832,0.139130806,0.183294044,0.307038288,0.226289659,0.072644532,5.283468,0.295645046,-18.088907
2,-12.419852640,0.144705675,0.128595375,-11.133150,0.136918422,0.182271087,0.306912313,0.223625159,0.072422864,4.962206,0.296524485,-17.845250
2,-12.407083492,0.144705675,0.128548631,-11.165453,0.136862330,0.182246273,0.306910856,0.223558578,0.072417138,4.953907,0.296549450,-17.838334
2,-11.919852640,0.144705675,0.126852501,-12.337577,0.134796466,0.181376382,0.306925661,0.221144921,0.072201834,4.641868,0.297574720,-17.554273
2,-11.907083492,0.144705675,0.126810373,-12.366690,0.134744306,0.181355610,0.306927894,0.221085028,0.072196275,4.633812,0.297603488,-17.546303
2,-11.496619190,0.144705675,0.125520949,-13.257757,0.133123076,0.180743512,0.307049851,0.219253060,0.072019886,4.378172,0.298579512,-17.275887
2,-11.419852640,0.144705675,0.125293913,-13.414651,0.132831980,0.180641054,0.307083458,0.218930729,0.071987393,4.331080,0.298773049,-17.222266
2,-11.407083492,0.144705675,0.125256585,-13.440447,0.132783936,0.180624380,0.307089378,0.218877740,0.071982004,4.323268,0.298805577,-17.213254
2,-10.996619190,0.144705675,0.124123809,-14.223261,0.131297426,0.180144634,0.307329754,0.217270460,0.071811070,4.075535,0.299901818,-16.909530
2,-10.919852640,0.144705675,0.123926565,-14.359568,0.131032047,0.180067056,0.307385482,0.216990728,0.071779601,4.029928,0.300117697,-16.849719
2,-10.907083492,0.144705675,0.123894208,-14.381929,0.130988296,0.180054525,0.307395080,0.216944842,0.071774382,4.022364,0.300153937,-16.839678
2,-10.496619190,0.144705675,0.122923359,-15.052842,0.129642159,0.179708423,0.307753537,0.215568377,0.071608951,3.782605,0.301368798,-16.503090
2,-10.419852640,0.144705675,0.122756847,-15.167911,0.129403533,0.179655935,0.307831308,0.215332329,0.071578516,3.738495,0.301606708,-16.437175
2,-10.407083492,0.144705675,0.122729615,-15.186730,0.129364247,0.179647580,0.307844571,0.215293724,0.071573469,3.731181,0.301646607,-16.426121
2,-10.000000000,0.144705675,0.121931467,-15.738297,0.128173264,0.179437353,0.308316293,0.214162089,0.071414885,3.501346,0.302966994,-16.060296
2,-9.996619190,0.144705675,0.121925410,-15.742482,0.128163877,0.179436064,0.308320607,0.214153499,0.071413587,3.499464,0.302978351,-16.057149
2,-9.919852640,0.144705675,0.121790454,-15.835744,0.127952984,0.179408811,0.308420312,0.213962080,0.071384194,3.456865,0.303237954,-15.985224
2,-9.907083492,0.144705675,0.121768482,-15.850929,0.127918325,0.179404654,0.308437222,0.213930911,0.071379320,3.449802,0.303281456,-15.973171
2,-9.496619190,0.144705675,0.121134968,-16.288724,0.126868767,0.179328304,0.309030175,0.213031550,0.071225033,3.226194,0.304728218,-15.572333
2,-9.419852640,0.144705675,0.121032256,-16.359703,0.126686513,0.179326360,0.309151676,0.212885544,0.071196691,3.185117,0.305009155,-15.494497
2,-9.407083492,0.144705675,0.121015657,-16.371174,0.126656630,0.179326414,0.309172210,0.212861939,0.071191992,3.178307,0.305056200,-15.481463
2,-8.996619190,0.144705675,0.120556112,-16.688746,0.125762488,0.179385440,0.309881263,0.212207175,0.071043344,2.962872,0.306615996,-15.049307
2,-8.919852640,0.144705675,0.120486184,-16.737071,0.125609687,0.179408811,0.310024393,0.212107194,0.071016060,2.923330,0.306917885,-14.965666
2,-8.907083492,0.144705675,0.120475044,-16.744769,0.125584715,0.179413075,0.310048522,0.212091253,0.071011537,2.916775,0.306968410,-14.951668
2,-8.496619190,0.144705675,0.120191901,-16.940437,0.124850059,0.179607315,0.310872708,0.211683850,0.070868572,2.709576,0.308639154,-14.488773
2,-8.419852640,0.144705675,0.120155130,-16.965848,0.124727420,0.179655935,0.311037273,0.211630321,0.070842354,2.671579,0.308961598,-14.399437
2,-8.407083492,0.144705675,0.120149509,-16.969733,0.124707475,0.179664398,0.311064964,0.211622111,0.070838009,2.665282,0.309015535,-14.384494
2,-8.000000000,0.144705675,0.120044557,-17.042261,0.124139913,0.179990160,0.311995064,0.211464278,0.070701880,2.467989,0.310780033,-13.895624
2,-7.996619190,0.144705675,0.120044289,-17.042446,0.124135756,0.179993319,0.312003171,0.211463812,0.070700768,2.466379,0.310795050,-13.891463
2,-7.919852640,0.144705675,0.120040872,-17.044807,0.124043862,0.180067056,0.312188952,0.211456963,0.070675625,2.429939,0.311137632,-13.796548
2,-7.907083492,0.144705675,0.120040801,-17.044856,0.124029038,0.180079694,0.312220168,0.211456520,0.070671459,2.423901,0.311194913,-13.780678
2,-7.496619190,0.144705675,0.120114073,-16.994221,0.123623013,0.180542400,0.313271149,0.211548006,0.070539983,2.233353,0.313080940,-13.258137
2,-7.419852640,0.144705675,0.120144030,-16.973519,0.123562311,0.180641054,0.313477899,0.211587867,0.070515922,2.198481,0.313443232,-13.157761
