candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_2_stribeck,all,1126221,14624352.6052,5298003137.47,68.5873928945,3.60351649438,1068933,57288,0.0508674585184,0.101734917037,1126221,0,6412076.06957,2920006768.83,52.2656898163,2.44919909671,4.11903152779,658
candidate_2_stribeck,held_out,96000,575919.411738,44751014.8408,21.5906554924,2.44931838252,93603,2397,0.02496875,0.0499375,96000,0,295072.444888,2189953.21198,4.83696042445,1.7754949585,3.43186193539,128
candidate_2_stribeck,train,728817,7410635.55504,2418072449.86,57.600387803,3.18873538262,698070,30747,0.0421875450216,0.0843750900432,728817,0,3592074.88836,1446821539.33,45.5258429264,2.26841862282,3.73172387726,386
candidate_2_stribeck,validation,301404,6637797.63847,2835179672.77,96.9875050351,4.69285891967,277260,24144,0.0801051080941,0.160210216188,301404,0,2524928.73632,1470995276.29,72.8386737605,3.01773397996,5.09623565475,144
