candidate_id,trial_id,train_score,validation_score,is_nominal,is_fixed,parameter_json
baseline/current_holdover,baseline/current_holdover:fixed,1156756.54347,1080387.55861,true,true,"{""combined_slip_envelope_exponent"": 2.0, ""lateral_slip_gain_n_per_mps"": 16.0, ""longitudinal_slip_gain_n_per_mps"": 16.0, ""low_speed_blend_mps"": 0.07, ""peak_friction_coefficient_at_80pct_fan"": 1.65}"
candidate_2_stribeck,candidate_2_stribeck:trial_005,100.519562378,163.678851654,false,false,"{""dynamic_to_static_grip_ratio"": 0.6645852881712238, ""low_speed_blend_mps"": 0.04829220755526861, ""peak_friction_coefficient_at_80pct_fan"": 2.2451401539698783, ""stribeck_velocity_mps"": 0.008064682997779522, ""viscous_slip_damping_n_per_mps"": 7.438456088059534}"
