run_id,present,dataset_split,recommendation,family,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,rmse_improvement_pct,mae_improvement_pct,median_predicted_opposing_scrub_nm,median_residual_opposes_yaw_before_nm,median_residual_opposes_yaw_after_nm
2026-05-04_20-35-47,True,open_floor_fit_downweighted,fit_downweighted,open_floor,3456,1,0.035845955637305665,0.02095614161732105,0.028876796463541667,0.014045788555314851,0.025485003,0.009211103984198221,0.0093600005,0.0001843534003162263,41.5383374644599,51.35960260325854,0.00818866856210787,0.014226537000000001,-0.005620058404447504
2026-05-04_16-57-53,True,open_floor_validation_only,validation_only,open_floor,1761,1,0.023277853453219116,0.015366476488899375,0.017940518580919933,0.011610142523201297,0.013238941,0.008911036,-0.000686103,-0.0008574156611029088,33.98671179118395,35.28535716047309,7.484753531312722e-18,0.004123257,-0.0027924450000000227
2026-04-22_12-10-34,True,open_floor_fit_downweighted,fit_downweighted,open_floor,2187,1,0.016217132966177106,0.01348701867968651,0.013081637973022406,0.01120319365916026,0.011327229,0.010156919,-0.003115615,-0.001560753,16.834753049041385,14.359396871675902,2.6442774762769377e-06,0.003561073,0.0011706581908692657
2026-04-22_01-06-32,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,1031,1,0.04497527944035794,0.033937937440801695,0.033356145290009694,0.019709831843377164,0.026813516,0.0108717897605188,0.009991152,0.002406666,24.540908109738254,40.91094258040559,0.01691930303060122,0.021702158,-0.001900812570691272
2026-04-21_05-32-06,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,8880,1,0.04258417382836224,0.027283610538090263,0.0365598928268018,0.02086350082969372,0.034704941,0.015923123514406223,0.0121550075,0.004821464133483294,35.93016352023572,42.93336436041509,0.005985722450300019,0.0153169765,-0.008945109036679999
2026-04-21_00-16-10,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,3757,1,0.039823975586254654,0.03430247806398148,0.02832533189938781,0.024076463171352945,0.019252263,0.016192425,0.008941154,0.006756876477320389,13.864757199627592,15.000243397418743,0.0,-0.0029261,-0.007433765
2026-04-20_12-10-58,True,primary_open_floor_fit_authoritative,fit_authoritative,open_floor,2925,1,0.04035482301988178,0.0356483649477145,0.027066004325470086,0.024020525165597564,0.015359407,0.014192619,0.003674954,0.003255061,11.662690404684794,11.252045640909826,0.0,-0.001905674,-0.005497549806875029
2026-04-20_08-38-39,True,open_floor_fit_downweighted,fit_downweighted,open_floor,7284,1,0.05622535775152191,0.056141320109295866,0.04229161872130697,0.042177818248771426,0.036814327499999994,0.03685258644364515,0.0001673695,8.683594743051493e-05,0.1494657314541863,0.26908516622516687,0.0,-0.013760560500000001,-0.034789138
diag003,True,diag_validation_only,validation_only,competition_diag,5580,1,0.08523812922205401,0.08503230164347471,0.07495094215232975,0.0744768227142506,0.085086003,0.0847437075,-0.0124400895,-0.010654401,0.24147359926576922,0.6325730197167562,0.0,-0.0847313015,-0.0847437075
