group,count,run_count,baseline_rmse_nm,corrected_rmse_nm,baseline_mae_nm,corrected_mae_nm,baseline_median_abs_nm,corrected_median_abs_nm,baseline_signed_median_nm,corrected_signed_median_nm,run_balanced_corrected_rmse_nm,median_support_nm,rmse_improvement_pct
primary_open_floor_fit_authoritative,47317,15,0.036866176895009706,0.03655559987513735,0.025480195736437217,0.025187313045363233,0.016044602,0.01593516622184686,0.001648731,0.001749062346496556,0.036096645037806234,0.0002836211095060024,0.8424443379546459
open_floor_fit_downweighted,31165,9,0.043194073119807955,0.04385484164714929,0.027849684910123535,0.027974074379902802,0.013314394,0.013056128338784065,0.000637863,0.0006840069072259041,0.041891922755259305,0.0004170071981843618,-1.5297666545790998
open_floor_validation_only,14542,9,0.01693070910006944,0.01921332990357416,0.010368821404827396,0.011334759436904117,0.005201232,0.005365919267931608,-0.000858939,-0.000520613540825035,0.017939129088204563,0.0003472157706786194,-13.482133500807466
diag_validation_only,11108,3,0.0846209251204878,0.09490867590719206,0.0738060716588945,0.08254353754775312,0.082360023,0.08964080586107344,-0.006359523000000001,-0.006867897972624033,0.0945886008779252,0.005457247955678308,-12.157454875441275
aux_downweighted_validation,14448,13,0.05126637392308135,0.054614625760143844,0.03305637759772979,0.035656461982812485,0.016359514999999998,0.017931855297800264,-0.0012553224999999999,-0.0013860317264160309,0.060903627055955874,0.0006384547415232867,-6.53108769129277
validation_non_authoritative,71263,34,0.05023383204822011,0.05408506723640499,0.032501511564374225,0.03464210428397972,0.014290832,0.014618317336900184,-0.000435785,-0.0003473916321963614,0.05251106141195275,0.0006561228864662603,-7.666616364222493
