candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,229.261805798,108.927550517,0.297830853058,0.432082493969,229.261805798,108.927550517,0.297830853058,0.432082493969,0.542229050936,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,221.379851129,112.516330657,0.301838268967,0.423385096792,221.379851129,112.516330657,0.301838268967,0.423385096792,0.530250198772,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,223.197145933,104.556665263,0.291201979863,0.425463962135,223.197145933,104.556665263,0.291201979863,0.425463962135,0.534528458592,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,213.017005407,102.64815008,0.289354558326,0.416832816102,213.017005407,102.64815008,0.289354558326,0.416832816102,0.524637455426,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,241.446650272,126.26461751,0.320266716516,0.442875408386,241.446650272,126.26461751,0.320266716516,0.442875408386,0.559254620212,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,241.06698453,125.433084589,0.319730281336,0.443247797568,241.06698453,125.433084589,0.319730281336,0.443247797568,0.558200808964,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,292.486410123,189.290050026,0.392134331443,0.487442979334,292.486410123,189.290050026,0.392134331443,0.487442979334,0.61216987137,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,314.560665223,237.9796787,0.439327509662,0.505092208282,314.560665223,237.9796787,0.439327509662,0.505092208282,0.636578674901,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,305.640897147,200.675182367,0.403427310407,0.497879442528,305.640897147,200.675182367,0.403427310407,0.497879442528,0.627883282404,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,291.604587093,196.548281868,0.399419507629,0.4865100564,291.604587093,196.548281868,0.399419507629,0.4865100564,0.616471404314,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,344.723267901,283.380222446,0.479405740588,0.528754115598,344.723267901,283.380222446,0.479405740588,0.528754115598,0.667865467376,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,371.778882973,303.38590243,0.496039384432,0.549111856067,371.778882973,303.38590243,0.496039384432,0.549111856067,0.690509442694,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,334.278322205,251.854015043,0.452871776695,0.521740948585,334.278322205,251.854015043,0.452871776695,0.521740948585,0.663968187957,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1236,0,0,0,1236,0,335.866658351,261.640285688,0.460090294437,0.521283779339,335.866658351,261.640285688,0.460090294437,0.521283779339,0.664640959746,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1233,0,0,0,1233,0,365.246012481,313.362156782,0.504129063392,0.544265997895,365.246012481,313.362156782,0.504129063392,0.544265997895,0.690165610526,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1229,0,0,0,1229,0,367.632024068,320.739788274,0.510858328018,0.54692871601,367.632024068,320.739788274,0.510858328018,0.54692871601,0.700849743404,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6236,0,0,0,6236,0,3597.20711397,7593.66233083,1.10350063503,0.759503305881,3597.20711397,7593.66233083,1.10350063503,0.759503305881,0.980912204829,25
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6230,0,0,0,6230,0,3273.323756,6036.70006535,0.984364121233,0.72485386317,3273.323756,6036.70006535,0.984364121233,0.72485386317,0.923774507712,25
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0",5000,5000,0,0,0,5000,0,4632.40885497,11936.8286318,1.5451102635,0.962539230886,4632.40885497,11936.8286318,1.5451102635,0.962539230886,1.22945954893,20
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0",5000,5000,0,0,0,5000,0,4396.40230557,10861.2345012,1.47385443658,0.937699558022,4396.40230557,10861.2345012,1.47385443658,0.937699558022,1.18960489941,20
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0",5000,4988,12,0.0024,0.0048,5000,0,6972.77068596,47622.0748272,3.08616509044,1.18091241724,6552.71453398,32685.012158,2.55982987348,1.14616568465,1.5676556346,20
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0",5000,5000,0,0,0,5000,0,6178.62480881,21092.766347,2.05391169952,1.11163166641,6178.62480881,21092.766347,2.05391169952,1.11163166641,1.43199879072,20
candidate_2_stribeck,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,530.789686848,323.986646156,0.513646545538,0.657448977998,530.789686848,323.986646156,0.513646545538,0.657448977998,0.671774401119,5
