stage,iteration,best_score,population_median_score,speed_gate_v0_mps,yaw_activation_mps,stribeck_speed_mps,sliding_ratio,beta_floor_mps,beta_abs_denominator,beta_quad_denominator,static_peak_nm,high_front_mu_per_beta,high_rear_mu_per_beta,simplex_score_span
differential_evolution,52,0.028999702749710664,0.028999707530959092,0.02,0.04177370380081757,0.043941059362599046,0.0,0.12641954152402962,4.304065659351231,0.0,0.24999977130534087,0.0,0.0,
differential_evolution,53,0.028999702749710664,0.028999706489145148,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,54,0.028999702749710664,0.028999705715804423,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,55,0.028999702749710664,0.028999705668116306,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,56,0.028999702749710664,0.02899970527773589,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,57,0.028999702749710664,0.028999704854434684,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,58,0.028999702749710664,0.028999704635845062,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,59,0.028999702749710664,0.028999704224886805,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,60,0.028999702749710664,0.02899970382466291,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,61,0.028999702749710664,0.0289997035868197,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,62,0.028999702749710664,0.028999703455623818,0.02,0.04177370380081757,0.043941059362599046,0.0,0.029206154558149178,1.3904068376306735,0.986900600244605,0.24999977130534087,0.0,0.0,
differential_evolution,63,0.028999702711816545,0.02899970342370984,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,
nelder_mead,0,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,0.0001774605138814625
nelder_mead,1,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,5.160940594305802e-05
nelder_mead,2,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,3.6881258648382986e-05
nelder_mead,3,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,2.295099616469315e-05
nelder_mead,4,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,2.2237921105262848e-05
nelder_mead,5,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,1.695078993482757e-05
nelder_mead,6,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,1.20758523464784e-05
nelder_mead,7,0.031630255630675244,,0.02,0.041785000598743106,0.04395249807648747,0.0,0.047266765885018505,1.927917357937441,2.2147498193681012,0.24999629310679777,0.0,0.0,9.371041625717835e-06
nelder_mead,8,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,9.642687963128116e-06
nelder_mead,9,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,8.377167140465047e-06
nelder_mead,10,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,8.031988580854688e-06
nelder_mead,11,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,5.9546081577765975e-06
nelder_mead,12,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,5.050661997234307e-06
nelder_mead,13,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.816938369893442e-06
nelder_mead,14,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,3.7146450632685735e-06
nelder_mead,15,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,3.1432766479724816e-06
nelder_mead,16,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,2.951282088270446e-06
nelder_mead,17,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,2.350760830369114e-06
nelder_mead,18,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,2.0030738902693246e-06
nelder_mead,19,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,1.8524980775549982e-06
nelder_mead,20,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,1.518389531711406e-06
nelder_mead,21,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,1.3089081882383669e-06
nelder_mead,22,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,1.1987565409141143e-06
nelder_mead,23,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,1.0095190845077484e-06
nelder_mead,24,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,8.832924797488872e-07
nelder_mead,25,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,8.069042057717857e-07
nelder_mead,26,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,6.980647514684413e-07
nelder_mead,27,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,6.217609600858709e-07
nelder_mead,28,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,5.70727003150473e-07
nelder_mead,29,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,5.073109719255786e-07
nelder_mead,30,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.610206314481502e-07
nelder_mead,31,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.301406710746636e-07
nelder_mead,32,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.301406710746636e-07
nelder_mead,33,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.301406710746636e-07
nelder_mead,34,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.301406710746636e-07
nelder_mead,35,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,4.2779162888473277e-07
nelder_mead,36,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,3.904427777340347e-07
nelder_mead,37,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,3.622759570734435e-07
nelder_mead,38,0.03162982549000417,,0.020053213827358224,0.040374059341465394,0.04295489973603116,0.0010025607128502788,0.052023997186481215,2.0484959926428834,2.335328454073545,0.24780936387601776,0.0,0.0,3.106444303110911e-07
nelder_mead,39,0.03162966681162083,,0.020019341043352536,0.04123254165436946,0.043439696647579726,0.00034886867988429525,0.042310529577038035,2.5245914691477744,2.1465176658175196,0.24983878292692976,0.0,0.0,4.690591610054251e-07
nelder_mead,40,0.03162966681162083,,0.020019341043352536,0.04123254165436946,0.043439696647579726,0.00034886867988429525,0.042310529577038035,2.5245914691477744,2.1465176658175196,0.24983878292692976,0.0,0.0,3.5751229265912343e-07
nelder_mead,41,0.03162966681162083,,0.020019341043352536,0.04123254165436946,0.043439696647579726,0.00034886867988429525,0.042310529577038035,2.5245914691477744,2.1465176658175196,0.24983878292692976,0.0,0.0,3.3425412483689687e-07
nelder_mead,42,0.03162966681162083,,0.020019341043352536,0.04123254165436946,0.043439696647579726,0.00034886867988429525,0.042310529577038035,2.5245914691477744,2.1465176658175196,0.24983878292692976,0.0,0.0,3.258073319120647e-07
nelder_mead,43,0.03162966681162083,,0.020019341043352536,0.04123254165436946,0.043439696647579726,0.00034886867988429525,0.042310529577038035,2.5245914691477744,2.1465176658175196,0.24983878292692976,0.0,0.0,3.1282731288023724e-07
nelder_mead,44,0.03162966681162083,,0.020019341043352536,0.04123254165436946,0.043439696647579726,0.00034886867988429525,0.042310529577038035,2.5245914691477744,2.1465176658175196,0.24983878292692976,0.0,0.0,2.987269924412117e-07
nelder_mead,45,0.031629471066698896,,0.0200366062407479,0.04076019885380888,0.04302552931683165,0.0006606298166085334,0.04704476978501181,2.3326985221313654,2.1561385157537667,0.24960923373010652,0.0,0.0,4.7180565723031753e-07
nelder_mead,46,0.031629471066698896,,0.0200366062407479,0.04076019885380888,0.04302552931683165,0.0006606298166085334,0.04704476978501181,2.3326985221313654,2.1561385157537667,0.24960923373010652,0.0,0.0,3.5442330527379884e-07
nelder_mead,47,0.031629471066698896,,0.0200366062407479,0.04076019885380888,0.04302552931683165,0.0006606298166085334,0.04704476978501181,2.3326985221313654,2.1561385157537667,0.24960923373010652,0.0,0.0,3.209535026360566e-07
nelder_mead,48,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,3.788225076753471e-07
nelder_mead,49,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,3.3295559230539507e-07
nelder_mead,50,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,2.8878522423392283e-07
nelder_mead,51,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,2.635463831127116e-07
nelder_mead,52,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,2.58038297833163e-07
nelder_mead,53,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,2.4801311825084493e-07
nelder_mead,54,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,1.9462444841161775e-07
nelder_mead,55,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,1.6962128689818057e-07
nelder_mead,56,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,1.6354207420937739e-07
nelder_mead,57,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,1.4015200099776193e-07
nelder_mead,58,0.031629408773322994,,0.02003296467750082,0.040838086544638254,0.04304658605727938,0.0005949392401794181,0.04454742805392263,2.4338532837724367,2.096499138293564,0.2499322226502123,0.0,0.0,1.3101092891099064e-07
nelder_mead,59,0.03162939264121405,,0.02003488009302831,0.04078867409204081,0.04299745701134002,0.0006230344330879633,0.0455133701004728,2.507582440179397,2.0985363679843525,0.24994691102436437,0.0,0.0,1.3666947037277444e-07
nelder_mead,60,0.03162939264121405,,0.02003488009302831,0.04078867409204081,0.04299745701134002,0.0006230344330879633,0.0455133701004728,2.507582440179397,2.0985363679843525,0.24994691102436437,0.0,0.0,1.3179204235574948e-07
nelder_mead,61,0.03162939264121405,,0.02003488009302831,0.04078867409204081,0.04299745701134002,0.0006230344330879633,0.0455133701004728,2.507582440179397,2.0985363679843525,0.24994691102436437,0.0,0.0,9.599971204088398e-08
nelder_mead,62,0.03162939264121405,,0.02003488009302831,0.04078867409204081,0.04299745701134002,0.0006230344330879633,0.0455133701004728,2.507582440179397,2.0985363679843525,0.24994691102436437,0.0,0.0,9.431010308119658e-08
nelder_mead,63,0.03162937438485496,,0.020039882682603614,0.040649736571211334,0.04287060191346426,0.0007165499258801263,0.0478549725605964,2.4798408226557482,2.1095121169041997,0.2499191704370585,0.0,0.0,1.0746456453880615e-07
nelder_mead,64,0.03162937438485496,,0.020039882682603614,0.040649736571211334,0.04287060191346426,0.0007165499258801263,0.0478549725605964,2.4798408226557482,2.1095121169041997,0.2499191704370585,0.0,0.0,9.668184393352153e-08
nelder_mead,65,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,1.206531439965075e-07
nelder_mead,66,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,9.548693010591469e-08
nelder_mead,67,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,7.82893518069816e-08
nelder_mead,68,0.031629346785064495,,0.02004391695553155,0.04052681147757315,0.04274254293647356,0.000791300988784297,0.04718976526496918,2.6290456725018876,2.0972001550195585,0.2499972156753951,0.0,0.0,7.514643176470548e-08
