candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_2_stribeck,all,1126221,15369707.1825,5718554227.11,71.2576197466,3.69420495275,1070980,55241,0.0490498756461,0.0980997512922,1126221,0,7119624.08307,3291642736.28,55.4390354679,2.5783261383,4.28427125035,658
candidate_2_stribeck,held_out,96000,629398.980048,47145341.4472,22.1607153933,2.56051545113,93424,2576,0.0268333333333,0.0536666666667,96000,0,337867.944001,2957977.41219,5.62688705211,1.90170989212,3.65295930793,128
candidate_2_stribeck,train,728817,7760232.22695,2627101280.51,60.0384070514,3.26308293341,699806,29011,0.0398056027782,0.0796112055564,728817,0,3953780.32151,1636272290.71,48.3547293831,2.3769357186,3.90330692267,386
candidate_2_stribeck,validation,301404,6980075.9755,3044307605.15,100.500855927,4.81233186311,277750,23654,0.0784793831535,0.156958766307,301404,0,2827975.81756,1652412468.16,77.1315746849,3.19088249805,5.24341333426,144
