vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,required_applied_bank_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,left_launch_torque_nm,right_launch_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.03,4.711111111,B_stribeck,0.06969735555391174,0.0641310045099693,0.13382836006388105,0.019939453186099604,0.982191673848448,-0.974859398311215,1.957051072159663,0.22936244443974252,-0.16936244443974252,0.023659453186099605,-0.023659453186099605,0.0,0.0,0.982191673848448,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.03,5.355555556,B_stribeck,0.07923142778435298,0.063882278745613,0.14311370652996597,0.02132290233760112,1.0399403842274217,-1.032608108690189,2.072548492917611,0.25663372224103,-0.19663372224102998,0.02504290233760112,-0.02504290233760112,0.0,0.0,1.0399403842274217,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.03,6.0,B_stribeck,0.0887655,0.0636142830198026,0.1523797830198026,0.02270348040266687,1.097576164436939,-1.0902438888997064,2.1878200533366456,0.28390499999999996,-0.223905,0.02642348040266687,-0.02642348040266687,0.0,0.0,1.097576164436939,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.06,0.2,B_stribeck,0.00295885,0.0006952801126893958,0.003654130112689396,0.0005444388340640784,0.19965335515654659,0.1547553198097954,0.044898035346751186,0.0684635,0.0515365,0.004264438834064079,0.0031755611659359216,2.6361149787186453e-84,5.095857626176548e-49,0.19965335515654659,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.06,0.844444444,B_stribeck,0.012492922215646997,0.0635360144337814,0.07602893664942839,0.011327759096701032,0.6271328321209186,-0.3198263000280535,0.9469591321489721,0.09573477775896999,0.024265222241029998,0.015047759096701033,-0.0076077590971163015,4.2847828564150634e-162,4.152694935287813e-13,0.6271328321209186,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.06,1.488888889,B_stribeck,0.022026994446088247,0.06389530377213319,0.08592229821822144,0.01280179808036595,0.6884447666861697,-0.8663717022037737,1.5548164688899435,0.1230060555602575,-0.0030060555602575006,0.01652179808036595,-0.021418158661231923,1.0076825369264343e-265,0.004896360580865975,0.8663717022037737,False,0.6029825265822837,0.0,False,True,request-activated Stribeck scrub
0.06,2.133333333,B_stribeck,0.03156106666173525,0.06392293768970327,0.09548400435143851,0.01422642281410338,0.7478130609249958,-0.7331485098505302,1.480961570775526,0.1502773333192275,-0.030277333319227495,0.01794642281410338,-0.01794642281410338,0.0,8.353093612527587e-19,0.7478130609249958,False,0.8639749632617107,0.0,False,False,request-activated Stribeck scrub
0.06,2.777777778,B_stribeck,0.041095138892176496,0.06383331817641999,0.10492845706859649,0.015633577640869638,0.8064942008431151,-0.7918296497686496,1.5983238506117647,0.177548611120515,-0.057548611120515,0.01935357764086964,-0.01935357764086964,0.0,2.0618252134423866e-60,0.8064942008431151,False,1.124967400346126,0.12496740034612608,True,False,request-activated Stribeck scrub
0.06,3.422222222,B_stribeck,0.050629211107823494,0.06369296481469303,0.11432217592251652,0.01703317349067092,0.8648780189827259,-0.8502134679082604,1.7150914868909863,0.204819888879485,-0.084819888879485,0.02075317349067092,-0.02075317349067092,0.0,7.363546182171191e-128,0.8648780189827259,False,1.385959837025553,0.38595983702555303,True,False,request-activated Stribeck scrub
0.06,4.066666667,B_stribeck,0.060163283338264734,0.0635218239877758,0.12368510732604053,0.01842818223408012,0.9230814097213527,-0.9084168586468871,1.83149826836824,0.23209116668077248,-0.11209116668077249,0.022148182234080122,-0.022148182234080122,0.0,3.8049823407495283e-221,0.9230814097213527,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
0.06,4.711111111,B_stribeck,0.06969735555391174,0.0633265432927435,0.13302389884665522,0.019819594310348226,0.9811433305895806,-0.966478779515115,1.9476221101046955,0.25936244443974255,-0.13936244443974252,0.023539594310348227,-0.023539594310348227,0.0,0.0,0.9811433305895806,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.06,5.355555556,B_stribeck,0.07923142778435298,0.06311053347161918,0.14234196125597215,0.021207917899660998,1.0390837701537048,-1.0244192190792394,2.063502989232944,0.28663372224103,-0.16663372224102999,0.024927917899661,-0.024927917899661,0.0,0.0,1.0390837701537048,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.06,6.0,B_stribeck,0.0887655,0.06287651354845626,0.15164201354845624,0.022593558112436143,1.0969186628543464,-1.082254111779881,2.1791727746342273,0.313905,-0.193905,0.026313558112436145,-0.026313558112436145,0.0,0.0,1.0969186628543464,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.09,0.2,B_stribeck,0.00295885,0.0006732012993788867,0.0036320512993788866,0.0005411492513164501,0.2031901017945119,0.15855084870906283,0.04463925308544908,0.0984635,0.0815365,0.00426114925131645,0.00317885074868355,2.6692814725875355e-171,2.268682794016877e-118,0.2031901017945119,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.09,0.844444444,B_stribeck,0.012492922215646997,0.06216643664932064,0.07465935886496763,0.01112370195884967,0.6227726681334732,-0.3081338604870412,0.9309065286205145,0.12573477775897,0.054265222241029996,0.01484370195884967,-0.007403701958849669,1.6305036393181772e-277,4.919529716047436e-54,0.6227726681334732,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.09,1.488888889,B_stribeck,0.022026994446088247,0.06260230310218737,0.08462929754827561,0.012609150376129917,0.6845333767922288,-0.36989456914585755,1.0544279459380863,0.15300605556025748,0.026993944439742498,0.016329150376129916,-0.00888915037613146,0.0,1.5434908719799308e-15,0.6845333767922288,False,0.6029825265822837,0.0,False,False,request-activated Stribeck scrub
0.09,2.133333333,B_stribeck,0.03156106666173525,0.06266767308283318,0.09422873974456843,0.014039397509056629,0.7441228202295656,-0.9977257199941175,1.7418485402236832,0.1802773333192275,-0.00027733331922749627,0.01775939750905663,-0.024766122781313214,0.0,0.007006725272256584,0.9977257199941175,False,0.8639749632617107,0.0,False,True,request-activated Stribeck scrub
0.09,2.777777778,B_stribeck,0.041095138892176496,0.06260723073794697,0.10370236963012347,0.015450899521898232,0.8029749506241654,-0.7809781240124852,1.5839530746366506,0.20754861112051498,-0.027548611120515,0.01917089952189823,-0.019170899521898693,0.0,4.602106870449292e-16,0.8029749506241654,False,1.124967400346126,0.12496740034612608,True,False,request-activated Stribeck scrub
0.09,3.422222222,B_stribeck,0.050629211107823494,0.06249686569278113,0.11312607680060463,0.016854963412957103,0.861534512909605,-0.8395376862979068,1.7010721992075117,0.234819888879485,-0.054819888879484996,0.020574963412957104,-0.020574963412957104,0.0,4.37349804615835e-55,0.861534512909605,False,1.385959837025553,0.38595983702555303,True,False,request-activated Stribeck scrub
