candidate_id,split,count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_3_load_sensitive,all,1911500,78889710.522,210335592808,331.718149311,6.42425882904,1836853,74647,0.0390515302119,0.0781030604238,1911500,0,53753638.7404,191068831967,322.520796305,5.40961967749,6.56375252725,661
candidate_3_load_sensitive,held_out,160000,1261838.35975,803108304.308,70.8479138855,2.8082894702,158758,1242,0.0077625,0.015525,160000,0,339810.598258,2762929.82725,4.17173888856,1.46302130448,3.64213130271,128
candidate_3_load_sensitive,train,1249160,52750531.4514,176235889837,375.610862456,6.49836925056,1204587,44573,0.0356823785584,0.0713647571168,1249160,0,38836934.6225,166250315101,371.502852377,5.67810456528,6.59722834998,389
candidate_3_load_sensitive,validation,502340,24877340.7109,33296594667.3,257.454821211,7.03725189143,473508,28832,0.0573953895768,0.114790779154,502340,0,14576893.5196,24815753936.3,228.928612796,5.54841363412,7.17527027894,144
