phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,right_accel_residual_tail,9301,9296,1.75225621868,1.73205080757,1.75225621868,0,false,5,0.000537576604666
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,yaw_rate_residual_tail,9301,9301,43.5094888328,1.73205080757,43.5094888328,0,false,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,forward_accel_residual_tail,24211,7008,4.67130544455,1.73205080757,4.67130544455,0,false,17203,0.710544793689
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,right_accel_residual_tail,24211,24042,2.4621133336,1.73205080757,2.4621133336,0,false,169,0.00698029821156
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,yaw_rate_residual_tail,24211,24211,440.220942039,1.73205080757,440.220942039,0,false,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,forward_accel_residual_tail,30502,30502,0.0471081544255,1.73205080757,1.73205080757,1.68494265314,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,right_accel_residual_tail,30502,30502,0.0217318612442,1.73205080757,1.73205080757,1.71031894632,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,yaw_rate_residual_tail,30502,30502,0.437583084645,1.73205080757,1.73205080757,1.29446772292,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,forward_accel_residual_tail,42559,4411,8.60729627584,1.73205080757,8.60729627584,0,false,38148,0.896355647454
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,right_accel_residual_tail,42559,4269,8.67612308941,1.73205080757,8.67612308941,0,false,38290,0.899692192016
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,yaw_rate_residual_tail,42559,42559,64143292.2658,1.73205080757,64143292.2658,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,launch,forward_accel_residual_tail,13565,12938,4.75487283487,1.73205080757,4.75487283487,0,false,627,0.0462218945816
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,launch,right_accel_residual_tail,13565,13295,3.67151146943,1.73205080757,3.67151146943,0,false,270,0.0199041651309
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,launch,yaw_rate_residual_tail,13565,13565,16.343075832,1.73205080757,16.343075832,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,static,forward_accel_residual_tail,15503,15503,0.0721984421077,1.73205080757,1.73205080757,1.65985236546,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,static,right_accel_residual_tail,15503,15503,0.0200962725518,1.73205080757,1.73205080757,1.71195453502,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,yaw_launch,forward_accel_residual_tail,171183,170574,1.49034679245,1.73205080757,1.73205080757,0.241704015118,false,609,0.00355759625664
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,yaw_launch,right_accel_residual_tail,171183,170536,1.14686408736,1.73205080757,1.73205080757,0.585186720213,true,647,0.00377958091633
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,held_out,yaw_launch,yaw_rate_residual_tail,171183,171183,54.8381094186,1.73205080757,54.8381094186,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.60020107728e-05,1.73205080757,1.73205080757,1.73203480556,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_10_STATIC,right_accel_residual_tail,15001,15001,1.76976842288e-05,1.73205080757,1.73205080757,1.73203310988,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_10_STATIC,yaw_rate_residual_tail,15001,15001,0.0159791107103,1.73205080757,1.73205080757,1.71607169686,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_20_LAUNCH,forward_accel_residual_tail,34859,33530,4.1438514337,1.73205080757,4.1438514337,0,false,1329,0.0381250179294
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_20_LAUNCH,right_accel_residual_tail,34859,34473,3.18329379722,1.73205080757,3.18329379722,0,false,386,0.0110731805273
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,34859,34859,11.2899421763,1.73205080757,11.2899421763,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,198756,170070,6.70145369315,1.73205080757,6.70145369315,0,false,28686,0.144327718409
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_30_STRAIGHT,right_accel_residual_tail,198756,184044,5.49234098224,1.73205080757,5.49234098224,0,false,14712,0.0740204069311
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,198756,198756,761.485725644,1.73205080757,761.485725644,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_40_YAW,forward_accel_residual_tail,84916,44485,8.39074139734,1.73205080757,8.39074139734,0,false,40431,0.476129351359
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_40_YAW,right_accel_residual_tail,84916,49325,7.56678132867,1.73205080757,7.56678132867,0,false,35591,0.419131847944
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,SEC_40_YAW,yaw_rate_residual_tail,84916,84916,92844.2124757,1.73205080757,92844.2124757,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,launch,forward_accel_residual_tail,9301,8705,4.97214404815,1.73205080757,4.97214404815,0,false,596,0.0640791312762
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,launch,right_accel_residual_tail,9301,9054,3.92085181449,1.73205080757,3.92085181449,0,false,247,0.0265562842705
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,launch,yaw_rate_residual_tail,9301,9301,14.7525669377,1.73205080757,14.7525669377,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,mixed_launch,forward_accel_residual_tail,24211,21911,5.70863125195,1.73205080757,5.70863125195,0,false,2300,0.0949981413407
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,mixed_launch,right_accel_residual_tail,24211,22988,4.80127314535,1.73205080757,4.80127314535,0,false,1223,0.0505142290694
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,mixed_launch,yaw_rate_residual_tail,24211,24211,50.6010916943,1.73205080757,50.6010916943,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,static,forward_accel_residual_tail,30502,30502,0.0471081544255,1.73205080757,1.73205080757,1.68494265314,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,static,right_accel_residual_tail,30502,30502,0.0217318612442,1.73205080757,1.73205080757,1.71031894632,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,static,yaw_rate_residual_tail,30502,30502,0.437583084645,1.73205080757,1.73205080757,1.29446772292,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,yaw_launch,forward_accel_residual_tail,42559,33814,5.05701801409,1.73205080757,5.05701801409,0,false,8745,0.205479452055
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,yaw_launch,right_accel_residual_tail,42559,36202,5.11166377653,1.73205080757,5.11166377653,0,false,6357,0.149369111116
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_050,validation,yaw_launch,yaw_rate_residual_tail,42559,42559,12019.6014388,1.73205080757,12019.6014388,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,launch,forward_accel_residual_tail,13565,13529,2.46080865007,1.73205080757,2.46080865007,0,false,36,0.00265388868411
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,launch,right_accel_residual_tail,13565,13565,1.03613858251,1.73205080757,1.73205080757,0.695912225057,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,launch,yaw_rate_residual_tail,13565,13565,12.8695747648,1.73205080757,12.8695747648,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,static,forward_accel_residual_tail,15503,15503,0.0721984421077,1.73205080757,1.73205080757,1.65985236546,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,static,right_accel_residual_tail,15503,15503,0.0200962725518,1.73205080757,1.73205080757,1.71195453502,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,yaw_launch,forward_accel_residual_tail,171183,171053,1.00710675249,1.73205080757,1.73205080757,0.724944055082,true,130,0.000759421204208
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,yaw_launch,right_accel_residual_tail,171183,170966,1.00062602589,1.73205080757,1.73205080757,0.73142478168,true,217,0.00126764924087
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,held_out,yaw_launch,yaw_rate_residual_tail,171183,171183,206.536072227,1.73205080757,206.536072227,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.60020107728e-05,1.73205080757,1.73205080757,1.73203480556,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_10_STATIC,right_accel_residual_tail,15001,15001,1.76976842288e-05,1.73205080757,1.73205080757,1.73203310988,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_10_STATIC,yaw_rate_residual_tail,15001,15001,0.0159791107103,1.73205080757,1.73205080757,1.71607169686,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_20_LAUNCH,forward_accel_residual_tail,34859,34801,2.1194205807,1.73205080757,2.1194205807,0,false,58,0.00166384577871
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_20_LAUNCH,right_accel_residual_tail,34859,34859,0.756189401882,1.73205080757,1.73205080757,0.975861405687,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,34859,34859,6.51170304004,1.73205080757,6.51170304004,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,198756,191334,3.86084640442,1.73205080757,3.86084640442,0,false,7422,0.0373422689126
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_30_STRAIGHT,right_accel_residual_tail,198756,194892,2.4707374619,1.73205080757,2.4707374619,0,false,3864,0.0194409225382
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,198756,198756,759.588945538,1.73205080757,759.588945538,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_40_YAW,forward_accel_residual_tail,84916,51555,6.47667093622,1.73205080757,6.47667093622,0,false,33361,0.392870601536
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_40_YAW,right_accel_residual_tail,84916,52556,5.56153846957,1.73205080757,5.56153846957,0,false,32360,0.381082481511
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,SEC_40_YAW,yaw_rate_residual_tail,84916,84916,100202.546084,1.73205080757,100202.546084,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,launch,forward_accel_residual_tail,9301,9259,2.82169988699,1.73205080757,2.82169988699,0,false,42,0.0045156434792
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,launch,right_accel_residual_tail,9301,9301,1.1708709282,1.73205080757,1.73205080757,0.561179879368,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,launch,yaw_rate_residual_tail,9301,9301,9.33124809551,1.73205080757,9.33124809551,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,mixed_launch,forward_accel_residual_tail,24211,23981,3.19241307623,1.73205080757,3.19241307623,0,false,230,0.00949981413407
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,mixed_launch,right_accel_residual_tail,24211,24184,1.88490455197,1.73205080757,1.88490455197,0,false,27,0.00111519557226
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,mixed_launch,yaw_rate_residual_tail,24211,24211,38.0308295128,1.73205080757,38.0308295128,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,static,forward_accel_residual_tail,30502,30502,0.0471081544255,1.73205080757,1.73205080757,1.68494265314,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,static,right_accel_residual_tail,30502,30502,0.0217318612442,1.73205080757,1.73205080757,1.71031894632,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,static,yaw_rate_residual_tail,30502,30502,0.437583084645,1.73205080757,1.73205080757,1.29446772292,true,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,yaw_launch,forward_accel_residual_tail,42559,34752,4.30302091751,1.73205080757,4.30302091751,0,false,7807,0.183439460514
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,yaw_launch,right_accel_residual_tail,42559,36203,4.27122409524,1.73205080757,4.27122409524,0,false,6356,0.149345614324
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_013,validation,yaw_launch,yaw_rate_residual_tail,42559,42559,12611.9542515,1.73205080757,12611.9542515,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,launch,forward_accel_residual_tail,13565,13527,2.46485811947,1.73205080757,2.46485811947,0,false,38,0.00280132694434
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,launch,right_accel_residual_tail,13565,13565,1.06418517096,1.73205080757,1.73205080757,0.667865636608,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,launch,yaw_rate_residual_tail,13565,13565,13.1595196643,1.73205080757,13.1595196643,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,static,forward_accel_residual_tail,15503,15503,0.0721984421077,1.73205080757,1.73205080757,1.65985236546,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,static,right_accel_residual_tail,15503,15503,0.0200962725518,1.73205080757,1.73205080757,1.71195453502,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,yaw_launch,forward_accel_residual_tail,171183,171046,1.03092093985,1.73205080757,1.73205080757,0.701129867721,true,137,0.000800313115204
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,yaw_launch,right_accel_residual_tail,171183,170958,1.01522816331,1.73205080757,1.73205080757,0.716822644262,true,225,0.00131438285344
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,held_out,yaw_launch,yaw_rate_residual_tail,171183,171183,219.885084482,1.73205080757,219.885084482,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.60020107728e-05,1.73205080757,1.73205080757,1.73203480556,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_10_STATIC,right_accel_residual_tail,15001,15001,1.76976842288e-05,1.73205080757,1.73205080757,1.73203310988,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_10_STATIC,yaw_rate_residual_tail,15001,15001,0.0159791107103,1.73205080757,1.73205080757,1.71607169686,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_20_LAUNCH,forward_accel_residual_tail,34859,34797,2.12079130904,1.73205080757,2.12079130904,0,false,62,0.00177859376345
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_20_LAUNCH,right_accel_residual_tail,34859,34859,0.777990164967,1.73205080757,1.73205080757,0.954060642601,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,34859,34859,6.64391193575,1.73205080757,6.64391193575,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,198756,191286,3.85967016355,1.73205080757,3.85967016355,0,false,7470,0.037583771056
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_30_STRAIGHT,right_accel_residual_tail,198756,194748,2.48333136239,1.73205080757,2.48333136239,0,false,4008,0.0201654289682
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,198756,198756,815.048750157,1.73205080757,815.048750157,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_40_YAW,forward_accel_residual_tail,84916,50844,6.39747507023,1.73205080757,6.39747507023,0,false,34072,0.401243581893
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_40_YAW,right_accel_residual_tail,84916,51548,5.39533845472,1.73205080757,5.39533845472,0,false,33368,0.392953035941
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,SEC_40_YAW,yaw_rate_residual_tail,84916,84916,112324.231787,1.73205080757,112324.231787,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,launch,forward_accel_residual_tail,9301,9257,2.82458151794,1.73205080757,2.82458151794,0,false,44,0.00473067412106
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,launch,right_accel_residual_tail,9301,9301,1.20418397796,1.73205080757,1.73205080757,0.527866829604,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,launch,yaw_rate_residual_tail,9301,9301,9.53071276205,1.73205080757,9.53071276205,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,mixed_launch,forward_accel_residual_tail,24211,23977,3.18540534742,1.73205080757,3.18540534742,0,false,234,0.00966502829292
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,mixed_launch,right_accel_residual_tail,24211,24177,1.89928296921,1.73205080757,1.89928296921,0,false,34,0.00140432035025
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,mixed_launch,yaw_rate_residual_tail,24211,24211,40.2245700348,1.73205080757,40.2245700348,0,false,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,static,forward_accel_residual_tail,30502,30502,0.0471081544255,1.73205080757,1.73205080757,1.68494265314,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,static,right_accel_residual_tail,30502,30502,0.0217318612442,1.73205080757,1.73205080757,1.71031894632,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,static,yaw_rate_residual_tail,30502,30502,0.437583084645,1.73205080757,1.73205080757,1.29446772292,true,0,0
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,yaw_launch,forward_accel_residual_tail,42559,34078,4.25392920364,1.73205080757,4.25392920364,0,false,8481,0.199276298785
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,yaw_launch,right_accel_residual_tail,42559,35319,4.05455125973,1.73205080757,4.05455125973,0,false,7240,0.17011677906
stress_full_rows,candidate_3_load_sensitive,candidate_3_load_sensitive:trial_179,validation,yaw_launch,yaw_rate_residual_tail,42559,42559,18158.6588685,1.73205080757,18158.6588685,0,false,0,0
