segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_000001,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,static,static_hold,1,SEC_10_STATIC,1,static,0,MC_NONE,,,0.0,,1,1,none,none,,0.8,0,null,0,,,,,,,,,0,30589,15209671,45798671,30.589,,,,,static reliable_stationary_run rows=30590,static reliable_stationary_run rows=30590,reliable_stationary,
ofnis_000059,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.800000011920929,,2,1,drive_command_bin,logged_drive_command_bin,-0.8,0.8,1000,"[-0.8, 0.8]",1,0.8,0.8,-0.800000011920929,-0.800000011920929,0.800000011920929,0.800000011920929,,,101931,103555,117140671,118764671,1.6239999999999999,101932,102931,117141671,118140671,last row of preceding reliable stationary run; rows=383; row_index=101549..101931,first reliable stationary run after active command; rows=382; row_index=103174..103555,reliable_stationary,
ofnis_000060,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,0.800000011920929,,3,1,drive_command_bin,logged_drive_command_bin,0.8,0.8,1000,"[0.8, -0.8]",1,0.8,0.8,0.800000011920929,0.800000011920929,-0.800000011920929,-0.800000011920929,,,103555,105225,118764671,120434671,1.67,103556,104555,118765671,119764671,last row of preceding reliable stationary run; rows=382; row_index=103174..103555,first reliable stationary run after active command; rows=463; row_index=104763..105225,reliable_stationary,
ofnis_000061,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,yaw_launch,launch,20,SEC_20_YAW_LAUNCH,20,yaw_launch,0,MC_NONE,,,-0.800000011920929,,3,1,drive_command_bin,logged_drive_command_bin,-0.8,0.8,1000,"[-0.8, 0.8]",1,0.8,0.8,-0.800000011920929,-0.800000011920929,0.800000011920929,0.800000011920929,,,105225,106858,120434671,122067671,1.633,105226,106225,120435671,121434671,last row of preceding reliable stationary run; rows=463; row_index=104763..105225,first reliable stationary run after active command; rows=389; row_index=106470..106858,reliable_stationary,
ofnis_000062,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,0.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,106858,107998,122067671,123207671,1.14,106859,107208,122068671,122417671,last row of preceding reliable stationary run; rows=389; row_index=106470..106858,first reliable stationary run after active command; rows=344; row_index=107655..107998,reliable_stationary,
ofnis_000063,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,1.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,107998,109140,123207671,124349671,1.142,107999,108348,123208671,123557671,last row of preceding reliable stationary run; rows=344; row_index=107655..107998,first reliable stationary run after active command; rows=353; row_index=108788..109140,reliable_stationary,
ofnis_000064,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,0.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,109140,110289,124349671,125498671,1.149,109141,109490,124350671,124699671,last row of preceding reliable stationary run; rows=353; row_index=108788..109140,first reliable stationary run after active command; rows=362; row_index=109928..110289,reliable_stationary,
ofnis_000065,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,1.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,110289,111421,125498671,126630671,1.132,110290,110639,125499671,125848671,last row of preceding reliable stationary run; rows=362; row_index=109928..110289,first reliable stationary run after active command; rows=324; row_index=111098..111421,reliable_stationary,
ofnis_000066,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,2.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,111421,112569,126630671,127778671,1.148,111422,111771,126631671,126980671,last row of preceding reliable stationary run; rows=324; row_index=111098..111421,first reliable stationary run after active command; rows=358; row_index=112212..112569,reliable_stationary,
ofnis_000067,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,3.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,112569,113701,127778671,128910671,1.132,112570,112919,127779671,128128671,last row of preceding reliable stationary run; rows=358; row_index=112212..112569,first reliable stationary run after active command; rows=326; row_index=113376..113701,reliable_stationary,
ofnis_000068,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,2.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.4]",0.8,350,"[0.3, 0.4]",1,0.4,0.4,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645,,,113701,114835,128910671,130044671,1.134,113702,114051,128911671,129260671,last row of preceding reliable stationary run; rows=326; row_index=113376..113701,first reliable stationary run after active command; rows=339; row_index=114497..114835,reliable_stationary,
ofnis_000069,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,3.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.4]",0.8,350,"[-0.3, -0.4]",1,0.4,0.4,-0.30000001192092896,-0.30000001192092896,-0.4000000059604645,-0.4000000059604645,,,114835,115976,130044671,131185671,1.141,114836,115185,130045671,130394671,last row of preceding reliable stationary run; rows=339; row_index=114497..114835,first reliable stationary run after active command; rows=338; row_index=115639..115976,reliable_stationary,
ofnis_000070,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,4.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,115976,117140,131185671,132349671,1.164,115977,116326,131186671,131535671,last row of preceding reliable stationary run; rows=338; row_index=115639..115976,first reliable stationary run after active command; rows=360; row_index=116781..117140,reliable_stationary,
ofnis_000071,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,5.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,117140,118279,132349671,133488671,1.139,117141,117490,132350671,132699671,last row of preceding reliable stationary run; rows=360; row_index=116781..117140,first reliable stationary run after active command; rows=332; row_index=117948..118279,reliable_stationary,
ofnis_000072,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,4.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,118279,119428,133488671,134637671,1.149,118280,118629,133489671,133838671,last row of preceding reliable stationary run; rows=332; row_index=117948..118279,first reliable stationary run after active command; rows=344; row_index=119085..119428,reliable_stationary,
ofnis_000073,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,5.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,119428,120570,134637671,135779671,1.142,119429,119778,134638671,134987671,last row of preceding reliable stationary run; rows=344; row_index=119085..119428,first reliable stationary run after active command; rows=333; row_index=120238..120570,reliable_stationary,
ofnis_000074,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,6.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,120570,121711,135779671,136920671,1.141,120571,120920,135780671,136129671,last row of preceding reliable stationary run; rows=333; row_index=120238..120570,first reliable stationary run after active command; rows=337; row_index=121375..121711,reliable_stationary,
ofnis_000075,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,7.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,121711,122866,136920671,138075671,1.155,121712,122061,136921671,137270671,last row of preceding reliable stationary run; rows=337; row_index=121375..121711,first reliable stationary run after active command; rows=337; row_index=122530..122866,reliable_stationary,
ofnis_000076,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,6.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.4, 0.3]",0.8,350,"[0.4, 0.3]",1,0.4,0.4,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896,,,122866,124011,138075671,139220671,1.145,122867,123216,138076671,138425671,last row of preceding reliable stationary run; rows=337; row_index=122530..122866,first reliable stationary run after active command; rows=344; row_index=123668..124011,reliable_stationary,
ofnis_000077,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,7.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.4, -0.3]",0.8,350,"[-0.4, -0.3]",1,0.4,0.4,-0.4000000059604645,-0.4000000059604645,-0.30000001192092896,-0.30000001192092896,,,124011,125156,139220671,140365671,1.145,124012,124361,139221671,139570671,last row of preceding reliable stationary run; rows=344; row_index=123668..124011,first reliable stationary run after active command; rows=355; row_index=124802..125156,reliable_stationary,
ofnis_000078,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,8.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,125156,126439,140365671,141648671,1.283,125157,125506,140366671,140715671,last row of preceding reliable stationary run; rows=355; row_index=124802..125156,first reliable stationary run after active command; rows=393; row_index=126047..126439,reliable_stationary,
ofnis_000079,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,9.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,126439,127664,141648671,142873671,1.2249999999999999,126440,126789,141649671,141998671,last row of preceding reliable stationary run; rows=393; row_index=126047..126439,first reliable stationary run after active command; rows=346; row_index=127319..127664,reliable_stationary,
ofnis_000080,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,8.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,127664,128909,142873671,144118671,1.2449999999999999,127665,128014,142874671,143223671,last row of preceding reliable stationary run; rows=346; row_index=127319..127664,first reliable stationary run after active command; rows=364; row_index=128546..128909,reliable_stationary,
ofnis_000081,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,9.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,128909,130166,144118671,145375671,1.257,128910,129259,144119671,144468671,last row of preceding reliable stationary run; rows=364; row_index=128546..128909,first reliable stationary run after active command; rows=381; row_index=129786..130166,reliable_stationary,
ofnis_000082,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,10.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,130166,131463,145375671,146672671,1.297,130167,130516,145376671,145725671,last row of preceding reliable stationary run; rows=381; row_index=129786..130166,first reliable stationary run after active command; rows=415; row_index=131049..131463,reliable_stationary,
ofnis_000083,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,11.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,131463,132692,146672671,147901671,1.2289999999999999,131464,131813,146673671,147022671,last row of preceding reliable stationary run; rows=415; row_index=131049..131463,first reliable stationary run after active command; rows=355; row_index=132338..132692,reliable_stationary,
ofnis_000084,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,10.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.5]",0.8,350,"[0.3, 0.5]",1,0.5,0.5,0.30000001192092896,0.30000001192092896,0.5,0.5,,,132692,133930,147901671,149139671,1.238,132693,133042,147902671,148251671,last row of preceding reliable stationary run; rows=355; row_index=132338..132692,first reliable stationary run after active command; rows=363; row_index=133568..133930,reliable_stationary,
ofnis_000085,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,11.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.5]",0.8,350,"[-0.3, -0.5]",1,0.5,0.5,-0.30000001192092896,-0.30000001192092896,-0.5,-0.5,,,133930,135174,149139671,150383671,1.244,133931,134280,149140671,149489671,last row of preceding reliable stationary run; rows=363; row_index=133568..133930,first reliable stationary run after active command; rows=364; row_index=134811..135174,reliable_stationary,
ofnis_000086,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,12.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,135174,136413,150383671,151622671,1.2389999999999999,135175,135524,150384671,150733671,last row of preceding reliable stationary run; rows=364; row_index=134811..135174,first reliable stationary run after active command; rows=353; row_index=136061..136413,reliable_stationary,
ofnis_000087,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,13.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,136413,137657,151622671,152866671,1.244,136414,136763,151623671,151972671,last row of preceding reliable stationary run; rows=353; row_index=136061..136413,first reliable stationary run after active command; rows=351; row_index=137307..137657,reliable_stationary,
ofnis_000088,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,12.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,137657,138919,152866671,154128671,1.262,137658,138007,152867671,153216671,last row of preceding reliable stationary run; rows=351; row_index=137307..137657,first reliable stationary run after active command; rows=366; row_index=138554..138919,reliable_stationary,
ofnis_000089,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,13.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,138919,140246,154128671,155455671,1.327,138920,139269,154129671,154478671,last row of preceding reliable stationary run; rows=366; row_index=138554..138919,first reliable stationary run after active command; rows=456; row_index=139791..140246,reliable_stationary,
ofnis_000090,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,14.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,140246,141532,155455671,156741671,1.286,140247,140596,155456671,155805671,last row of preceding reliable stationary run; rows=456; row_index=139791..140246,first reliable stationary run after active command; rows=389; row_index=141144..141532,reliable_stationary,
ofnis_000091,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,15.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,141532,142865,156741671,158074671,1.333,141533,141882,156742671,157091671,last row of preceding reliable stationary run; rows=389; row_index=141144..141532,first reliable stationary run after active command; rows=454; row_index=142412..142865,reliable_stationary,
ofnis_000092,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,14.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.5, 0.3]",0.8,350,"[0.5, 0.3]",1,0.5,0.5,0.5,0.5,0.30000001192092896,0.30000001192092896,,,142865,144109,158074671,159318671,1.244,142866,143215,158075671,158424671,last row of preceding reliable stationary run; rows=454; row_index=142412..142865,first reliable stationary run after active command; rows=358; row_index=143752..144109,reliable_stationary,
ofnis_000093,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,15.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.5, -0.3]",0.8,350,"[-0.5, -0.3]",1,0.5,0.5,-0.5,-0.5,-0.30000001192092896,-0.30000001192092896,,,144109,145513,159318671,160722671,1.404,144110,144459,159319671,159668671,last row of preceding reliable stationary run; rows=358; row_index=143752..144109,first reliable stationary run after active command; rows=514; row_index=145000..145513,reliable_stationary,
ofnis_000094,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,16.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,145513,146797,160722671,162006671,1.284,145514,145863,160723671,161072671,last row of preceding reliable stationary run; rows=514; row_index=145000..145513,first reliable stationary run after active command; rows=347; row_index=146451..146797,reliable_stationary,
ofnis_000095,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,17.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.6]",0.8,350,"[-0.3, -0.6]",1,0.6,0.6,-0.30000001192092896,-0.30000001192092896,-0.6000000238418579,-0.6000000238418579,,,146797,148097,162006671,163306671,1.3,146798,147147,162007671,162356671,last row of preceding reliable stationary run; rows=347; row_index=146451..146797,first reliable stationary run after active command; rows=328; row_index=147770..148097,reliable_stationary,
ofnis_000096,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,16.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,148097,149405,163306671,164614671,1.308,148098,148447,163307671,163656671,last row of preceding reliable stationary run; rows=328; row_index=147770..148097,first reliable stationary run after active command; rows=355; row_index=149051..149405,reliable_stationary,
ofnis_000097,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,17.0,,2,1,observed_drive_command_pair,observed_drive_command_pair,"[-0.3, -0.6]",0.8,350,"[-0.3, -0.6]",1,0.6,0.6,-0.30000001192092896,-0.30000001192092896,-0.6000000238418579,-0.6000000238418579,,,149405,150710,164614671,165919671,1.305,149406,149755,164615671,164964671,last row of preceding reliable stationary run; rows=355; row_index=149051..149405,first reliable stationary run after active command; rows=343; row_index=150368..150710,reliable_stationary,
ofnis_000098,mmlog_decode_2026-06-10_07-06-22,TestResults/mmlog_decode_2026-06-10_07-06-22/open_floor_main.csv,compact_phase_battery,mixed_launch,launch,25,SEC_20_MIXED_LAUNCH,25,mixed_launch,0,MC_NONE,,,18.0,,1,1,observed_drive_command_pair,observed_drive_command_pair,"[0.3, 0.6]",0.8,350,"[0.3, 0.6]",1,0.6,0.6,0.30000001192092896,0.30000001192092896,0.6000000238418579,0.6000000238418579,,,150710,152044,165919671,167253671,1.3339999999999999,150711,151060,165920671,166269671,last row of preceding reliable stationary run; rows=343; row_index=150368..150710,first reliable stationary run after active command; rows=375; row_index=151670..152044,reliable_stationary,
